,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Annandale,50.40%,8.60%,0.50%,24.60%,0.10%,11.60%,4.10%,27.60%,$75,871.00,$82,750.00,$49,665.00,$44,303.00,$35,146.00,5.20%,7.50%,9.10%,8.10%
Appalachia,94.18%,4.57%,0.27%,0.16%,,0.38%,0.44%,1.20%,$20,405.00,$25,221.00,$26,842.00,$18,864.00,$16,252.00,0.00%,13.80%,41.00%,16.20%
Apple Mountain Lake,,,,,,,,,,,,,,,,,
Appomattox,66.89%,32.14%,0.28%,,,0.11%,0.57%,0.23%,$24,167.00,$29,188.00,$26,515.00,$20,732.00,$17,890.00,0.00%,6.60%,26.40%,22.90%
Appomattox County,75.94%,22.91%,0.13%,0.17%,0.02%,0.26%,0.56%,0.47%,$36,507.00,$41,563.00,$31,428.00,$21,367.00,$18,086.00,,11.40%,14.10%,23.10%
Aquia Harbour,84.80%,7.70%,0.60%,2.20%,0.10%,1.30%,3.30%,7.30%,,,,,,,,,
Arcola,,,,,,,,,,,,,,,,,
Arrington,,,,,,,,,,,,,,,,,
Ashburn,71.00%,8.00%,,14.00%,,7.00%,,7.00%,,,,,,,,,
Ashland,71.10%,22.20%,0.40%,1.20%,,0.68%,2.60%,4.70%,$46,474.00,$23,569.00,,,,5.90%,,,
Atkins,98.95%,,0.09%,,,0.53%,0.44%,0.88%,$26,667.00,$30,625.00,$23,274.00,$17,000.00,$17,516.00,5.60%,9.60%,7.60%,6.50%
Atlantic,,,,,,,,,,,,,,,,,
Atlee,,,,,,,,,,,,,,,,,
Augusta County,95.02%,3.60%,0.15%,0.28%,0.02%,0.32%,0.61%,0.94%,$43,045.00,$48,579.00,$31,577.00,$24,233.00,,5.80%,,6.40%,6.60%
Augusta Springs,,,,,,,,,,,,,,,,,
Bailey%27s Crossroads,47.90%,10.85%,0.54%,12.37%,0.09%,18.73%,9.51%,39.05%,$51,650.00,$51,490.00,$35,130.00,$34,265.00,$24,091.00,10.70%,13.30%,18.40%,5.20%
Bailey%s Crossroads,,,,,,,,,,,,,,,,,
Ballston, Arlington,,,,,,,,,,,,,,,,,
Baskerville,,,,,,,,,,,,,,,,,
Bassett,72.94%,24.14%,,0.07%,0.07%,1.79%,0.97%,4.93%,$28,359.00,$34,940.00,$23,125.00,$17,868.00,$17,651.00,13.30%,17.80%,26.20%,15.20%
Basye,96.15%,1.62%,0.41%,0.81%,,0.20%,0.81%,0.81%,,,,,,,,,
Bath County,92.29%,6.28%,0.22%,0.38%,0.06%,0.10%,0.67%,0.36%,$35,013.00,$41,276.00,$30,238.00,$21,974.00,,0.00%,5.80%,5.40%,12.90%
Bayside, Accomack County,,,,,,,,,,,,,,,,,
Bayview,,,,,,,,,,,,,,,,,
Baywood,,,,,,,,,,,,,,,,,
Beach,,,,,,,,,,,,,,,,,
Bealeton,,,,,,,,,,,,,,,,,
Bedford,75.33%,22.38%,0.24%,0.57%,0.08%,0.24%,1.16%,0.89%,$29,792.00,$35,023.00,$31,668.00,$18,065.00,$19,165.00,0.00%,6.50%,19.40%,11.10%
Bedford County,92.18%,6.24%,0.20%,0.43%,0.01%,0.20%,0.74%,0.74%,$43,136.00,$49,303.00,$35,117.00,$23,906.00,,7.10%,,8.30%,10.50%
Belle Haven, Accomack County,78.12%,19.38%,0.83%,0.62%,,0.62%,0.42%,0.83%,$33,500.00,$37,250.00,$26,750.00,$21,146.00,$23,060.00,0.00%,2.40%,1.10%,25.60%
Belle Haven, Fairfax County,86.17%,6.88%,0.26%,2.27%,0.06%,1.93%,2.44%,5.47%,$65,262.00,$92,195.00,$55,446.00,$42,485.00,$46,483.00,3.30%,5.00%,4.70%,3.40%
Bellwood,69.17%,20.32%,0.80%,2.56%,0.03%,4.35%,2.76%,7.52%,$34,433.00,$39,632.00,$28,144.00,$25,000.00,$16,764.00,13.60%,16.80%,30.00%,9.50%
Belmont,,,,,,,,,,,,,,,,,
Belmont Estates,,,,,,,,,,,,,,,,,
Belspring,,,,,,,,,,,,,,,,,
Belview,,,,,,,,,,,,,,,,,
Benns Church,,,,,,,,,,,,,,,,,
Bensley,62.34%,24.32%,0.64%,4.40%,0.11%,5.04%,3.15%,12.68%,$30,523.00,$35,344.00,$28,333.00,$21,968.00,$14,896.00,13.60%,14.60%,20.50%,5.70%
Bermuda Hundred,,,,,,,,,,,,,,,,,
Berryville,84.54%,13.60%,0.10%,0.57%,,0.13%,1.05%,1.32%,$39,871.00,$52,176.00,$38,750.00,$26,531.00,,7.00%,,6.50%,16.30%
Bethel Manor,,,,,,,,,,,,,,,,,
Big Island,,,,,,,,,,,,,,,,,
Big Stone Gap,93.68%,4.41%,0.14%,0.45%,0.02%,0.37%,0.93%,0.60%,$21,584.00,$34,306.00,$26,707.00,$21,915.00,$16,985.00,0.00%,8.50%,34.50%,15.10%
Blacksburg,84.39%,4.39%,0.11%,7.80%,0.06%,0.90%,2.36%,2.32%,,,,,,,,,
Blackstone,50.23%,46.39%,0.03%,0.71%,,1.88%,0.76%,2.39%,$27,566.00,$41,520.00,$26,419.00,$17,905.00,$19,401.00,0.00%,2.20%,35.50%,31.70%
Blairs,,,,,,,,,,,,,,,,,
Bland,,,,,,,,,,,,,,,,,
Bland County,94.82%,4.19%,0.09%,0.12%,0.01%,0.09%,0.68%,0.47%,$30,397.00,$35,765.00,$30,801.00,$23,380.00,$27,329.00,9.10%,4.00%,14.20%,22.60%
Bloxom,81.27%,6.58%,0.51%,,,10.13%,1.52%,14.18%,$25,000.00,$33,125.00,$23,750.00,$15,625.00,$17,022.00,0.00%,9.60%,21.30%,16.40%
Blue Ridge,95.33%,2.85%,0.22%,0.50%,,0.06%,1.04%,0.53%,$59,239.00,$63,926.00,$39,226.00,$27,284.00,$24,683.00,0.00%,2.40%,0.00%,7.90%
Blue Ridge Shores,,,,,,,,,,,,,,,,,
Bluefield,92.30%,4.86%,0.32%,1.42%,,0.12%,0.98%,0.41%,$32,157.00,$44,000.00,$34,167.00,$18,875.00,,7.60%,,9.60%,8.80%
Bobtown,,,,,,,,,,,,,,,,,
Bon Air,86.91%,8.43%,0.16%,2.53%,0.04%,0.85%,1.10%,1.73%,$57,493.00,$67,656.00,$42,796.00,$31,551.00,$26,527.00,0.80%,1.80%,0.90%,1.80%
Boones Mill,95.79%,2.46%,0.70%,1.05%,,,,1.05%,$39,688.00,$44,821.00,$37,500.00,$23,542.00,$22,274.00,0.00%,3.70%,10.90%,11.60%
Boston, Accomack County,,,,,,,,,,,,,,,,,
Boswell%s Corner,,,,,,,,,,,,,,,,,
Botetourt County,94.91%,3.52%,0.22%,0.47%,,0.19%,0.69%,0.59%,$48,731.00,$55,125.00,$37,182.00,$25,537.00,,5.20%,,5.40%,6.50%
Bowling Green,80.13%,18.38%,0.53%,,,0.32%,0.64%,1.92%,$32,250.00,$49,792.00,$30,750.00,$25,341.00,,14.20%,,13.70%,22.60%
Boyce,86.38%,11.74%,1.17%,0.23%,,,0.47%,,$48,333.00,$52,000.00,$35,179.00,$21,354.00,$23,217.00,0.00%,3.40%,8.50%,16.70%
Boydton,65.20%,33.90%,,,,1.00%,,,$29,063.00,$38,125.00,$25,417.00,$25,208.00,$17,605.00,0.00%,4.40%,12.10%,17.90%
Boykins,61.61%,37.42%,,,,0.32%,0.65%,1.13%,$31,406.00,$40,000.00,$29,821.00,$20,625.00,$20,516.00,0.00%,4.50%,21.30%,10.10%
Bracey,,,,,,,,,,,,,,,,,
Brambleton,,,,,,,,,,,,,,,,,
Branchville,67.48%,30.89%,,0.81%,,,0.81%,,$24,844.00,$32,917.00,$21,250.00,$19,583.00,$16,311.00,,21.00%,15.80%,
Brandermill,,,,,,,,,,,,,,,,,
Bridgewater,92.20%,2.40%,0.30%,0.50%,,2.70%,1.90%,4.90%,,,,,,,,,
Brightwood,,,,,,,,,,,,,,,,,
Bristol,92.54%,5.57%,0.25%,0.37%,0.01%,0.18%,1.08%,0.97%,$27,389.00,$34,266.00,$28,420.00,$20,967.00,$24,329.00,0.00%,6.30%,25.80%,12.40%
Bristow,87.62%,6.73%,0.18%,2.57%,0.12%,1.04%,,3.86%,,,,,,,,,
Broadlands,,,,,,,,,,,,,,,,,
Broadway,97.22%,0.64%,0.23%,0.68%,,0.59%,0.64%,3.06%,$40,167.00,$45,066.00,$27,181.00,$20,930.00,$35,250.00,0.00%,2.80%,10.70%,11.90%
Brodnax,51.42%,48.58%,,,,,,1.89%,$24,706.00,$38,750.00,$22,045.00,$19,250.00,$18,345.00,0.00%,4.50%,30.50%,20.30%
Brookneal,63.78%,34.71%,,,,0.56%,0.95%,1.59%,,,,,,,,,
Brunswick County,41.99%,56.85%,0.09%,0.22%,0.01%,0.34%,0.51%,1.25%,$31,288.00,$38,354.00,$26,924.00,$20,550.00,$18,470.00,0.00%,5.90%,20.10%,19.50%
Buchanan,90.84%,7.95%,0.08%,0.32%,,,0.81%,0.73%,$32,500.00,$37,443.00,$29,405.00,$20,565.00,$20,700.00,0.00%,14.00%,14.20%,9.20%
Buchanan County,96.75%,2.62%,0.06%,0.14%,,0.10%,0.33%,0.47%,$22,213.00,$27,328.00,$29,540.00,$17,766.00,$16,688.00,0.00%,20.00%,30.20%,16.90%
Buckhall,,,,,,,,,,,,,,,,,
Buckingham,,,,,,,,,,,,,,,,,
Buckingham County,62.50%,35.10%,0.30%,0.40%,,,1.60%,1.70%,$36,378.00,,$36,420.00,$32,327.00,$16,938.00,,21.10%,,
Buena Vista,93.56%,4.80%,0.30%,0.43%,0.02%,0.08%,0.82%,1.01%,$32,410.00,$39,449.00,$28,921.00,$21,029.00,$21,090.00,0.00%,4.60%,14.30%,10.10%
Bull Run Mountain Estates,,,,,,,,,,,,,,,,,
Bull Run, Prince William County,63.45%,18.97%,0.27%,5.46%,0.08%,8.04%,3.73%,16.03%,$49,519.00,$55,355.00,$38,216.00,$33,450.00,$22,384.00,8.50%,9.50%,13.10%,18.30%
Bumpass,,,,,,,,,,,,,,,,,
Burke,74.36%,5.04%,0.21%,14.66%,0.08%,2.37%,3.27%,7.43%,,,,,,,,,
Burke Centre,,,,,,,,,,,,,,,,,
Burkeville,62.78%,34.76%,,,,1.02%,1.43%,1.43%,$29,821.00,$39,688.00,$23,542.00,$21,442.00,$20,131.00,0.00%,2.10%,16.10%,8.70%
Callaghan,,,,,,,,,,,,,,,,,
Callands,,,,,,,,,,,,,,,,,
Calverton,,,,,,,,,,,,,,,,,
Campbell County,83.24%,14.71%,0.19%,0.62%,0.01%,0.33%,0.90%,0.83%,$37,280.00,$42,901.00,$32,108.00,$22,286.00,$32,642.00,0.00%,3.00%,14.10%,10.90%
Camptown,,,,,,,,,,,,,,,,,
Cana,97.23%,0.08%,0.08%,,,1.55%,1.06%,2.69%,$27,625.00,$38,625.00,$25,600.00,$21,538.00,$14,859.00,6.60%,12.10%,9.50%,22.20%
Cape Charles,53.79%,42.86%,0.09%,0.44%,,1.59%,1.23%,2.82%,$22,237.00,$29,167.00,$25,536.00,$23,984.00,$17,408.00,14.60%,28.40%,43.40%,23.00%
Capron,72.46%,27.54%,,,,,,,$45,000.00,$50,833.00,$36,750.00,$25,417.00,,0.00%,0.00%,,
Captains Cove,,,,,,,,,,,,,,,,,
Caroline County,62.57%,34.37%,0.78%,0.36%,0.03%,0.52%,1.37%,1.33%,$39,845.00,$43,533.00,$31,701.00,$22,455.00,$37,988.00,0.00%,2.90%,12.00%,11.70%
Carroll County,97.97%,0.44%,0.14%,0.10%,,0.82%,0.53%,1.64%,$30,597.00,$36,755.00,$25,907.00,$19,697.00,$21,330.00,0.00%,3.60%,15.70%,14.10%
Carrollton,,,,,,,,,,,,,,,,,
Carrsville,,,,,,,,,,,,,,,,,
Cascades,,,,,,,,,,,,,,,,,
Castlewood,98.48%,0.93%,0.10%,,,0.05%,0.44%,0.44%,$27,232.00,$31,435.00,$30,795.00,$16,576.00,$14,203.00,13.30%,16.30%,23.40%,8.40%
Catlett,,,,,,,,,,,,,,,,,
Cats Bridge,,,,,,,,,,,,,,,,,
Cave Spring,92.96%,2.43%,0.08%,2.96%,0.02%,0.45%,1.10%,1.51%,$51,182.00,$64,550.00,$43,350.00,$29,242.00,$30,318.00,1.70%,3.20%,2.60%,2.40%
Cedar Bluff,98.99%,,0.18%,0.09%,,0.37%,0.37%,0.55%,$26,375.00,$30,357.00,$30,982.00,$20,667.00,$21,812.00,0.00%,7.10%,16.40%,23.70%
Central Garage,,,,,,,,,,,,,,,,,
Centralia,,,,,,,,,,,,,,,,,
Centreville,57.00%,7.50%,0.30%,25.70%,0.10%,,4.40%,13.40%,,,,,,,,,
Chamberlayne,47.83%,49.20%,0.16%,1.12%,0.09%,0.39%,1.21%,0.84%,$54,022.00,$60,425.00,$40,858.00,$32,422.00,$28,405.00,1.90%,3.30%,2.70%,2.30%
Champlain,,,,,,,,,,,,,,,,,
Chantilly,57.60%,6.50%,0.30%,25.20%,0.10%,6.10%,4.30%,15.90%,,,,,,,,,
Charles City,,,,,,,,,,,,,,,,,
Charles City County,35.66%,54.85%,7.84%,0.10%,,0.17%,1.37%,0.65%,$42,745.00,$49,361.00,$32,402.00,$26,000.00,$9,871.00,8.00%,25.70%,13.00%,18.50%
Charlotte County,65.51%,32.89%,0.14%,0.16%,,0.70%,0.59%,1.65%,$28,929.00,$34,830.00,$26,918.00,$20,307.00,$18,281.00,0.00%,5.80%,22.10%,20.80%
Charlotte Court House,55.20%,43.81%,,,,0.74%,0.25%,0.99%,$33,000.00,$42,500.00,$26,500.00,$20,313.00,,13.80%,,29.10%,3.60%
Charlottesville,69.10%,19.40%,0.30%,6.40%,,1.80%,3.00%,5.10%,$44,535.00,$63,934.00,,,$26,049.00,10.50%,27.30%,15.80%,7.90%
Chase City,53.52%,44.65%,0.20%,0.12%,0.04%,0.49%,0.98%,1.34%,$22,193.00,$32,700.00,$26,712.00,$18,750.00,$17,185.00,0.00%,15.10%,27.40%,20.30%
Chase Crossing,,,,,,,,,,,,,,,,,
Chatham,,,,,,,,,$38,938.00,$50,391.00,$29,375.00,$23,472.00,$20,785.00,6.30%,12.30%,16.40%,17.00%
Chatmoss,80.31%,15.67%,0.17%,1.78%,,1.15%,0.92%,6.08%,$58,929.00,$67,431.00,$46,146.00,$27,031.00,$36,777.00,2.30%,2.30%,1.80%,5.10%
Cheriton,71.14%,27.45%,,,,1.00%,0.40%,1.60%,$26,429.00,$39,028.00,$22,222.00,$16,818.00,$17,768.00,0.00%,5.70%,8.80%,19.50%
Cherry Hill, Prince William County,,,,,,,,,,,,,,,,,
Chesapeake,62.60%,29.80%,0.40%,2.90%,0.10%,1.20%,3.00%,4.40%,$50,743.00,$56,302.00,$39,204.00,$26,391.00,,7.30%,,9.70%,9.00%
Chester,81.30%,13.40%,0.40%,2.20%,0.10%,1.00%,1.50%,3.10%,,,,,,,,,
Chester Gap,,,,,,,,,,,,,,,,,
Chesterfield County,68.30%,21.90%,0.40%,3.30%,0.10%,3.40%,2.60%,7.20%,,,,,,,,,
Chesterfield Court House,70.24%,24.06%,0.70%,1.46%,0.08%,1.55%,1.91%,3.49%,$52,304.00,$60,246.00,$37,765.00,$30,211.00,$19,125.00,2.40%,5.20%,4.10%,9.60%
Chilhowie,94.47%,3.07%,0.33%,0.05%,,1.48%,0.60%,2.13%,$28,266.00,$34,375.00,$24,306.00,,$16,657.00,10.30%,13.40%,18.50%,9.50%
Chincoteague,96.92%,0.95%,0.28%,0.28%,,0.37%,1.20%,0.53%,$28,514.00,$33,425.00,$27,075.00,$20,859.00,,12.70%,,22.90%,9.40%
Christiansburg,93.13%,4.83%,0.21%,0.41%,0.02%,0.48%,0.91%,0.99%,$40,851.00,$47,428.00,$35,139.00,$23,398.00,,8.50%,,12.20%,6.90%
Church Road,,,,,,,,,,,,,,,,,
Churchville,,,,,,,,,,,,,,,,,
Cismont,,,,,,,,,,,,,,,,,
Claremont,73.18%,22.74%,2.04%,,,,2.04%,,$34,643.00,$46,667.00,$42,250.00,$30,000.00,,7.50%,,0.00%,10.20%
Clarendon,,,,,,,,,,,,,,,,,
Clarke County,91.15%,6.73%,0.19%,0.49%,0.03%,0.55%,0.85%,1.46%,$51,601.00,$59,750.00,$40,254.00,$30,165.00,,6.60%,,7.10%,11.10%
Clarksville,71.18%,26.79%,0.38%,0.38%,,0.08%,1.20%,0.53%,$33,063.00,$39,625.00,$30,556.00,$17,375.00,,9.80%,,13.80%,10.00%
Claypool Hill,98.95%,0.06%,0.17%,0.52%,,0.12%,0.17%,1.11%,$36,382.00,$42,321.00,$30,878.00,$21,493.00,$19,588.00,9.50%,13.10%,21.50%,7.00%
Cleveland,97.97%,,,,,,2.03%,,$11,346.00,$14,688.00,$35,833.00,$25,000.00,$16,076.00,0.00%,10.90%,61.50%,33.30%
Clifton,98.92%,,,0.54%,,0.54%,,0.54%,$111,048.00,$117,446.00,$62,188.00,$47,500.00,,0.00%,0.00%,,
Clifton Forge,84.40%,11.80%,0.20%,0.40%,,0.40%,2.80%,1.70%,$34,256.00,$53,547.00,$38,500.00,$29,630.00,,23.30%,,33.40%,10.40%
Clinchco,90.57%,8.96%,,,,0.24%,0.24%,1.42%,$18,393.00,$23,750.00,$30,313.00,$19,688.00,$16,443.00,0.00%,7.70%,40.00%,23.60%
Clinchport,98.70%,,,,,,,,,,,,,,,,
Clintwood,98.52%,0.19%,0.19%,0.13%,,,0.97%,0.52%,$22,663.00,$30,833.00,$29,844.00,$21,250.00,$20,971.00,0.00%,10.30%,30.50%,16.70%
Clover,,,,,,,,,,,,,,,,,
Cloverdale,95.01%,2.21%,0.10%,1.17%,,0.80%,0.70%,0.77%,$51,847.00,$55,893.00,$40,369.00,$27,566.00,$25,075.00,6.30%,8.20%,8.70%,6.20%
Cluster Springs,,,,,,,,,,,,,,,,,
Coeburn,95.29%,2.81%,0.20%,0.10%,0.05%,0.05%,1.50%,0.60%,$25,025.00,$28,929.00,,,$12,802.00,17.00%,20.50%,29.90%,7.80%
Collinsville,84.84%,11.28%,0.14%,0.63%,0.18%,1.98%,0.95%,3.77%,$30,380.00,$39,417.00,$28,137.00,$20,955.00,$17,145.00,6.90%,8.80%,10.00%,6.80%
Colonial Beach,79.21%,16.95%,0.09%,0.62%,,1.64%,1.49%,3.38%,$31,711.00,$38,080.00,$30,000.00,$19,535.00,,25.40%,,45.70%,16.60%
Colonial Heights,80.66%,13.81%,0.19%,3.24%,0.08%,0.64%,1.02%,4.67%,$52,529.00,$66,381.00,$39,900.00,$28,875.00,,10.60%,,7.30%,4.20%
Columbia,63.27%,28.57%,,,,,8.16%,4.08%,$46,250.00,$50,000.00,$18,750.00,$18,125.00,$13,632.00,0.00%,0.00%,,
Concord, Campbell County,,,,,,,,,,,,,,,,,
Copper Hill,,,,,,,,,,,,,,,,,
CountrySide,,,,,,,,,,,,,,,,,
County Center,,,,,,,,,,,,,,,,,
Courtland,52.28%,47.01%,0.16%,0.08%,,,0.47%,0.24%,$31,750.00,$43,229.00,$34,464.00,$20,714.00,$46,922.00,0.00%,8.00%,30.60%,22.10%
Covington,84.06%,13.14%,0.35%,0.65%,0.02%,0.21%,1.59%,0.63%,$30,325.00,$36,640.00,$30,755.00,$20,316.00,$22,139.00,0.00%,12.40%,16.10%,9.10%
Craig County,98.94%,0.20%,0.22%,0.16%,,0.14%,0.35%,0.33%,$37,314.00,$41,750.00,$26,713.00,$21,337.00,$24,392.00,0.00%,4.60%,15.90%,10.50%
Craigsville,96.73%,1.74%,0.31%,,,0.20%,1.02%,0.41%,$27,500.00,$36,771.00,$23,688.00,$21,667.00,$20,666.00,0.00%,5.90%,11.30%,13.30%
Crewe,77.04%,21.15%,0.34%,0.17%,0.08%,0.21%,1.01%,0.80%,$33,828.00,$40,625.00,$35,350.00,$20,819.00,$22,379.00,0.00%,6.20%,22.50%,9.70%
Criglersville,,,,,,,,,,,,,,,,,
Crimora,97.61%,0.84%,0.22%,0.22%,,,1.11%,0.78%,$30,430.00,$35,650.00,$27,350.00,$17,476.00,$14,864.00,9.50%,13.80%,19.90%,9.70%
Crosspointe,,,,,,,,,,,,,,,,,
Crozet,90.20%,4.10%,0.10%,3.30%,,0.60%,1.80%,3.10%,$68,608.00,$85,976.00,$53,415.00,$41,292.00,$32,266.00,4.60%,7.10%,6.20%,14.40%
Cullen,,,,,,,,,,,,,,,,,
Culpeper,,,,,,,,,$35,438.00,$41,894.00,$28,658.00,$25,252.00,$16,842.00,23.00%,26.90%,40.80%,22.10%
Culpeper County,68.27%,28.15%,0.33%,0.66%,0.01%,1.15%,1.43%,2.50%,$45,290.00,$51,475.00,$36,621.00,$25,985.00,,29.20%,,38.30%,28.60%
Cumberland,,,,,,,,,,,,,,,,,
Cumberland County,60.37%,37.44%,0.18%,0.35%,,0.59%,1.06%,1.66%,$31,816.00,$37,965.00,$28,846.00,$22,521.00,$18,709.00,11.90%,18.60%,19.60%,16.10%
Dahlgren,70.31%,25.28%,0.30%,1.50%,0.10%,0.60%,1.91%,1.71%,$49,545.00,$53,500.00,$45,714.00,$21,029.00,$25,928.00,7.60%,8.50%,12.70%,10.50%
Dahlgren Center,,,,,,,,,,,,,,,,,
Dale City,43.40%,21.06%,0.20%,11.22%,0.45%,19.12%,4.55%,29.28%,$71,179.00,$72,021.00,$50,920.00,$43,389.00,$26,864.00,3.30%,4.80%,5.20%,17.60%
Daleville,97.32%,1.51%,0.21%,0.41%,,0.14%,0.41%,1.03%,$65,278.00,$65,972.00,$40,230.00,$31,630.00,$29,234.00,1.30%,2.60%,5.90%,0.00%
Damascus,96.94%,1.63%,0.51%,0.31%,,0.10%,0.51%,0.20%,$19,886.00,$29,250.00,$25,500.00,$18,500.00,$18,586.00,0.00%,5.70%,28.30%,16.50%
Dante,,,,,,,,,,,,,,,,,
Danville,46.70%,48.30%,0.90%,0.20%,,,1.30%,,,,,,,,,,
Dayton,94.20%,0.67%,,0.37%,,2.90%,1.86%,6.62%,$35,958.00,$44,732.00,$30,109.00,$23,906.00,$26,248.00,0.00%,10.20%,9.70%,7.50%
Deep Creek, Accomack County,,,,,,,,,,,,,,,,,
Deep Run,,,,,,,,,,,,,,,,,
Deerfield,,,,,,,,,,,,,,,,,
Deltaville,,,,,,,,,,,,,,,,,
Dendron,48.82%,51.18%,,,,,,1.01%,$41,667.00,$46,875.00,$35,625.00,$20,000.00,$19,588.00,0.00%,9.50%,2.90%,5.00%
Dickenson County,98.96%,0.35%,0.12%,0.07%,,0.05%,0.45%,0.43%,$23,431.00,$27,986.00,$27,281.00,$17,695.00,$16,699.00,0.00%,3.60%,26.80%,17.30%
Dillwyn,57.27%,39.60%,,,,0.67%,2.46%,0.67%,$19,167.00,$24,688.00,$19,167.00,$17,868.00,$16,011.00,0.00%,10.30%,59.20%,29.70%
Dinwiddie,,,,,,,,,,,,,,,,,
Dinwiddie County,64.55%,33.66%,0.22%,0.31%,0.04%,0.40%,0.82%,0.97%,$41,582.00,$47,961.00,$32,860.00,$24,346.00,$9,616.00,0.00%,26.60%,11.60%,12.60%
Disputanta,,,,,,,,,,,,,,,,,
Dooms,97.43%,1.33%,,0.08%,,,1.17%,0.62%,$31,940.00,$37,800.00,$29,347.00,$24,083.00,$24,600.00,9.00%,10.00%,8.70%,8.30%
Doswell,,,,,,,,,,,,,,,,,
Drakes Branch,59.33%,40.08%,,,,0.20%,0.40%,1.98%,$25,583.00,$35,000.00,$25,469.00,$17,500.00,$19,706.00,0.00%,4.50%,20.50%,14.30%
Dranesville,,,,,,,,,,,,,,,,,
Draper,,,,,,,,,,,,,,,,,
Dryden,98.64%,0.72%,0.32%,0.24%,,,0.08%,0.16%,$21,023.00,$25,806.00,$26,250.00,$20,250.00,$12,825.00,17.80%,22.30%,32.70%,10.80%
Dublin,88.85%,8.57%,0.22%,0.31%,,0.48%,1.57%,0.66%,$27,831.00,$37,100.00,$30,417.00,$23,936.00,$34,028.00,0.00%,1.30%,30.00%,12.10%
Duffield,100.00%,,,,,,,,$27,500.00,$29,375.00,$29,000.00,$15,938.00,$16,344.00,,13.60%,33.30%,
Dulles Town Center,,,,,,,,,,,,,,,,,
Dumbarton,60.41%,28.93%,0.27%,11.20%,0.01%,2.20%,2.53%,4.09%,$33,300.00,$39,583.00,$29,682.00,$23,549.00,$21,446.00,5.70%,8.30%,10.20%,3.00%
Dumfries,48.91%,35.26%,0.63%,1.07%,,3.73%,8.40%,15.06%,$43,672.00,$46,927.00,$35,247.00,$24,451.00,$26,609.00,0.00%,3.30%,16.00%,7.10%
Dungannon,100.00%,,,,,,,,$21,406.00,$27,292.00,$26,042.00,$16,389.00,$16,418.00,0.00%,10.50%,37.30%,7.30%
Dunn Loring,74.14%,3.00%,0.29%,15.24%,0.01%,4.13%,3.18%,9.87%,,,,,,,,,
Dyke,,,,,,,,,,,,,,,,,
East Falls Church,,,,,,,,,,,,,,,,,
East Highland Park,18.47%,79.36%,0.29%,0.39%,0.01%,0.34%,1.15%,1.00%,$36,328.00,$43,781.00,$31,504.00,$25,500.00,$17,251.00,6.90%,9.50%,12.00%,9.20%
East Lexington,,,,,,,,,,,,,,,,,
Eastville,68.47%,29.06%,0.49%,,,0.49%,1.48%,0.99%,$36,250.00,$60,208.00,$16,250.00,$22,083.00,,6.40%,,12.10%,
Ebony,,,,,,,,,,,,,,,,,
