,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Sandy Valley,92.57%,1.39%,0.61%,0.72%,0.06%,2.72%,1.94%,6.49%,$43,663.00,$46,389.00,$37,000.00,$26,074.00,$17,439.00,9.00%,14.90%,22.70%,8.70%
Schurz,9.99%,0.69%,83.63%,0.14%,0.14%,1.66%,3.74%,9.57%,$24,265.00,$26,964.00,$29,375.00,$23,958.00,$10,886.00,19.80%,26.50%,23.70%,30.60%
Searchlight,95.00%,0.70%,0.70%,0.20%,0.20%,1.70%,1.60%,3.70%,$24,407.00,$29,323.00,$26,563.00,$27,868.00,$19,606.00,0.00%,14.60%,0.00%,0.00%
Silver Peak,,,,,,,,,,,,,,,,,
Silver Springs,91.67%,1.21%,1.83%,0.45%,0.21%,1.47%,3.16%,4.63%,$34,427.00,$42,125.00,$34,712.00,$23,750.00,$16,576.00,10.80%,14.90%,21.90%,10.30%
Skyland,,,,,,,,,,,,,,,,,
Smith Valley,89.23%,0.27%,1.20%,0.28%,0.07%,8.01%,1.96%,19.37%,$46,803.00,$46,625.00,$31,574.00,$29,038.00,$21,940.00,8.40%,12.30%,13.20%,0.00%
Spanish Springs,92.59%,0.74%,1.19%,1.40%,0.08%,1.72%,2.28%,5.78%,$69,451.00,$72,026.00,$46,711.00,$32,853.00,$26,908.00,2.20%,3.50%,2.80%,0.00%
Sparks,74.50%,2.60%,1.20%,5.90%,0.60%,11.20%,4.00%,26.30%,,,,,,,,,
Spring Creek,92.50%,0.30%,1.60%,0.60%,0.10%,2.30%,2.60%,7.80%,$60,109.00,$61,650.00,$50,053.00,$27,260.00,$20,606.00,2.90%,4.20%,2.70%,8.20%
Spring Valley,72.60%,5.29%,0.60%,11.21%,0.48%,5.14%,4.67%,13.77%,$48,563.00,$55,021.00,$37,068.00,$28,288.00,$26,321.00,4.80%,6.70%,6.90%,7.70%
Stagecoach,,,,,,,,,,,,,,,,,
Stateline,73.66%,1.23%,0.66%,8.15%,0.16%,13.00%,3.13%,28.97%,$28,641.00,$32,167.00,$28,309.00,$20,625.00,$16,084.00,13.40%,12.70%,16.00%,8.50%
Storey County,92.10%,1.00%,1.60%,1.60%,0.40%,1.10%,2.20%,5.70%,$61,525.00,$65,121.00,$53,936.00,$34,208.00,$31,079.00,0.40%,5.60%,2.60%,0.00%
Summerlin South,76.20%,4.40%,0.40%,12.80%,0.40%,1.80%,3.90%,8.60%,,,,,,,,,
Sun Valley,79.78%,2.20%,1.93%,2.21%,0.62%,9.51%,3.74%,21.13%,$41,346.00,$43,103.00,$30,804.00,$24,059.00,$15,171.00,6.80%,10.50%,13.10%,5.20%
Sunrise Manor,63.47%,12.89%,0.98%,6.41%,0.46%,10.13%,4.67%,27.02%,$41,066.00,$44,339.00,$31,175.00,$24,605.00,$16,659.00,10.40%,12.80%,17.00%,7.00%
Sutcliffe,41.64%,,47.69%,,0.71%,2.14%,7.83%,5.69%,$31,250.00,$31,875.00,$28,750.00,$22,292.00,$13,629.00,27.40%,30.50%,41.70%,11.10%
Tonopah,91.24%,0.76%,1.41%,0.42%,0.30%,2.82%,3.05%,6.17%,$37,401.00,$47,917.00,$40,018.00,$22,056.00,$18,256.00,5.70%,11.20%,7.30%,19.10%
Topaz Lake,,,,,,,,,,,,,,,,,
Topaz Ranch Estates,,,,,,,,,,,,,,,,,
Ursine,,,,,,,,,,,,,,,,,
Valmy,,,,,,,,,,,,,,,,,
Verdi,95.50%,0.20%,0.40%,9.00%,0.80%,5.00%,1.60%,4.60%,,,,,,,,,
Virginia City,,,,,,,,,,,,,,,,,
Wadsworth,28.94%,0.11%,64.81%,0.23%,,3.75%,2.16%,12.03%,$31,198.00,$32,109.00,$24,479.00,$24,554.00,$14,756.00,7.20%,8.50%,5.50%,5.90%
Walker Lake,,,,,,,,,,,,,,,,,
Washoe County,76.90%,2.30%,1.70%,5.20%,0.60%,9.50%,3.80%,22.20%,$55,658.00,$67,428.00,$46,653.00,$35,559.00,$29,687.00,8.50%,12.60%,17.00%,6.40%
Washoe Valley,93.60%,0.50%,0.90%,0.90%,0.10%,1.50%,2.60%,5.10%,,,,,,,,,
Wellington,,,,,,,,,,,,,,,,,
Wells,80.24%,,6.76%,0.30%,0.15%,9.06%,3.49%,19.47%,$35,870.00,$41,827.00,$31,250.00,$20,852.00,$16,835.00,8.60%,11.90%,18.90%,2.10%
West Wendover,70.96%,0.68%,2.27%,0.59%,0.04%,22.75%,2.71%,56.85%,$34,116.00,$34,297.00,$23,281.00,$18,105.00,$12,013.00,17.40%,16.90%,19.50%,3.90%
White Pine County,85.50%,3.90%,4.20%,1.00%,0.10%,2.80%,2.50%,13.20%,$48,545.00,$62,946.00,$51,010.00,$31,453.00,$21,615.00,11.70%,15.50%,22.60%,8.60%
Whitney,72.24%,6.82%,1.11%,3.81%,0.45%,11.04%,4.53%,25.29%,$36,536.00,$41,504.00,$30,833.00,$23,988.00,$16,969.00,8.20%,9.70%,13.10%,5.60%
Winchester,71.83%,7.03%,0.87%,5.36%,0.44%,9.66%,4.81%,29.01%,$32,251.00,$39,451.00,$27,886.00,$22,453.00,$20,615.00,11.40%,14.00%,19.20%,8.50%
Winnemucca,83.41%,2.23%,0.89%,0.32%,0.03%,9.60%,3.51%,20.74%,$46,699.00,$53,681.00,$47,917.00,$26,682.00,$21,441.00,7.50%,9.50%,10.80%,8.10%
Yerington,84.53%,0.17%,6.24%,0.38%,,5.79%,2.88%,15.44%,$31,151.00,$39,038.00,$25,724.00,$24,550.00,$18,640.00,12.60%,17.90%,26.20%,12.30%
Zephyr Cove,,,,,,,,,,,,,,,,,
