,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Abbotsford,98.57%,0.15%,0.10%,0.05%,,0.66%,0.46%,1.99%,$36,949.00,$46,058.00,$30,650.00,$22,727.00,$23,579.00,0.00%,1.30%,3.80%,13.60%
Abrams,98.52%,,0.80%,0.06%,,,0.63%,0.28%,$51,250.00,$53,510.00,$37,261.00,$23,542.00,,4.90%,,6.30%,6.40%
Ackley,99.41%,,,,,,0.59%,0.20%,$42,000.00,$46,875.00,$30,536.00,$19,643.00,$32,266.00,0.00%,4.60%,4.40%,15.30%
Adams,97.75%,0.16%,0.37%,0.05%,,0.47%,1.20%,1.93%,$26,250.00,$32,981.00,$32,039.00,$20,917.00,$18,308.00,0.00%,5.20%,14.40%,15.90%
Adams County,97.63%,0.27%,0.59%,0.33%,0.02%,0.33%,0.83%,1.44%,,,,,,,,,
Adams, Adams County,97.55%,0.32%,0.71%,0.32%,,0.63%,0.47%,1.66%,$34,286.00,$38,482.00,$32,171.00,$22,188.00,$34,195.00,0.00%,5.00%,8.40%,14.40%
Adams, Green County,98.49%,0.86%,0.22%,,,,0.43%,0.22%,$46,731.00,$48,750.00,$30,208.00,$24,688.00,,8.70%,,15.60%,4.30%
Adams, Jackson County,94.54%,0.33%,3.73%,0.25%,,0.50%,0.66%,1.24%,$44,191.00,$50,288.00,$30,481.00,$22,188.00,,4.80%,,0.40%,13.40%
Addison,99.28%,0.15%,0.21%,0.03%,0.03%,0.03%,0.27%,0.96%,$56,875.00,$64,034.00,$38,641.00,$25,203.00,,4.50%,,5.10%,8.90%
Adell,97.49%,,0.19%,0.39%,0.19%,0.39%,1.35%,2.32%,,,,,,,,,
Adrian,99.41%,0.15%,0.15%,,,,0.29%,0.15%,$45,875.00,$51,786.00,$31,583.00,$25,673.00,,2.10%,,0.00%,13.40%
Ahnapee,97.85%,0.31%,0.61%,,,0.92%,0.31%,2.15%,$47,500.00,$49,489.00,$31,167.00,$21,518.00,,3.20%,,0.00%,2.00%
Ainsworth,98.77%,,0.18%,,0.35%,,0.70%,,$27,727.00,$31,719.00,$26,538.00,$17,768.00,$17,702.00,0.00%,3.60%,10.80%,5.20%
Akan,99.10%,,,,,0.90%,,0.90%,,,,,,,,,
Alban,97.32%,0.45%,,0.33%,,1.34%,0.56%,1.34%,$36,250.00,$41,667.00,$33,000.00,$21,641.00,$19,635.00,0.00%,7.70%,11.60%,18.90%
Albany,96.50%,0.50%,,0.70%,,1.10%,1.30%,2.40%,,,,,,,,,
Albany, Pepin County,97.90%,,,,0.32%,0.32%,1.45%,0.32%,$40,313.00,$41,375.00,$26,023.00,$21,250.00,$16,800.00,0.00%,10.60%,45.60%,6.50%
Albion, Dane County,98.19%,0.16%,0.27%,0.49%,,0.33%,0.55%,0.77%,$49,118.00,$55,938.00,$37,000.00,$25,750.00,,5.00%,,7.90%,2.60%
Albion, Jackson County,95.61%,,2.93%,0.18%,0.09%,0.18%,1.01%,0.55%,$45,284.00,$50,357.00,$34,779.00,$20,972.00,$52,871.00,0.00%,0.00%,13.80%,11.00%
Albion, Trempealeau County,98.15%,0.50%,0.34%,0.34%,,0.17%,0.50%,1.01%,$42,431.00,$41,875.00,$26,797.00,$22,500.00,$44,912.00,0.00%,1.80%,6.20%,0.00%
Alden,98.66%,0.08%,0.31%,0.15%,,0.34%,0.46%,0.65%,$57,337.00,$60,913.00,$43,056.00,$25,823.00,,3.40%,,2.40%,11.50%
Algoma,98.42%,0.09%,0.30%,0.06%,,0.51%,0.63%,0.98%,$35,029.00,$46,552.00,$30,349.00,$22,650.00,$30,868.00,0.00%,3.10%,7.10%,6.40%
Algoma, Winnebago County,97.91%,0.19%,0.14%,1.00%,,0.14%,0.61%,0.70%,$71,792.00,$74,684.00,$48,864.00,$28,089.00,,1.60%,,1.40%,4.20%
Allouez,92.07%,4.64%,1.15%,0.84%,0.01%,0.62%,0.67%,1.29%,$55,850.00,$62,855.00,$40,055.00,$26,822.00,$25,535.00,1.40%,3.50%,3.20%,7.60%
Alma,97.03%,0.21%,0.85%,0.32%,0.11%,,1.49%,0.85%,$34,250.00,$45,625.00,$31,806.00,$21,250.00,,8.90%,,5.80%,14.50%
Alma Center,97.53%,,1.12%,,,1.35%,,1.57%,$27,404.00,$40,625.00,$31,364.00,$17,250.00,$16,142.00,4.60%,9.80%,2.10%,16.70%
Alma, Buffalo County,98.67%,1.06%,,0.27%,,,,1.59%,$40,357.00,$44,792.00,$33,333.00,$19,531.00,$20,301.00,0.00%,6.00%,24.10%,10.00%
Alma, Jackson County,91.35%,,1.42%,0.20%,,6.71%,0.31%,7.43%,$38,000.00,$41,979.00,$27,260.00,$21,078.00,$19,487.00,0.00%,7.40%,6.50%,1.90%
Almena,97.08%,0.14%,1.25%,,,0.83%,0.69%,1.53%,$27,917.00,$34,028.00,$25,833.00,$20,278.00,$13,928.00,10.80%,14.90%,18.00%,15.60%
Almon,92.55%,,3.89%,0.85%,,0.17%,2.54%,1.02%,$37,663.00,$39,022.00,$25,500.00,$21,964.00,$20,060.00,0.00%,4.80%,25.10%,15.20%
Almond,96.30%,0.22%,0.22%,0.22%,0.22%,2.61%,0.22%,7.19%,$37,857.00,$47,500.00,$34,861.00,$20,972.00,$18,104.00,10.50%,10.40%,19.70%,11.90%
Almond (town),98.23%,,0.29%,,,0.74%,0.74%,3.09%,$45,156.00,$52,708.00,$37,083.00,$20,962.00,$29,643.00,0.00%,4.50%,5.20%,2.20%
Alto,99.37%,,,0.36%,,0.27%,,0.73%,$53,235.00,$54,911.00,$33,487.00,$21,484.00,$28,599.00,0.00%,4.80%,0.60%,5.80%
Altoona,95.89%,0.40%,0.58%,1.15%,0.07%,0.27%,1.63%,0.73%,$40,394.00,$49,441.00,$33,505.00,$22,200.00,,5.20%,,6.30%,4.60%
Alvin,98.39%,,,,,,1.61%,,$26,500.00,$29,375.00,$27,188.00,$30,208.00,$19,584.00,0.00%,8.00%,0.00%,9.50%
Amberg,97.19%,1.05%,1.17%,0.23%,,,0.35%,1.05%,$26,667.00,$36,250.00,$31,250.00,$20,000.00,$27,083.00,0.00%,0.00%,17.80%,9.00%
Amery,97.96%,0.07%,0.70%,0.25%,0.18%,0.32%,0.53%,0.95%,$30,710.00,$40,568.00,$31,636.00,$20,795.00,$23,527.00,0.00%,4.70%,10.60%,10.10%
Amherst,99.17%,0.41%,0.10%,0.00%,0.00%,0.10%,0.21%,0.52%,$40,125.00,$54,821.00,$37,132.00,$24,375.00,$18,514.00,7.70%,10.80%,13.20%,14.20%
Amherst (town),98.19%,0.07%,0.21%,0.98%,,0.14%,0.42%,0.35%,$50,435.00,$55,313.00,$37,784.00,$25,536.00,,6.80%,,2.10%,27.30%
Amherst Junction,100.00%,,,,,,,,$44,500.00,$50,750.00,$36,667.00,$21,563.00,$19,261.00,0.00%,1.80%,0.00%,9.50%
Amnicon,95.81%,0.56%,1.21%,0.47%,,0.09%,1.86%,0.56%,$48,654.00,$53,235.00,$35,347.00,$21,750.00,$22,908.00,0.00%,8.80%,8.20%,6.70%
