,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Brattleboro,90.80%,2.20%,0.28%,2.80%,0.02%,0.60%,3.00%,3.00%,$29,952.00,$40,509.00,$30,463.00,$25,115.00,$18,573.00,11.20%,15.30%,22.10%,8.40%
Bristol,,,,,,,,,,,,,,,,,
Canaan,,,,,,,,,,,,,,,,,
Castleton,97.98%,0.09%,0.32%,0.57%,0.02%,0.48%,0.53%,1.08%,$39,615.00,$49,091.00,$30,958.00,$25,139.00,$17,630.00,3.90%,9.80%,2.90%,8.10%
Cavendish,,,,,,,,,,,,,,,,,
Chester,98.60%,0.60%,0.10%,0.20%,,,0.50%,0.60%,$30,804.00,$41,250.00,$30,536.00,$25,208.00,$18,863.00,7.20%,12.30%,19.60%,8.40%
Colchester,96.53%,0.63%,0.17%,1.58%,0.04%,0.25%,0.80%,1.11%,,,,,,,,,
Concord,,,,,,,,,,,,,,,,,
Danville,99.10%,0.18%,0.23%,0.14%,,,0.36%,0.45%,$42,440.00,$47,150.00,$33,654.00,$21,573.00,$19,012.00,6.20%,8.30%,11.30%,6.10%
Dorset,98.97%,0.44%,0.05%,0.15%,,0.10%,0.29%,0.39%,$54,219.00,$62,969.00,$40,027.00,$28,167.00,$32,956.00,3.00%,5.40%,6.30%,2.50%
East Barre,,,,,,,,,,,,,,,,,
East Burke,,,,,,,,,,,,,,,,,
East Middlebury,,,,,,,,,,,,,,,,,
East Montpelier,,,,,,,,,,,,,,,,,
Essex,91.60%,1.50%,0.30%,0.00%,,0.10%,,1.80%,,,,,,,,,
Fair Haven,97.95%,0.25%,0.21%,0.33%,,0.53%,0.74%,0.86%,$33,563.00,$36,944.00,$29,947.00,$20,813.00,$17,371.00,13.50%,17.30%,27.00%,11.30%
Fairlee,97.52%,0.21%,0.10%,0.52%,,0.21%,1.45%,0.83%,$44,018.00,$48,250.00,$31,736.00,$25,217.00,$18,454.00,2.60%,5.60%,4.70%,13.40%
Glover,96.38%,0.21%,0.93%,0.21%,,0.31%,1.97%,0.62%,$33,403.00,$38,309.00,$25,977.00,$21,172.00,$15,112.00,10.80%,11.90%,15.20%,14.90%
Grand Isle County,95.30%,0.40%,0.90%,0.30%,0.10%,0.30%,2.80%,1.10%,,,,,,,,,
Graniteville,,,,,,,,,,,,,,,,,
Greensboro,96.36%,0.13%,0.78%,,,,2.73%,0.65%,$34,583.00,$40,917.00,$31,250.00,$20,917.00,$19,396.00,3.70%,6.90%,11.30%,5.40%
Greensboro Bend,,,,,,,,,,,,,,,,,
Groton,96.46%,,1.26%,,,0.23%,2.05%,0.34%,$33,333.00,$36,719.00,$28,750.00,$18,269.00,$14,659.00,10.50%,6.80%,11.90%,9.10%
Hardwick,97.89%,0.06%,0.82%,0.09%,,0.19%,0.95%,0.41%,$33,636.00,$39,278.00,$27,188.00,$21,732.00,$14,813.00,10.50%,14.00%,16.30%,14.20%
Hartford,97.02%,0.55%,0.31%,0.88%,0.03%,0.16%,1.05%,0.85%,,,,,,,,,
Hartland,,,,,,,,,,,,,,,,,
Hinesburg,97.90%,0.14%,0.21%,0.51%,0.02%,0.16%,1.06%,0.78%,$49,788.00,$54,836.00,$40,000.00,$24,107.00,$22,230.00,2.30%,3.50%,4.40%,3.50%
Irasburg,96.60%,0.50%,0.10%,0.50%,,0.50%,1.80%,1.10%,,,,,,,,,
Island Pond,,,,,,,,,$25,547.00,$31,250.00,$25,577.00,$23,542.00,$13,207.00,14.90%,19.40%,28.80%,18.00%
Jericho,97.45%,0.68%,0.14%,0.56%,0.08%,0.30%,0.80%,1.12%,,,,,,,,,
Lamoille County,96.70%,0.60%,0.40%,0.50%,,0.30%,1.50%,1.30%,,,,,,,,,
Lowell,97.97%,1.22%,0.68%,,,,0.14%,1.22%,$27,969.00,$29,408.00,$25,446.00,$21,083.00,$12,404.00,18.80%,17.50%,13.80%,15.70%
Lyndon,97.76%,0.26%,0.50%,0.62%,0.02%,0.17%,0.68%,0.44%,,,,,,,,,
Manchester Center,97.72%,0.24%,0.34%,0.19%,,0.58%,0.92%,1.60%,$38,125.00,$44,688.00,$29,444.00,$21,570.00,$21,271.00,6.70%,4.80%,4.10%,6.10%
Middlebury,93.19%,1.39%,0.32%,2.27%,0.02%,0.80%,2.02%,2.48%,$34,599.00,$47,917.00,$33,681.00,$25,804.00,$15,990.00,4.00%,9.50%,6.90%,5.80%
Milton,97.53%,0.33%,0.39%,0.72%,,0.20%,0.85%,0.59%,$46,458.00,$48,882.00,$34,792.00,$26,548.00,$18,037.00,6.50%,6.50%,9.00%,6.90%
Montpelier,93.70%,1.00%,0.30%,2.20%,0.01%,0.39%,2.20%,2.10%,,,,,,,,,
Morristown,97.51%,0.35%,0.35%,0.47%,,0.12%,1.21%,0.78%,,,,,,,,,
Newport (city),96.14%,0.76%,0.62%,0.62%,,0.22%,1.64%,1.28%,,,,,,,,,
Newport Center,97.35%,0.26%,0.73%,0.26%,0.07%,,1.32%,0.53%,$34,758.00,$43,828.00,$28,063.00,$21,389.00,$17,677.00,10.10%,12.70%,19.10%,4.10%
North Hartland,,,,,,,,,,,,,,,,,
North Springfield,,,,,,,,,,,,,,,,,
North Westminster,95.20%,,,,,1.48%,3.32%,1.48%,$48,750.00,$55,417.00,$27,143.00,$21,875.00,$25,900.00,7.40%,8.90%,17.70%,0.00%
Northfield,95.41%,1.02%,0.36%,1.33%,,0.43%,1.45%,2.21%,,,,,,,,,
Norwich,,,,,,,,,,,,,,,,,
Orange County,97.00%,0.40%,0.30%,0.50%,,0.30%,1.50%,1.00%,,,,,,,,,
Pittsford,99.08%,0.22%,0.06%,0.19%,,,0.45%,0.41%,$40,027.00,$44,079.00,$34,769.00,$24,342.00,$19,271.00,6.00%,9.00%,9.40%,5.60%
Plainfield,,,,,,,,,,,,,,,,,
Proctorsville,,,,,,,,,,,,,,,,,
Putney,95.63%,1.03%,0.49%,0.76%,0.04%,0.30%,1.75%,1.56%,$40,346.00,$50,170.00,$29,922.00,$25,217.00,$18,576.00,6.20%,8.40%,8.50%,5.40%
Quechee,,,,,,,,,,,,,,,,,
Randolph,97.77%,0.21%,0.14%,0.60%,0.08%,0.02%,1.17%,0.54%,$41,283.00,$50,756.00,$31,353.00,$25,160.00,$20,591.00,5.30%,7.90%,7.70%,7.50%
Readsboro,98.76%,,0.49%,0.25%,,,0.49%,1.11%,$35,000.00,$48,214.00,$33,056.00,$21,964.00,$17,911.00,0.00%,7.00%,0.00%,9.20%
Richford,,,,,,,,,,,,,,,,,
Richmond,98.36%,0.05%,0.12%,0.51%,0.02%,0.07%,0.86%,0.83%,$57,750.00,$66,875.00,$36,161.00,$30,019.00,$25,692.00,3.20%,5.10%,6.20%,5.80%
Rochester,,,,,,,,,,,,,,,,,
Rockingham,97.38%,0.34%,0.09%,0.55%,0.06%,0.26%,1.32%,1.15%,,,,,,,,,
Rutland (city),95.90%,0.80%,0.30%,0.80%,0.10%,0.30%,1.80%,1.50%,,,,,,,,,
Rutland County,97.10%,0.50%,0.20%,0.60%,,0.20%,1.30%,1.10%,,,,,,,,,
Shelburne,97.60%,0.23%,0.10%,1.01%,,0.32%,0.75%,0.86%,$88,091.00,$118,492.00,$50,085.00,$28,428.00,$52,210.00,2.90%,4.90%,2.70%,7.60%
South Barre,98.87%,0.24%,,0.24%,,0.08%,0.56%,2.74%,$38,750.00,$50,625.00,$32,167.00,$22,974.00,$23,480.00,2.90%,5.70%,4.80%,3.10%
South Royalton,,,,,,,,,,,,,,,,,
South Shaftsbury,98.70%,,,0.52%,,,0.78%,,$42,708.00,$46,500.00,$30,833.00,$23,125.00,$18,729.00,2.20%,1.80%,2.30%,0.00%
Springfield,96.83%,0.38%,0.15%,1.19%,0.08%,0.23%,1.14%,1.17%,$28,566.00,$40,768.00,$30,625.00,$21,335.00,$17,690.00,7.20%,10.10%,7.00%,16.90%
St. Albans (city),95.87%,0.39%,1.20%,0.35%,0.03%,0.45%,1.70%,0.90%,,,,,,,,,
St. Albans (town),96.95%,0.39%,0.75%,0.33%,,0.16%,1.42%,0.67%,,,,,,,,,
St. Johnsbury,96.23%,0.47%,0.74%,0.65%,0.03%,0.27%,1.60%,1.35%,$26,702.00,$39,890.00,$31,454.00,$21,283.00,$16,561.00,12.80%,15.80%,24.30%,9.10%
Stowe,97.51%,0.28%,0.37%,0.44%,,0.23%,1.18%,1.06%,$52,378.00,$64,700.00,$37,788.00,$31,689.00,$35,474.00,3.70%,6.80%,6.80%,5.30%
Swanton (town),93.10%,0.42%,3.40%,0.45%,0.02%,0.18%,2.43%,0.44%,,,,,,,,,
Troy,98.21%,0.06%,0.38%,0.26%,,0.19%,0.90%,0.32%,$31,705.00,$35,104.00,$26,576.00,$19,766.00,$13,968.00,4.90%,11.00%,8.70%,19.20%
Vergennes,92.80%,3.00%,0.30%,0.90%,0.04%,0.70%,2.30%,2.60%,,,,,,,,,
Waitsfield,,,,,,,,,,,,,,,,,
Wallingford,98.95%,,,0.32%,,,0.74%,0.63%,$38,456.00,$46,938.00,$30,500.00,$21,800.00,$17,699.00,2.60%,5.30%,0.90%,16.90%
Waterbury,97.80%,0.26%,0.12%,0.65%,,0.26%,0.89%,0.67%,,,,,,,,,
Websterville,,,,,,,,,,,,,,,,,
Wells,98.66%,0.36%,0.09%,,,0.36%,0.54%,0.98%,$32,361.00,$41,023.00,$30,921.00,$21,842.00,$16,280.00,6.80%,11.80%,16.50%,12.40%
West Brattleboro,96.28%,0.74%,0.25%,0.93%,0.09%,0.47%,1.24%,1.43%,$35,332.00,$46,827.00,$31,391.00,$22,114.00,$18,996.00,6.30%,9.20%,11.00%,12.10%
West Rutland,96.90%,0.50%,0.40%,1.70%,0.04%,0.04%,0.80%,0.70%,$37,204.00,$41,795.00,$30,861.00,$21,936.00,$17,144.00,6.70%,11.10%,16.30%,7.30%
White River Junction,96.54%,0.58%,0.43%,0.70%,,0.04%,1.71%,0.58%,$33,667.00,$44,094.00,$34,200.00,$21,591.00,$17,221.00,8.10%,11.60%,17.00%,4.70%
Wilder,96.64%,0.37%,0.55%,0.92%,0.12%,0.18%,1.22%,0.92%,$40,238.00,$55,000.00,$35,833.00,$28,250.00,$21,802.00,4.50%,7.40%,4.50%,4.30%
Williamstown,98.33%,0.06%,0.28%,0.12%,,0.25%,0.96%,0.78%,$38,929.00,$45,859.00,$29,635.00,$22,378.00,$17,720.00,5.90%,8.00%,10.90%,2.90%
Williston,95.60%,1.00%,0.20%,2.00%,0.01%,0.10%,1.10%,1.50%,,,,,,,,,
Wilmington,97.80%,0.22%,0.27%,0.58%,,0.18%,0.94%,0.94%,$37,396.00,$46,786.00,$29,511.00,$23,417.00,$25,171.00,7.00%,9.30%,15.20%,5.60%
Windham County,95.30%,0.90%,0.30%,1.00%,,0.50%,2.00%,1.80%,,,,,,,,,
Windsor,,,,,,,,,,,,,,,,,
Windsor County,96.30%,0.60%,0.30%,0.90%,,0.20%,1.70%,1.20%,,,,,,,,,
Winooski,82.50%,6.90%,0.30%,6.20%,0.05%,0.53%,,3.30%,,,,,,,,,
Worcester,,,,,,,,,,,,,,,,,
