,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Abingdon,98.12%,0.55%,0.25%,0.11%,,0.17%,0.80%,1.14%,$35,642.00,$40,337.00,$31,042.00,$20,343.00,$15,711.00,6.20%,9.90%,11.10%,13.50%
Abington Township, Mercer County, Illinois,,,,,,,,,,,,,,,,,
Adair, Illinois,,,,,,,,,,,,,,,,,
Alhambra,98.73%,,,,,,1.27%,,$36,818.00,$53,214.00,$31,484.00,$22,981.00,$16,124.00,3.10%,4.70%,4.10%,10.60%
Alhambra Township, Madison County, Illinois,,,,,,,,,,,,,,,,,
Allen Township, LaSalle County, Illinois,,,,,,,,,,,,,,,,,
Allendale,97.92%,0.76%,,,,0.95%,0.38%,1.14%,$31,705.00,$38,472.00,$30,000.00,$16,719.00,$12,117.00,12.10%,16.60%,26.40%,1.90%
Allens Corners, Illinois,,,,,,,,,,,,,,,,,
Allens Grove Township, Mason County, Illinois,,,,,,,,,,,,,,,,,
Allentown, Illinois,,,,,,,,,,,,,,,,,
Allenville,100.00%,,,,,,,,$46,146.00,$48,750.00,$31,250.00,$20,000.00,$16,586.00,4.00%,7.70%,0.00%,0.00%
Allerton,97.61%,,0.68%,,,,1.71%,2.39%,$42,250.00,$51,964.00,$38,611.00,$28,750.00,$17,512.00,0.00%,4.50%,0.00%,8.60%
Allin Township, McLean County, Illinois,,,,,,,,,,,,,,,,,
Allison Township, Lawrence County, Illinois,,,,,,,,,,,,,,,,,
Allright, Illinois,,,,,,,,,,,,,,,,,
Alma,99.22%,0.26%,0.52%,,,,,,$27,083.00,$30,208.00,$30,938.00,$17,308.00,$12,693.00,14.10%,24.90%,37.10%,16.70%
Alma Township, Marion County, Illinois,,,,,,,,,,,,,,,,,
Alorton,1.56%,97.09%,0.15%,,,0.25%,0.95%,0.73%,$17,860.00,$19,833.00,$21,579.00,$20,188.00,$8,777.00,41.30%,47.30%,57.80%,26.10%
Alpha,98.48%,,,,,0.55%,0.96%,1.52%,$36,250.00,$43,750.00,$31,548.00,$20,625.00,$17,407.00,4.20%,5.80%,8.50%,6.80%
Alsey,98.78%,,1.22%,,,,,,$33,750.00,$40,833.00,$29,844.00,$18,214.00,$15,652.00,4.20%,8.10%,14.00%,6.40%
Alsip,81.64%,10.09%,0.15%,2.10%,0.03%,3.22%,2.76%,8.76%,$47,963.00,$54,846.00,$42,233.00,$31,395.00,$20,498.00,5.20%,6.60%,8.20%,9.10%
Alta, Illinois,,,,,,,,,,,,,,,,,
Altamont,99.30%,0.09%,0.09%,,,,0.53%,0.35%,$33,186.00,$37,837.00,$27,639.00,$18,446.00,$15,478.00,4.60%,6.90%,7.80%,4.50%
Altmar, Illinois,,,,,,,,,,,,,,,,,
Alto Pass,87.11%,,0.77%,,,10.57%,1.55%,15.21%,$33,500.00,$36,406.00,$25,583.00,$19,000.00,$17,288.00,12.00%,15.30%,20.70%,6.70%
Alto Township, Lee County, Illinois,,,,,,,,,,,,,,,,,
Alton,72.32%,24.72%,0.18%,0.38%,0.01%,0.68%,1.71%,1.49%,$31,213.00,$37,910.00,$33,083.00,$22,485.00,$16,817.00,14.70%,18.70%,26.80%,13.20%
Alton Township, Madison County, Illinois,,,,,,,,,,,,,,,,,
Altona,99.47%,,,0.18%,,0.35%,,0.88%,$35,729.00,$39,318.00,$32,813.00,$21,111.00,$15,805.00,2.90%,6.20%,8.10%,4.80%
Alworth, Illinois,,,,,,,,,,,,,,,,,
Amboy,97.97%,0.78%,0.04%,,,0.23%,0.98%,2.15%,$36,250.00,$42,027.00,$35,250.00,$26,105.00,$18,183.00,4.40%,8.30%,8.40%,9.30%
Amboy Township, Lee County, Illinois,,,,,,,,,,,,,,,,,
America, Illinois,,,,,,,,,,,,,,,,,
Ames, Illinois,,,,,,,,,,,,,,,,,
Amity Township, Livingston County, Illinois,,,,,,,,,,,,,,,,,
Anchor,97.14%,,0.57%,,,,2.29%,,$50,250.00,$52,813.00,$36,607.00,$28,750.00,$17,642.00,0.00%,1.90%,,
Anchor Township, McLean County, Illinois,,,,,,,,,,,,,,,,,
Ancona, Illinois,,,,,,,,,,,,,,,,,
Andalusia,97.05%,0.57%,0.10%,,,0.76%,1.52%,2.19%,$46,552.00,$56,250.00,$37,438.00,$25,179.00,$20,626.00,3.10%,2.90%,2.80%,11.10%
Andalusia Township, Rock Island County, Illinois,,,,,,,,,,,,,,,,,
Anderson Township, Clark County, Illinois,,,,,,,,,,,,,,,,,
Anderson, Cass County, Illinois,,,,,,,,,,,,,,,,,
Andover,98.48%,,0.17%,0.84%,,,0.51%,0.84%,$46,944.00,$49,821.00,$40,000.00,$26,625.00,$18,439.00,4.10%,5.90%,7.10%,17.80%
Andover Township, Henry County, Illinois,,,,,,,,,,,,,,,,,
Andres, Illinois,,,,,,,,,,,,,,,,,
Andrew, Illinois,,,,,,,,,,,,,,,,,
Anna,95.70%,1.10%,0.60%,0.40%,0.10%,1.20%,0.90%,2.90%,$39,602.00,$44,420.00,,,,,20.20%,,
Annapolis, Illinois,,,,,,,,,,,,,,,,,
Annawan,99.88%,,,,,,0.12%,1.15%,$38,571.00,$46,563.00,$37,237.00,$20,673.00,$15,839.00,9.00%,9.70%,13.00%,2.80%
Annawan Township, Henry County, Illinois,,,,,,,,,,,,,,,,,
Antioch,95.19%,1.07%,0.35%,1.16%,0.01%,1.08%,1.14%,4.42%,$56,481.00,$66,589.00,$51,503.00,$31,389.00,$25,711.00,2.30%,3.90%,3.90%,8.00%
Antioch Township, Lake County, Illinois,,,,,,,,,,,,,,,,,
Appanoose Township, Hancock County, Illinois,,,,,,,,,,,,,,,,,
Apple Canyon Lake, Illinois,,,,,,,,,,,,,,,,,
Apple River,98.94%,0.79%,,,,,0.26%,,$40,250.00,$51,042.00,$35,893.00,$21,103.00,$18,267.00,8.80%,10.20%,8.00%,13.30%
Apple River Township, Jo Daviess County, Illinois,,,,,,,,,,,,,,,,,
Appleton, Illinois,,,,,,,,,,,,,,,,,
Aptakisic, Illinois,,,,,,,,,,,,,,,,,
Arcadia, Illinois,,,,,,,,,,,,,,,,,
Archer, Illinois,,,,,,,,,,,,,,,,,
Arcola,89.40%,0.26%,0.11%,0.79%,,8.03%,1.40%,19.87%,,,,,,,,,
Arcola Township, Douglas County, Illinois,,,,,,,,,,,,,,,,,
Arenzville,99.76%,,,,,,0.24%,,$37,500.00,$46,023.00,$35,208.00,$17,250.00,$19,730.00,0.00%,2.10%,0.00%,4.50%
Arenzville Township, Cass County, Illinois,,,,,,,,,,,,,,,,,
Argenta,99.24%,0.11%,0.22%,,,0.11%,0.33%,0.11%,$42,315.00,$49,028.00,$37,917.00,$23,214.00,$18,154.00,1.90%,3.70%,2.90%,10.00%
Argo Fay, Illinois,,,,,,,,,,,,,,,,,
Argyle, Illinois,,,,,,,,,,,,,,,,,
Arispie Township, Bureau County, Illinois,,,,,,,,,,,,,,,,,
Arlington,92.42%,,0.95%,0.95%,,5.69%,,6.16%,$27,292.00,$38,125.00,$22,292.00,$18,438.00,$12,148.00,10.20%,13.70%,23.10%,0.00%
Arlington Heights,90.56%,0.96%,0.08%,5.98%,0.04%,1.19%,1.19%,4.46%,,,,,,,,,
Armington,99.46%,,,,,,0.54%,2.72%,$39,583.00,$47,708.00,$39,306.00,$24,167.00,$17,866.00,3.10%,8.00%,10.30%,5.30%
Armstrong, Illinois,,,,,,,,,,,,,,,,,
Arnold, Carroll County, Illinois,,,,,,,,,,,,,,,,,
Arnold, Morgan County, Illinois,,,,,,,,,,,,,,,,,
Aroma Park,92.57%,4.26%,0.12%,,,2.07%,0.97%,6.82%,$41,375.00,$44,667.00,$33,750.00,$24,583.00,$17,806.00,6.60%,6.90%,9.10%,7.80%
Aroma Township, Kankakee County, Illinois,,,,,,,,,,,,,,,,,
Arrington Township, Wayne County, Illinois,,,,,,,,,,,,,,,,,
Arrowsmith,98.99%,,0.34%,,,,0.67%,0.67%,$49,375.00,$54,375.00,$36,667.00,$25,179.00,$17,261.00,4.40%,3.30%,0.00%,3.20%
Arrowsmith Township, McLean County, Illinois,,,,,,,,,,,,,,,,,
Artesia Township, Iroquois County, Illinois,,,,,,,,,,,,,,,,,
Arthur,99.64%,0.05%,0.18%,0.05%,,,0.09%,0.27%,$37,438.00,$47,827.00,$32,358.00,$20,948.00,$19,683.00,4.60%,6.00%,9.80%,4.40%
Asbury Township, Gallatin County, Illinois,,,,,,,,,,,,,,,,,
Ash Grove Township, Iroquois County, Illinois,,,,,,,,,,,,,,,,,
Ash Grove Township, Shelby County, Illinois,,,,,,,,,,,,,,,,,
Ashdale Junction, Illinois,,,,,,,,,,,,,,,,,
Ashkum,98.90%,,,,,0.69%,0.41%,0.69%,$40,313.00,$52,857.00,$32,321.00,$23,625.00,$20,806.00,3.50%,3.80%,4.40%,1.50%
Ashkum Township, Iroquois County, Illinois,,,,,,,,,,,,,,,,,
Ashland,98.60%,0.15%,0.22%,0.15%,,0.07%,0.81%,0.22%,$43,125.00,$50,227.00,$31,086.00,$25,150.00,$20,090.00,5.10%,6.30%,7.30%,6.50%
Ashland Township, Cass County, Illinois,,,,,,,,,,,,,,,,,
Ashley,98.21%,0.16%,0.82%,,,0.49%,0.33%,0.65%,$31,429.00,$41,000.00,$32,404.00,$21,667.00,$14,694.00,10.00%,17.00%,22.90%,16.20%
Ashley Township, Washington County, Illinois,,,,,,,,,,,,,,,,,
Ashmore,97.40%,0.37%,0.25%,1.24%,,0.25%,0.49%,0.74%,$38,250.00,$42,337.00,$30,200.00,$20,962.00,$14,886.00,6.90%,9.40%,9.60%,10.90%
Ashmore Township, Coles County, Illinois,,,,,,,,,,,,,,,,,
Ashton,97.99%,1.05%,0.09%,,,0.35%,0.53%,2.36%,$39,896.00,$43,750.00,$33,750.00,$22,381.00,$21,200.00,5.40%,6.20%,3.80%,3.10%
Ashton Township, Lee County, Illinois,,,,,,,,,,,,,,,,,
Assumption,99.84%,,,0.08%,,,0.08%,0.16%,$34,474.00,$41,417.00,$35,650.00,$17,292.00,$16,421.00,5.20%,9.50%,11.60%,11.70%
Assumption Township, Christian County, Illinois,,,,,,,,,,,,,,,,,
Astoria,98.74%,,,0.34%,,0.42%,0.50%,1.17%,$26,694.00,$31,940.00,$30,774.00,$19,479.00,$12,758.00,9.20%,11.30%,15.00%,10.30%
Astoria Township, Fulton County, Illinois,,,,,,,,,,,,,,,,,
Athens,98.26%,0.41%,0.12%,0.23%,,0.46%,0.52%,1.27%,$41,208.00,$50,272.00,$32,375.00,$24,519.00,$17,981.00,5.40%,6.90%,8.90%,13.50%
Athensville Township, Greene County, Illinois,,,,,,,,,,,,,,,,,
Atkinson,98.50%,0.40%,,0.10%,,0.30%,0.70%,1.20%,$35,750.00,$47,422.00,$34,500.00,$22,083.00,$17,732.00,5.60%,10.00%,11.80%,11.70%
Atkinson Township, Henry County, Illinois,,,,,,,,,,,,,,,,,
Atlanta,99.58%,,0.12%,,,0.12%,0.18%,0.42%,$43,194.00,$51,157.00,$32,891.00,$25,658.00,$20,460.00,3.50%,4.40%,2.60%,7.00%
Atlanta Township, Logan County, Illinois,,,,,,,,,,,,,,,,,
Atlas Township, Pike County, Illinois,,,,,,,,,,,,,,,,,
Atlas, Illinois,,,,,,,,,,,,,,,,,
Atterberry, Illinois,,,,,,,,,,,,,,,,,
Attila, Illinois,,,,,,,,,,,,,,,,,
Atwater, Illinois,,,,,,,,,,,,,,,,,
Atwood,99.07%,0.23%,0.23%,0.08%,,0.31%,0.08%,0.70%,$36,806.00,$45,625.00,$35,573.00,$21,595.00,$18,028.00,7.70%,12.00%,18.70%,9.00%
Auburn,98.36%,0.30%,0.16%,0.28%,,0.30%,0.60%,0.76%,$43,250.00,$49,200.00,$34,339.00,$24,167.00,$18,368.00,4.80%,5.50%,8.00%,4.50%
Auburn Township, Clark County, Illinois,,,,,,,,,,,,,,,,,
Auburn Township, Sangamon County, Illinois,,,,,,,,,,,,,,,,,
Audubon Township, Montgomery County, Illinois,,,,,,,,,,,,,,,,,
Augerville, Illinois,,,,,,,,,,,,,,,,,
Augsburg, Illinois,,,,,,,,,,,,,,,,,
Augusta,99.70%,,,,,,0.30%,0.76%,$29,167.00,$37,813.00,$24,926.00,$17,639.00,$15,237.00,5.90%,9.70%,13.30%,10.60%
Augusta Township, Hancock County, Illinois,,,,,,,,,,,,,,,,,
Aurora,68.07%,11.06%,0.36%,3.06%,0.03%,14.52%,2.00%,32.56%,$54,861.00,$61,113.00,$41,429.00,$30,150.00,$22,131.00,6.20%,8.50%,10.90%,7.30%
Aurora Township, Kane County, Illinois,,,,,,,,,,,,,,,,,
Austin Township, Macon County, Illinois,,,,,,,,,,,,,,,,,
Aux Sable Township, Grundy County, Illinois,,,,,,,,,,,,,,,,,
Ava,98.94%,,0.30%,,,0.15%,0.60%,0.76%,$24,750.00,$36,364.00,$32,344.00,$22,500.00,$16,324.00,12.60%,14.40%,16.60%,14.90%
Avena Township, Fayette County, Illinois,,,,,,,,,,,,,,,,,
Avena, Illinois,,,,,,,,,,,,,,,,,
Aviston,98.62%,0.41%,0.08%,0.16%,,0.41%,0.32%,0.73%,$47,917.00,$58,375.00,$37,768.00,$26,518.00,$20,395.00,3.50%,2.80%,1.30%,6.50%
Avoca Township, Livingston County, Illinois,,,,,,,,,,,,,,,,,
Avon,98.80%,,0.11%,0.11%,,0.66%,0.33%,0.77%,$33,417.00,$38,819.00,$30,167.00,$21,429.00,$16,257.00,9.90%,11.70%,16.70%,10.80%
Avon Township, Lake County, Illinois,,,,,,,,,,,,,,,,,
Ayers Township, Champaign County, Illinois,,,,,,,,,,,,,,,,,
Ayers, Bond County, Illinois,,,,,,,,,,,,,,,,,
Ayers, Carroll County, Illinois,,,,,,,,,,,,,,,,,
Babcock, Illinois,,,,,,,,,,,,,,,,,
Babylon, Illinois,,,,,,,,,,,,,,,,,
Bader, Illinois,,,,,,,,,,,,,,,,,
Baileyville, Illinois,,,,,,,,,,,,,,,,,
Bainbridge Township, Schuyler County, Illinois,,,,,,,,,,,,,,,,,
Baker, Illinois,,,,,,,,,,,,,,,,,
Bakerville, Jefferson County, Illinois,,,,,,,,,,,,,,,,,
Bakerville, Logan County, Illinois,,,,,,,,,,,,,,,,,
Balcom, Illinois,,,,,,,,,,,,,,,,,
Bald Bluff Township, Henderson County, Illinois,,,,,,,,,,,,,,,,,
Bald Hill Township, Jefferson County, Illinois,,,,,,,,,,,,,,,,,
Bald Mound, Illinois,,,,,,,,,,,,,,,,,
Baldwin,97.90%,0.00%,0.00%,0.30%,0.00%,0.00%,1.90%,1.30%,,,,,,,,,
Ball Township, Sangamon County, Illinois,,,,,,,,,,,,,,,,,
Ballou, Illinois,,,,,,,,,,,,,,,,,
Banner,95.97%,,2.01%,,,2.01%,,4.03%,$31,250.00,$28,125.00,$26,528.00,$17,000.00,$13,101.00,11.60%,19.10%,23.70%,20.00%
Banner Township, Effingham County, Illinois,,,,,,,,,,,,,,,,,
Banner Township, Fulton County, Illinois,,,,,,,,,,,,,,,,,
Bannockburn,87.54%,3.36%,0.07%,5.11%,0.07%,1.68%,2.17%,3.50%,$150,415.00,$151,825.00,,,$39,303.00,2.30%,3.00%,3.50%,0.00%
Barclay, Illinois,,,,,,,,,,,,,,,,,
Bardolph,100.00%,,,,,,,,$25,833.00,$30,208.00,$29,167.00,$17,083.00,$11,361.00,32.20%,28.80%,46.80%,0.00%
Bargerville, Illinois,,,,,,,,,,,,,,,,,
Barnes, Illinois,,,,,,,,,,,,,,,,,
Barnett Township, DeWitt County, Illinois,,,,,,,,,,,,,,,,,
Barnhill Township, Wayne County, Illinois,,,,,,,,,,,,,,,,,
Barnhill, Illinois,,,,,,,,,,,,,,,,,
Barr Township, Macoupin County, Illinois,,,,,,,,,,,,,,,,,
Barr, Macoupin County, Illinois,,,,,,,,,,,,,,,,,
Barr, Sangamon County, Illinois,,,,,,,,,,,,,,,,,
Barren Township, Franklin County, Illinois,,,,,,,,,,,,,,,,,
Barrington,96.16%,0.62%,0.13%,2.00%,0.01%,0.31%,0.77%,2.33%,,,,,,,,,
Barrington Hills,94.30%,0.46%,,3.91%,,0.74%,0.59%,1.92%,$145,330.00,$156,002.00,$100,000.00,$56,167.00,$73,629.00,0.90%,3.10%,3.90%,0.00%
Barrington Township, Cook County, Illinois,,,,,,,,,,,,,,,,,
Barrow, Illinois,,,,,,,,,,,,,,,,,
Barry,99.42%,,,0.44%,,,0.15%,0.80%,$27,635.00,$37,143.00,$26,607.00,$18,050.00,$18,097.00,9.20%,11.50%,13.40%,14.00%
Barry Township, Pike County, Illinois,,,,,,,,,,,,,,,,,
Barstow, Illinois,,,,,,,,,,,,,,,,,
Bartelso,98.48%,,,0.17%,,,1.35%,,$51,944.00,$55,972.00,$32,917.00,$21,685.00,$16,584.00,0.00%,1.30%,0.00%,15.10%
Bartlett,87.23%,1.98%,0.14%,7.82%,0.02%,1.35%,1.45%,5.51%,,,,,,,,,
Bartonville,98.08%,0.40%,0.06%,0.38%,0.02%,0.33%,0.73%,0.97%,$40,766.00,$49,909.00,$36,324.00,$24,214.00,$20,580.00,4.30%,7.00%,12.40%,1.40%
Basco,100.00%,,,,,,,,$29,306.00,$58,125.00,$34,375.00,$22,188.00,$16,746.00,6.10%,9.20%,14.70%,11.10%
Batavia,93.21%,2.42%,0.11%,1.35%,0.00%,1.53%,1.39%,5.27%,,,,,,,,,
Batavia Township, Kane County, Illinois,,,,,,,,,,,,,,,,,
Batchtown,99.54%,,,,,,0.46%,,$42,222.00,$46,094.00,$31,389.00,$16,250.00,$16,013.00,4.20%,2.50%,0.00%,0.00%
Bates, Illinois,,,,,,,,,,,,,,,,,
Batestown, Illinois,,,,,,,,,,,,,,,,,
Bath,96.45%,0.32%,0.97%,,,,2.26%,0.32%,$30,208.00,$31,875.00,$27,250.00,$18,750.00,$10,262.00,22.20%,24.70%,37.70%,3.20%
Bath Township, Mason County, Illinois,,,,,,,,,,,,,,,,,
Bay City, Pope County, Illinois,,,,,,,,,,,,,,,,,
Bay View Gardens,99.18%,0.27%,,,,,,0.55%,$32,750.00,$37,614.00,$32,083.00,$23,194.00,$15,230.00,5.70%,5.30%,6.70%,0.00%
Bayle City, Illinois,,,,,,,,,,,,,,,,,
Baylis,98.11%,,,0.38%,,,1.51%,,$32,344.00,$32,422.00,$17,250.00,$17,500.00,$11,251.00,16.00%,15.80%,16.90%,3.80%
Beach Park,85.31%,4.54%,0.28%,1.49%,0.03%,6.12%,2.24%,13.58%,$56,553.00,$65,064.00,$42,982.00,$32,412.00,$23,803.00,3.50%,3.70%,7.10%,0.00%
Bear Creek Township, Christian County, Illinois,,,,,,,,,,,,,,,,,
Bear Creek Township, Hancock County, Illinois,,,,,,,,,,,,,,,,,
Bear Grove Township, Fayette County, Illinois,,,,,,,,,,,,,,,,,
Beardstown,90.76%,0.87%,0.23%,0.33%,0.05%,7.01%,0.76%,17.90%,$29,104.00,$31,951.00,$25,481.00,$20,054.00,$13,777.00,17.00%,19.80%,24.70%,8.10%
Beardstown Township, Cass County, Illinois,,,,,,,,,,,,,,,,,
Bearsdale, Illinois,,,,,,,,,,,,,,,,,
Beason, Illinois,,,,,,,,,,,,,,,,,
Beaty, Illinois,,,,,,,,,,,,,,,,,
Beaucoup Township, Washington County, Illinois,,,,,,,,,,,,,,,,,
Beaucoup, Illinois,,,,,,,,,,,,,,,,,
Beaver Creek Township, Hamilton County, Illinois,,,,,,,,,,,,,,,,,
Beaver Creek, Illinois,,,,,,,,,,,,,,,,,
Beaver Township, Iroquois County, Illinois,,,,,,,,,,,,,,,,,
Beaverton Crossroads, Illinois,,,,,,,,,,,,,,,,,
Beaverville,99.23%,,,0.26%,,0.26%,0.26%,0.51%,$30,833.00,$34,821.00,$31,667.00,$19,792.00,$13,707.00,6.30%,9.70%,7.80%,14.50%
Beaverville Township, Iroquois County, Illinois,,,,,,,,,,,,,,,,,
Beckemeyer,98.47%,,0.29%,0.77%,0.10%,0.10%,0.29%,1.34%,$36,607.00,$39,400.00,$31,534.00,$23,125.00,$89,039.00,5.90%,8.20%,8.10%,7.00%
Bedford Park,,,,,,,,,$49,722.00,$57,250.00,$37,438.00,$31,875.00,$22,887.00,2.90%,2.10%,3.70%,3.80%
Bedford Township, Wayne County, Illinois,,,,,,,,,,,,,,,,,
Beecher,98.03%,0.00%,0.15%,0.44%,,0.34%,1.03%,1.77%,$51,250.00,$60,625.00,$43,563.00,$26,786.00,$23,454.00,3.00%,4.00%,4.20%,9.00%
Beecher City,99.39%,,0.41%,,,,0.20%,,$27,500.00,$33,583.00,$25,156.00,$19,125.00,$12,779.00,8.00%,18.40%,23.00%,20.00%
Beechville, Illinois,,,,,,,,,,,,,,,,,
Belgium,98.50%,,0.21%,,,0.86%,0.43%,2.36%,$32,500.00,$35,357.00,$30,096.00,$22,708.00,$16,038.00,13.00%,13.10%,13.20%,21.20%
Belknap,87.22%,0.75%,,,,1.50%,10.53%,1.50%,$25,625.00,$31,250.00,$28,750.00,$12,250.00,$13,319.00,6.10%,13.20%,12.10%,18.20%
Bell Plain Township, Marshall County, Illinois,,,,,,,,,,,,,,,,,
Bell, Illinois,,,,,,,,,,,,,,,,,
Bellair, Illinois,,,,,,,,,,,,,,,,,
Belle Prairie City,100.00%,,,,,,,,$37,031.00,$37,344.00,$35,000.00,$22,083.00,$19,528.00,0.00%,0.00%,,
Belle Prairie Township, Livingston County, Illinois,,,,,,,,,,,,,,,,,
Belle Rive,97.57%,0.54%,0.81%,,,,1.08%,,$37,292.00,$41,719.00,$28,438.00,$18,036.00,$15,221.00,10.30%,13.80%,22.40%,9.00%
Belleview, Illinois,,,,,,,,,,,,,,,,,
Belleville,81.51%,15.51%,0.26%,0.81%,0.07%,0.41%,1.43%,1.63%,$35,979.00,$46,426.00,$33,361.00,$25,375.00,$18,990.00,9.30%,11.70%,16.20%,9.30%
Bellevue,95.65%,1.01%,0.26%,0.69%,0.05%,0.48%,1.85%,1.59%,$31,098.00,$35,972.00,$31,875.00,$20,396.00,$14,228.00,9.00%,10.90%,13.80%,6.90%
Bellflower,100.00%,,,,,,,,$41,442.00,$45,625.00,$34,375.00,$28,250.00,$16,200.00,0.00%,0.50%,0.00%,3.80%
Bellflower Township, McLean County, Illinois,,,,,,,,,,,,,,,,,
Bellmont,97.98%,0.34%,,0.34%,,,1.35%,0.67%,$30,000.00,$33,906.00,$25,417.00,$17,000.00,$14,263.00,15.10%,11.90%,13.90%,17.10%
Belltown, Illinois,,,,,,,,,,,,,,,,,
Bellwood,11.75%,81.73%,0.24%,0.96%,0.02%,3.79%,1.51%,7.94%,$52,856.00,$57,037.00,$38,015.00,$30,428.00,$19,420.00,5.90%,7.20%,7.20%,7.90%
Belmont Township, Iroquois County, Illinois,,,,,,,,,,,,,,,,,
Belmont, Illinois,,,,,,,,,,,,,,,,,
Beltrees, Illinois,,,,,,,,,,,,,,,,,
Belvidere,64.53%,1.15%,0.37%,0.45%,0.02%,11.57%,1.92%,26.07%,$42,529.00,$50,601.00,$37,116.00,$24,454.00,$17,804.00,7.80%,10.00%,12.00%,8.00%
Belvidere Township, Boone County, Illinois,,,,,,,,,,,,,,,,,
Bement,98.37%,0.90%,,0.22%,,0.11%,0.39%,0.34%,$40,163.00,$47,652.00,$30,641.00,$21,944.00,$17,995.00,3.10%,6.20%,5.40%,5.70%
Bement Township, Piatt County, Illinois,,,,,,,,,,,,,,,,,
Benld,98.25%,0.52%,0.19%,,,0.45%,0.58%,0.97%,$30,395.00,$36,953.00,$30,054.00,$19,400.00,$15,521.00,9.70%,14.30%,22.70%,7.00%
Bennington Township, Marshall County, Illinois,,,,,,,,,,,,,,,,,
Bennington, Illinois,,,,,,,,,,,,,,,,,
Bensenville,67.30%,3.50%,1.00%,4.80%,,,3.00%,47.80%,$52,500.00,$55,500.00,,,,15.40%,15.70%,24.10%,13.80%
