,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty,,,,,,,,
Acacia Villas,,,,,,,,,,,,,,,,,,,,,,,,,
Columbia County,79.72%,17.03%,0.53%,0.67%,0.04%,0.60%,1.42%,2.74%,$30,881.00,$35,927.00,$27,353.00,$21,738.00,$14,598.00,11.40%,15.00%,17.10%,13.60%,,,,,,,,
Combee Settlement,87.91%,5.72%,0.88%,0.64%,0.04%,2.92%,1.88%,6.40%,$30,923.00,$35,532.00,$26,523.00,$21,267.00,$14,461.00,14.40%,19.50%,22.90%,12.80%,,,,,,,,
Connerton,,,,,,,,,,,,,,,,,,,,,,,,,
Conway,90.20%,2.56%,0.29%,1.97%,0.06%,2.67%,2.26%,11.54%,$53,509.00,$59,205.00,$40,510.00,$31,429.00,$23,538.00,4.10%,5.00%,5.80%,5.20%,,,,,,,,
Coral Terrace,93.06%,1.15%,0.10%,0.53%,0.01%,2.84%,2.31%,82.10%,$38,523.00,$39,624.00,$26,846.00,$23,190.00,$15,291.00,8.60%,11.20%,9.10%,12.80%,,,,,,,,
Cortez,98.33%,0.16%,0.20%,0.53%,,0.16%,0.62%,1.31%,$36,577.00,$48,750.00,$32,188.00,$26,735.00,$26,476.00,7.30%,9.40%,7.80%,10.10%,,,,,,,,
Cottondale,76.41%,18.64%,0.35%,0.58%,,0.58%,3.45%,4.14%,$20,509.00,$26,667.00,$24,545.00,$18,571.00,$11,266.00,24.80%,27.40%,34.30%,23.60%,,,,,,,,
Country Club,63.54%,22.01%,0.23%,2.21%,0.06%,7.25%,4.70%,60.32%,$56,272.00,$56,353.00,$31,018.00,$24,901.00,$17,999.00,10.90%,13.10%,15.70%,15.60%,,,,,,,,
Country Walk,77.60%,10.66%,0.10%,2.52%,0.05%,5.00%,4.06%,56.13%,$63,689.00,$66,250.00,$41,798.00,$30,987.00,$20,736.00,3.50%,4.80%,3.80%,17.60%,,,,,,,,
Crawfordville,,,,,,,,,,,,,,,,,,,,,,,,,
Crescent Beach, St. Johns County,97.36%,0.10%,0.51%,0.41%,0.20%,,1.42%,0.81%,$39,821.00,$49,712.00,$42,750.00,$29,091.00,$32,279.00,0.00%,8.90%,0.00%,4.80%,,,,,,,,
Crescent City,57.32%,34.46%,0.39%,0.73%,,5.74%,1.35%,14.53%,$22,500.00,$28,913.00,$26,786.00,$15,887.00,$12,767.00,24.50%,27.90%,35.20%,15.30%,,,,,,,,
Crestview,74.71%,18.41%,0.60%,2.28%,0.15%,1.22%,2.62%,3.26%,$23,122.00,$31,824.00,$27,829.00,$19,261.00,$14,479.00,45.20%,59.70%,56.20%,30.40%,,,,,,,,
Crooked Lake Park,91.56%,4.28%,0.65%,0.36%,,2.08%,1.07%,5.83%,$35,804.00,$42,404.00,$26,125.00,$22,075.00,$18,731.00,3.00%,5.30%,4.60%,0.00%,,,,,,,,
Cross City,70.48%,27.27%,0.17%,0.56%,0.11%,,1.41%,0.51%,$20,081.00,$28,884.00,$26,419.00,$18,684.00,$12,125.00,20.30%,27.20%,33.90%,29.10%,,,,,,,,
Crystal Lake, Polk County,80.94%,13.63%,0.75%,0.88%,0.02%,2.45%,1.33%,7.21%,$30,699.00,$35,591.00,$28,125.00,$22,110.00,$15,606.00,13.70%,16.40%,19.20%,9.60%,,,,,,,,
Crystal River,,,,,,,,,$35,503.00,$58,398.00,$39,357.00,$25,417.00,$38,219.00,3.50%,9.90%,12.40%,9.50%,,,,,,,,
Crystal Springs,93.62%,0.60%,0.68%,0.09%,,3.06%,1.96%,5.36%,$42,578.00,$44,688.00,$33,750.00,$19,583.00,$18,346.00,3.50%,9.80%,7.40%,9.50%,,,,,,,,
Cudjoe Key,96.22%,0.88%,0.47%,0.88%,0.12%,0.71%,0.71%,5.66%,$57,500.00,$59,883.00,$36,094.00,$31,250.00,$27,085.00,4.40%,5.80%,5.70%,5.40%,,,,,,,,
Cutler Bay,,,,,,,,,$61,370.00,,,,$25,193.00,10.50%,,,,,,,,,,,
Cypress Gardens,94.09%,1.92%,0.28%,1.68%,,0.86%,1.16%,3.10%,$49,778.00,$57,387.00,$39,286.00,$26,595.00,$25,366.00,2.40%,3.20%,3.60%,4.20%,,,,,,,,
Cypress Lake,96.66%,1.04%,0.12%,0.62%,0.03%,0.55%,0.97%,3.62%,$35,405.00,$45,605.00,$31,663.00,$25,958.00,$22,799.00,4.40%,7.20%,12.10%,5.00%,,,,,,,,
Cypress Quarters,29.22%,65.83%,0.61%,0.43%,,3.04%,0.87%,5.48%,$29,565.00,$38,125.00,$31,103.00,$17,411.00,$13,046.00,25.40%,30.50%,32.10%,16.70%,,,,,,,,
Dade City,64.90%,24.16%,0.39%,0.60%,0.05%,8.10%,1.81%,15.76%,$27,115.00,$31,148.00,$25,404.00,$21,984.00,$15,675.00,12.00%,15.80%,21.30%,9.80%,,,,,,,,
Dade City North,55.05%,10.79%,0.48%,0.12%,0.06%,29.77%,3.74%,56.49%,$25,000.00,$25,987.00,$18,817.00,$17,393.00,$10,129.00,22.70%,29.10%,36.30%,20.60%,,,,,,,,
Davenport,86.85%,6.91%,0.57%,0.31%,,4.52%,0.83%,11.12%,$29,408.00,$41,000.00,$31,341.00,$25,492.00,$15,544.00,7.20%,10.80%,10.60%,10.80%,,,,,,,,
Davie,,,,,,,,,$47,014.00,$56,290.00,$38,756.00,$30,016.00,$23,271.00,6.90%,9.80%,10.30%,7.10%,,,,,,,,
Day,,,,,,,,,,,,,,,,,,,,,,,,,
Daytona Beach Shores,96.58%,0.58%,0.16%,1.72%,0.12%,0.14%,0.70%,1.07%,$43,796.00,$52,731.00,$39,118.00,$24,826.00,$37,010.00,5.40%,6.80%,6.80%,6.00%,,,,,,,,
De Leon Springs,66.67%,6.87%,0.25%,0.30%,,23.41%,2.50%,38.08%,$27,422.00,$34,643.00,$25,424.00,$15,547.00,$12,280.00,14.50%,17.20%,26.10%,5.90%,,,,,,,,
DeBary,94.94%,1.90%,0.20%,1.13%,0.01%,0.86%,0.96%,4.15%,$43,364.00,$50,022.00,$36,813.00,$25,920.00,$23,283.00,5.20%,6.90%,8.60%,6.40%,,,,,,,,
DeFuniak Springs,71.78%,22.99%,1.00%,0.51%,0.08%,1.81%,1.83%,3.30%,$24,516.00,$28,750.00,$24,219.00,$19,255.00,$13,298.00,18.20%,18.40%,27.60%,9.30%,,,,,,,,
DeLand Southwest,25.15%,70.66%,0.09%,0.43%,,2.57%,1.11%,7.19%,$13,090.00,$18,929.00,$17,083.00,$17,417.00,$8,373.00,41.90%,45.70%,50.90%,43.70%,,,,,,,,
DeSoto County,73.33%,12.72%,1.59%,0.41%,0.04%,10.49%,1.43%,24.90%,$30,714.00,$34,726.00,$22,572.00,$20,004.00,$14,000.00,14.20%,23.60%,31.50%,7.30%,,,,,,,,
Desoto Lakes,93.50%,3.06%,0.03%,1.03%,0.03%,0.84%,1.50%,4.35%,$52,719.00,$54,425.00,$35,368.00,$26,920.00,$28,616.00,2.10%,3.80%,6.40%,8.10%,,,,,,,,
Destin,96.21%,0.37%,0.40%,1.03%,0.08%,0.37%,1.54%,2.66%,$53,042.00,$60,498.00,$42,218.00,$26,146.00,$32,048.00,3.00%,5.50%,6.20%,2.00%,,,,,,,,
Dickerson City,,,,,,,,,,,,,,,,,,,,,,,,,
Dixie County,88.80%,8.98%,0.46%,0.25%,0.03%,0.45%,1.03%,1.80%,$26,082.00,$31,157.00,$26,694.00,$17,863.00,$13,559.00,14.50%,19.10%,23.90%,16.10%,,,,,,,,
Dixonville,,,,,,,,,,,,,,,,,,,,,,,,,
Doctor Phillips,84.14%,3.05%,0.06%,8.46%,0.03%,1.94%,2.31%,8.36%,$70,754.00,$76,992.00,$51,616.00,$30,696.00,$31,197.00,3.40%,4.40%,3.40%,4.80%,,,,,,,,
Dover,74.12%,0.43%,1.04%,0.61%,0.25%,19.12%,4.43%,50.86%,$31,333.00,$31,851.00,$28,090.00,$18,472.00,$10,728.00,22.30%,28.00%,34.40%,20.20%,,,,,,,,
Duck Key,98.65%,0.45%,,0.23%,,,0.68%,2.93%,$39,125.00,$39,708.00,$50,341.00,$26,429.00,$29,007.00,23.40%,16.60%,6.90%,15.40%,,,,,,,,
Dundee,69.92%,22.05%,0.14%,0.93%,0.03%,5.56%,1.37%,11.37%,$29,174.00,$33,831.00,$30,218.00,$20,449.00,$14,411.00,11.80%,12.80%,19.30%,11.80%,,,,,,,,
Dunedin,94.88%,2.00%,0.22%,1.11%,0.03%,0.64%,1.11%,3.34%,$34,813.00,$47,620.00,$31,876.00,$27,072.00,$23,460.00,4.80%,8.20%,8.80%,7.50%,,,,,,,,
Dunnellon,85.72%,11.85%,0.11%,0.53%,0.05%,0.47%,1.26%,1.79%,$27,386.00,$35,313.00,$29,605.00,$22,045.00,$17,905.00,10.40%,15.50%,26.70%,11.30%,,,,,,,,
Duval County,65.80%,27.83%,0.33%,2.71%,0.06%,1.31%,1.96%,4.10%,$40,703.00,$47,689.00,$32,954.00,$26,015.00,$20,753.00,9.20%,11.90%,16.40%,11.60%,,,,,,,,
Eagle Lake,82.09%,4.73%,0.68%,0.24%,,9.86%,2.40%,21.47%,$31,250.00,$35,078.00,$27,500.00,$19,417.00,$13,249.00,14.60%,17.90%,18.90%,12.90%,,,,,,,,
East Bronson,86.23%,5.77%,0.56%,0.28%,,4.28%,2.88%,11.16%,$25,833.00,$26,853.00,$21,691.00,$18,194.00,$12,611.00,8.60%,15.20%,21.50%,11.70%,,,,,,,,
East Lake-Orient Park,42.80%,47.30%,0.40%,2.10%,,3.70%,3.60%,16.90%,$34,352.00,$36,750.00,$27,434.00,$21,935.00,$14,489.00,11.40%,14.60%,20.40%,16.70%,,,,,,,,
East Lake, Pinellas County,94.87%,1.11%,0.14%,2.31%,0.01%,0.58%,0.98%,3.72%,$67,546.00,$79,029.00,$61,625.00,$32,289.00,$36,206.00,3.10%,3.90%,4.50%,3.90%,,,,,,,,
East Milton,,,,,,,,,,,,,,,,,,,,,,,,,
East Palatka,59.64%,37.26%,0.29%,1.00%,,0.76%,1.05%,2.40%,$37,857.00,$46,071.00,$31,507.00,$26,250.00,$18,478.00,12.60%,17.40%,41.40%,12.80%,,,,,,,,
East Williston,12.42%,83.75%,0.21%,,,1.14%,2.48%,2.38%,$23,882.00,$28,152.00,$26,589.00,$17,981.00,$14,085.00,29.40%,28.70%,41.70%,35.10%,,,,,,,,
Eastpoint,96.57%,0.79%,0.42%,0.09%,,0.56%,1.58%,1.67%,$30,324.00,$29,940.00,$23,750.00,$25,179.00,$13,382.00,6.30%,12.10%,17.00%,6.70%,,,,,,,,
Eatonville,7.50%,89.31%,0.49%,0.29%,,1.56%,0.82%,3.54%,$29,457.00,$31,042.00,$21,719.00,$21,328.00,$11,257.00,21.90%,25.00%,29.30%,24.50%,,,,,,,,
Ebro,73.60%,3.60%,6.40%,,0.40%,0.40%,15.60%,4.40%,$28,750.00,$40,833.00,$33,333.00,$25,208.00,$14,504.00,20.60%,21.00%,22.60%,25.00%,,,,,,,,
Edgewater, Volusia County,94.10%,2.60%,0.30%,0.90%,0.00%,0.30%,1.60%,3.40%,$47,750.00,$35,852.00,$27,453.00,$21,999.00,$17,017.00,6.40%,9.20%,16.00%,4.90%,,,,,,,,
Edgewood,89.69%,4.63%,0.37%,2.26%,,1.32%,1.74%,7.63%,$56,528.00,$68,977.00,$39,250.00,$30,263.00,$33,452.00,2.90%,6.20%,4.70%,5.80%,,,,,,,,
Eglin Air Force Base,71.80%,14.80%,0.50%,3.00%,0.40%,4.20%,5.30%,11.20%,$31,951.00,$31,859.00,$25,409.00,$19,176.00,$10,670.00,4.50%,4.50%,4.50%,0.00%,,,,,,,,
Egypt Lake-Leto,26.70%,12.20%,0.20%,4.20%,0.05%,8.20%,3.40%,60.00%,$38,189.00,$40,787.00,$30,875.00,$27,186.00,$18,196.00,17.00%,21.10%,29.20%,18.20%,,,,,,,,
Elfers,95.19%,0.96%,0.38%,0.91%,0.03%,0.93%,1.60%,4.52%,$28,998.00,$31,735.00,$27,536.00,$21,595.00,$15,801.00,10.60%,12.90%,17.10%,10.80%,,,,,,,,
Ellenton,91.41%,3.56%,0.57%,0.41%,,2.77%,1.27%,9.36%,$32,570.00,$36,932.00,$33,281.00,$22,292.00,$18,547.00,7.40%,8.70%,8.10%,7.00%,,,,,,,,
Englewood,98.25%,0.19%,0.25%,0.36%,0.01%,0.40%,0.54%,1.49%,$31,808.00,$38,978.00,$26,568.00,$21,242.00,$23,462.00,5.50%,8.70%,17.80%,4.90%,,,,,,,,
Ensley,66.90%,28.44%,0.92%,1.15%,0.05%,0.64%,1.90%,2.08%,$30,632.00,$37,607.00,$30,056.00,$20,667.00,$16,245.00,12.00%,15.70%,23.30%,9.20%,,,,,,,,
Escambia County,72.40%,21.40%,0.90%,2.20%,0.10%,0.90%,2.20%,2.70%,$35,234.00,$41,708.00,$31,054.00,$22,023.00,$18,641.00,12.10%,15.40%,23.70%,9.60%,,,,,,,,
Esto,92.13%,2.25%,3.93%,,,0.56%,1.12%,2.81%,$31,667.00,$36,563.00,$30,313.00,$15,625.00,$12,961.00,15.70%,12.50%,16.80%,0.00%,,,,,,,,
Eustis,76.90%,18.98%,0.34%,0.63%,0.09%,1.89%,1.17%,6.37%,$32,032.00,$39,519.00,$30,807.00,$22,072.00,$18,706.00,11.00%,15.30%,25.20%,9.60%,,,,,,,,
Everglades City,96.45%,0.84%,0.63%,0.42%,,1.46%,0.21%,3.97%,$36,667.00,$38,929.00,$32,083.00,$22,222.00,$20,535.00,6.10%,6.00%,9.50%,1.60%,,,,,,,,
Fairview Shores,78.09%,13.28%,0.36%,2.72%,0.11%,3.14%,2.30%,9.43%,$35,399.00,$41,570.00,$31,203.00,$26,221.00,$19,918.00,9.40%,13.60%,20.00%,9.50%,,,,,,,,
Fanning Springs,89.01%,4.34%,0.68%,0.54%,,3.66%,1.76%,8.96%,$17,875.00,$24,167.00,$25,139.00,$14,306.00,$11,389.00,26.10%,30.50%,46.60%,19.90%,,,,,,,,
Feather Sound,93.86%,2.09%,0.11%,2.53%,0.03%,0.67%,0.72%,4.06%,$71,310.00,$92,181.00,$55,167.00,$40,781.00,$49,717.00,0.80%,2.20%,0.00%,5.30%,,,,,,,,
Fellsmere,60.11%,6.69%,0.47%,0.10%,0.05%,30.68%,1.89%,70.00%,$30,395.00,$31,318.00,$19,195.00,$15,521.00,$10,258.00,21.70%,24.30%,25.20%,12.90%,,,,,,,,
Fern Park,85.14%,7.54%,0.42%,1.54%,0.01%,3.07%,2.28%,12.83%,$43,337.00,$52,981.00,$34,152.00,$25,975.00,$23,261.00,4.20%,7.80%,7.70%,10.80%,,,,,,,,
Fernandina Beach,83.40%,11.70%,0.40%,1.10%,0.10%,0.10%,1.30%,5.30%,$45,954.00,$61,523.00,$42,188.00,$35,934.00,$30,019.00,16.00%,17.20%,33.00%,13.60%,,,,,,,,
Ferndale,97.42%,0.43%,,,,1.72%,0.43%,3.86%,$54,271.00,$53,125.00,$36,750.00,$25,875.00,$18,206.00,0.00%,0.00%,,,,,,,,,,
Ferry Pass,83.79%,10.60%,0.61%,1.90%,0.04%,0.78%,2.27%,2.72%,$38,674.00,$47,298.00,$34,027.00,$23,892.00,$22,165.00,7.70%,12.10%,16.90%,7.10%,,,,,,,,
Fidelis,,,,,,,,,,,,,,,,,,,,,,,,,
Fish Hawk,91.41%,4.12%,0.15%,0.80%,,2.06%,1.46%,6.08%,$65,857.00,$67,286.00,$42,321.00,$35,662.00,$26,540.00,2.00%,3.30%,3.60%,0.00%,,,,,,,,
Fisher Island,92.08%,3.21%,,2.14%,,0.64%,1.93%,14.80%,$200,000.00,$200,000.00,$100,000.00,$85,789.00,$236,238.00,0.00%,0.00%,,,,,,,,,,
Five Points,82.75%,15.71%,0.22%,0.22%,,0.22%,0.88%,1.91%,$15,057.00,$15,375.00,$17,446.00,$11,964.00,$6,246.00,30.70%,43.80%,67.60%,8.80%,,,,,,,,
Flagler Beach,97.86%,0.52%,0.22%,0.57%,0.02%,0.14%,0.67%,1.84%,$37,917.00,$47,073.00,$31,848.00,$30,132.00,$24,600.00,9.00%,10.90%,18.40%,10.40%,,,,,,,,
Flagler County,87.27%,8.83%,0.27%,1.17%,0.02%,0.96%,1.47%,5.09%,$40,214.00,$45,625.00,$31,184.00,$24,865.00,$21,879.00,6.70%,8.70%,15.70%,4.40%,,,,,,,,
Flagler Estates,,,,,,,,,,,,,,,,,,,,,,,,,
Fleming Island,86.20%,5.20%,0.30%,4.10%,0.10%,1.40%,2.70%,6.40%,,,,,,,,,,,,,,,,,
Floral City,96.00%,1.60%,0.36%,0.14%,0.04%,0.38%,1.14%,2.60%,$28,180.00,$33,404.00,$26,972.00,$22,348.00,$14,793.00,10.70%,15.10%,22.60%,7.50%,,,,,,,,
Florida Ridge,85.54%,11.10%,0.19%,0.68%,0.01%,0.99%,1.49%,4.07%,$37,608.00,$43,395.00,$29,104.00,$21,753.00,$19,671.00,6.40%,9.50%,14.00%,4.50%,,,,,,,,
Floridatown,,,,,,,,,,,,,,,,,,,,,,,,,
Fontainebleau,,,,,,,,,,,,,,,,,,,,,,,,,
Forest City,85.32%,4.86%,0.25%,3.40%,0.04%,3.64%,2.49%,15.57%,$50,191.00,$55,109.00,$40,669.00,$30,259.00,$24,464.00,4.20%,6.00%,8.30%,9.20%,,,,,,,,
Fort Denaud,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Green,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Green Springs,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Meade,67.60%,21.84%,0.40%,0.09%,,9.21%,0.86%,17.17%,$32,984.00,$38,125.00,$30,617.00,$21,813.00,$15,499.00,15.00%,18.30%,30.90%,8.20%,,,,,,,,
Fort Myers Beach,97.70%,0.30%,0.20%,0.60%,0.02%,0.50%,0.70%,2.80%,$55,213.00,$79,292.00,$41,761.00,$39,961.00,$57,902.00,,,,,,,,,,,,
Fort Myers Shores,85.98%,3.68%,0.64%,1.52%,0.07%,6.16%,1.95%,17.37%,$37,021.00,$39,757.00,$30,510.00,$22,826.00,$20,927.00,6.60%,8.20%,9.80%,5.20%,,,,,,,,
Fort Pierce,45.30%,40.90%,0.60%,0.90%,0.10%,,2.70%,21.60%,$30,869.00,$36,337.00,$32,412.00,$26,349.00,$16,782.00,30.20%,,,,,,,,,,,
Fort Pierce North,23.25%,72.35%,0.26%,0.07%,0.15%,2.04%,1.88%,5.50%,$25,899.00,$29,375.00,$24,688.00,$21,117.00,$11,344.00,19.00%,22.10%,26.10%,12.00%,,,,,,,,
Fort Pierce South,77.29%,13.13%,0.05%,1.16%,0.05%,5.73%,2.57%,17.60%,$31,308.00,$35,383.00,$26,830.00,$21,810.00,$16,801.00,12.00%,17.60%,26.10%,9.70%,,,,,,,,
Fort Walton Beach,77.70%,12.30%,0.70%,3.20%,0.03%,1.22%,3.70%,7.90%,$40,153.00,$45,791.00,$29,709.00,$21,641.00,$21,085.00,7.30%,9.90%,16.20%,4.10%,,,,,,,,
Fort White,50.61%,46.70%,0.24%,0.49%,0.24%,,1.71%,3.42%,$26,250.00,$28,000.00,$26,477.00,$26,667.00,$10,578.00,24.10%,26.80%,23.00%,42.00%,,,,,,,,
Four Corners,86.90%,3.57%,0.32%,2.29%,0.08%,4.12%,2.72%,15.60%,$44,855.00,$48,125.00,$30,725.00,$26,073.00,$20,565.00,3.80%,5.20%,7.10%,3.00%,,,,,,,,
Franklin County,,,,,,,,,$26,756.00,$31,157.00,$25,101.00,$20,494.00,$16,140.00,11.80%,17.70%,23.20%,13.90%,,,,,,,,
Franklin Park,0.64%,97.56%,0.11%,,,0.32%,1.38%,1.27%,,,,,,,,,,,,,,,,,
Freeport,92.77%,2.35%,2.18%,0.08%,0.17%,0.17%,2.27%,1.09%,$25,735.00,$33,214.00,$31,375.00,$19,219.00,$14,114.00,18.00%,21.40%,26.00%,23.20%,,,,,,,,
Frostproof,78.22%,3.90%,0.84%,0.07%,0.07%,14.35%,2.55%,21.65%,$30,412.00,$33,707.00,$27,234.00,$18,273.00,$15,396.00,14.70%,16.80%,21.10%,9.00%,,,,,,,,
Fruit Cove,94.76%,2.06%,0.18%,1.61%,0.14%,0.44%,0.81%,2.38%,$82,159.00,$84,791.00,$62,470.00,$35,775.00,$30,462.00,1.60%,1.90%,2.00%,1.70%,,,,,,,,
Fruitland Park,89.08%,7.16%,0.56%,1.32%,0.06%,0.63%,1.19%,2.54%,$40,403.00,$42,665.00,$29,375.00,$19,951.00,$16,400.00,8.10%,10.20%,14.00%,3.00%,,,,,,,,
Fruitville,95.64%,1.31%,0.17%,1.18%,0.01%,0.86%,0.84%,4.07%,$51,449.00,$58,300.00,$37,620.00,$30,317.00,$25,010.00,4.80%,4.70%,4.90%,4.80%,,,,,,,,
Fuller Heights,,,,,,,,,,,,,,,,,,,,,,,,,
Fussels Corner,88.71%,5.44%,0.36%,0.15%,0.04%,3.86%,1.45%,5.74%,$34,395.00,$41,263.00,$26,145.00,$20,293.00,$17,998.00,8.60%,13.70%,26.40%,4.50%,,,,,,,,
Gadsden County,38.70%,57.14%,0.23%,0.26%,0.02%,2.76%,0.89%,6.17%,$31,248.00,$36,238.00,$27,159.00,$21,721.00,$14,499.00,16.40%,19.90%,28.50%,16.90%,,,,,,,,
Garcon Point,,,,,,,,,,,,,,,,,,,,,,,,,
Garden Grove,,,,,,,,,,,,,,,,,,,,,,,,,
Gardner,,,,,,,,,,,,,,,,,,,,,,,,,
Gateway,94.60%,2.10%,0.14%,1.53%,,0.78%,0.88%,19.26%,$78,705.00,$79,736.00,$60,054.00,$42,083.00,$38,986.00,0.60%,0.90%,0.00%,4.60%,,,,,,,,
Geneva,,,,,,,,,,,,,,,,,,,,,,,,,
Gibsonton,72.80%,12.68%,0.58%,1.78%,0.11%,8.96%,3.09%,27.88%,$34,000.00,$36,067.00,$27,457.00,$21,826.00,$15,695.00,16.00%,18.30%,24.80%,11.70%,,,,,,,,
Gifford,38.70%,57.43%,0.16%,0.25%,,1.96%,1.50%,6.67%,$29,438.00,$35,354.00,$25,716.00,$18,821.00,$19,910.00,19.60%,23.40%,32.30%,16.40%,,,,,,,,
Gilchrist County,90.52%,7.00%,0.37%,0.17%,0.01%,0.69%,1.26%,2.80%,$30,328.00,$34,485.00,$27,359.00,$21,946.00,$13,985.00,10.90%,14.10%,17.60%,12.90%,,,,,,,,
Glades County,76.99%,10.53%,4.93%,0.33%,0.02%,5.63%,1.58%,15.07%,$30,774.00,$34,223.00,$29,196.00,$20,987.00,$15,338.00,10.70%,15.20%,18.20%,11.20%,,,,,,,,
Gladeview,17.59%,76.98%,0.21%,0.17%,0.03%,2.48%,2.54%,21.32%,$15,981.00,$17,625.00,$20,732.00,$19,923.00,$7,941.00,48.40%,52.80%,65.50%,32.70%,,,,,,,,
Glen Ridge,81.88%,9.06%,0.72%,0.36%,,,7.97%,10.87%,$39,500.00,$51,563.00,$24,643.00,$29,583.00,$21,871.00,3.10%,4.80%,1.70%,7.00%,,,,,,,,
Glen St. Mary,97.89%,0.63%,0.42%,0.63%,,,0.42%,1.90%,$28,906.00,$29,833.00,$23,182.00,$20,625.00,$12,954.00,16.70%,18.20%,28.70%,12.80%,,,,,,,,
Glencoe,97.99%,1.09%,0.16%,0.12%,0.04%,,0.60%,0.97%,$36,915.00,$45,958.00,$36,383.00,$23,793.00,$21,816.00,4.60%,5.60%,2.50%,4.30%,,,,,,,,
Glenvar Heights,87.71%,3.00%,0.19%,2.91%,0.06%,3.42%,2.72%,55.46%,$40,209.00,$53,279.00,$35,867.00,$30,510.00,$27,473.00,7.70%,12.70%,10.70%,11.80%,,,,,,,,
Golden Gate,77.00%,10.15%,0.38%,0.71%,0.12%,7.34%,4.31%,37.14%,$42,295.00,$41,774.00,$28,630.00,$22,911.00,$15,923.00,11.40%,14.10%,18.00%,9.90%,,,,,,,,
Golden Glades,23.38%,72.80%,0.28%,1.60%,0.07%,2.10%,3.10%,18.50%,$30,841.00,$33,577.00,$25,036.00,$21,409.00,$12,341.00,18.50%,20.90%,25.40%,24.00%,,,,,,,,
Goldenrod,82.43%,5.53%,0.47%,2.86%,0.09%,5.38%,3.25%,17.83%,$41,173.00,$47,570.00,$32,177.00,$25,425.00,$19,830.00,6.60%,10.90%,10.10%,4.10%,,,,,,,,
Golf,97.39%,0.87%,,,,1.74%,,2.17%,$200,000.00,$200,000.00,$100,000.00,$50,833.00,$144,956.00,0.00%,1.70%,0.00%,3.40%,,,,,,,,
Gonzalez,88.02%,7.65%,0.80%,1.49%,0.02%,0.41%,1.61%,1.67%,$50,134.00,$55,643.00,$38,819.00,$26,018.00,$21,268.00,7.50%,8.00%,12.40%,3.80%,,,,,,,,
Goodland,98.75%,0.31%,0.31%,0.31%,,,0.31%,1.56%,$26,739.00,$27,279.00,$22,083.00,$27,059.00,$22,893.00,13.00%,14.00%,28.10%,15.30%,,,,,,,,
Gotha,88.78%,4.38%,0.55%,3.56%,,1.23%,1.50%,7.11%,$59,808.00,$76,286.00,$42,143.00,$42,692.00,$32,734.00,9.80%,20.00%,42.50%,0.00%,,,,,,,,
Goulding,25.00%,72.46%,0.36%,0.60%,0.02%,0.45%,1.12%,1.54%,$14,750.00,$22,969.00,$18,606.00,$17,500.00,$8,876.00,25.00%,30.40%,39.10%,30.70%,,,,,,,,
Goulds,39.10%,55.20%,0.20%,0.60%,0.01%,3.48%,2.46%,41.00%,$33,200.00,$35,374.00,$26,822.00,$25,265.00,$12,259.00,31.20%,37.80%,47.90%,27.40%,,,,,,,,
Graceville,73.48%,23.90%,0.92%,0.17%,,0.25%,1.29%,1.46%,$23,031.00,$32,778.00,$25,969.00,$20,109.00,$14,245.00,15.10%,20.70%,25.00%,18.90%,,,,,,,,
Grand Ridge,93.56%,2.53%,2.27%,,0.13%,0.76%,0.76%,1.26%,$31,083.00,$36,875.00,$24,722.00,$20,125.00,$14,556.00,9.60%,16.50%,26.50%,11.20%,,,,,,,,
Green Cove Springs,71.55%,24.40%,0.41%,0.54%,0.04%,1.34%,1.73%,5.08%,$33,487.00,$40,443.00,$28,097.00,$22,040.00,$17,673.00,14.60%,19.10%,30.20%,13.70%,,,,,,,,
Greenbriar,,,,,,,,,,,,,,,,,,,,,,,,,
Greensboro,50.24%,32.47%,,1.13%,,15.83%,0.32%,37.80%,$31,458.00,$35,000.00,$17,308.00,$17,708.00,$11,825.00,15.30%,24.30%,36.20%,9.90%,,,,,,,,
Greenville,27.36%,72.04%,0.12%,0.12%,,0.12%,0.24%,0.24%,$20,060.00,$21,484.00,$23,750.00,$17,368.00,$11,128.00,26.40%,32.90%,48.50%,25.70%,,,,,,,,
Greenwood,66.67%,26.94%,1.22%,0.95%,,1.90%,2.31%,2.72%,$28,750.00,$35,750.00,$24,583.00,$22,083.00,$14,243.00,9.10%,17.80%,21.60%,11.60%,,,,,,,,
Grenelefe,,,,,,,,,,,,,,,,,,,,,,,,,
Gretna,6.14%,88.41%,0.18%,0.12%,,4.68%,0.47%,9.65%,$24,769.00,$26,176.00,$20,819.00,$17,955.00,$9,062.00,25.90%,30.60%,43.30%,24.20%,,,,,,,,
Grove City,97.71%,0.43%,0.38%,0.67%,,0.29%,0.53%,0.91%,$32,104.00,$41,976.00,$22,685.00,$17,177.00,$21,602.00,4.90%,9.60%,13.60%,6.90%,,,,,,,,
Groveland,68.81%,22.42%,0.76%,0.55%,,6.27%,1.19%,14.70%,$32,017.00,$37,857.00,$27,292.00,$20,186.00,$15,132.00,13.90%,18.80%,23.90%,22.60%,,,,,,,,
