,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Auxvasse,95.01%,3.22%,0.44%,0.11%,,0.11%,1.11%,0.44%,$33,875.00,$42,700.00,$28,214.00,$21,250.00,$15,785.00,6.70%,11.40%,9.60%,18.10%
Ava,96.79%,0.13%,0.66%,0.43%,0.03%,0.26%,1.69%,1.36%,$22,331.00,$28,228.00,$25,865.00,$16,324.00,$13,307.00,16.00%,21.70%,27.30%,25.80%
Avondale,94.52%,0.95%,0.76%,0.38%,,2.08%,1.32%,2.27%,$37,159.00,$38,958.00,$33,750.00,$25,833.00,$17,372.00,9.60%,10.10%,6.30%,2.80%
Bagnell,96.51%,,3.49%,,,,,1.16%,$25,313.00,$27,857.00,$22,083.00,$16,563.00,$14,633.00,0.00%,2.20%,0.00%,11.10%
Ballwin,89.39%,4.50%,0.22%,3.27%,0.04%,0.51%,1.07%,1.86%,,,,,,,,,
Baring,100.00%,,,,,,,0.63%,,,,,,,,,
Barnard,100.00%,,,,,,,,$35,000.00,$39,750.00,$30,000.00,$19,000.00,$16,868.00,1.60%,10.90%,9.40%,22.70%
Barnett,97.58%,0.48%,0.48%,0.97%,,,0.48%,,$26,023.00,$28,750.00,$21,250.00,$23,214.00,$11,499.00,7.70%,12.70%,22.20%,17.20%
Barnhart,97.82%,0.36%,0.13%,0.38%,0.02%,0.34%,0.95%,1.47%,$56,559.00,$59,189.00,$41,758.00,$28,630.00,$20,940.00,0.90%,2.60%,0.00%,6.50%
Barry County,94.09%,0.11%,0.86%,0.27%,0.03%,3.25%,1.38%,5.04%,$28,906.00,$34,043.00,$25,381.00,$18,631.00,$14,980.00,11.80%,16.60%,23.50%,11.90%
Barton County,96.93%,0.29%,0.83%,0.28%,0.10%,0.14%,1.44%,0.95%,$29,275.00,$35,638.00,$25,254.00,$19,663.00,$13,987.00,11.00%,13.00%,13.90%,16.80%
Bates City,98.37%,0.82%,,,,,0.82%,1.22%,$43,125.00,$45,000.00,$30,313.00,$24,464.00,$19,950.00,14.30%,11.20%,7.30%,0.00%
Bates County,97.33%,0.61%,0.59%,0.15%,0.01%,0.39%,0.92%,1.07%,$30,731.00,$36,470.00,$30,298.00,$19,772.00,$15,477.00,11.50%,14.50%,18.30%,14.10%
Battlefield,97.11%,0.17%,0.34%,0.75%,0.04%,0.46%,1.13%,1.22%,$47,788.00,$51,204.00,$32,297.00,$26,028.00,$20,656.00,1.50%,2.40%,3.90%,0.00%
Bell City,98.48%,1.08%,0.22%,,,,0.22%,0.87%,$23,125.00,$28,636.00,$22,125.00,$16,333.00,$12,664.00,11.80%,19.40%,27.10%,23.70%
Bella Villa,98.25%,0.15%,0.29%,0.29%,,0.29%,0.73%,1.46%,$36,827.00,$50,313.00,$31,406.00,$28,672.00,$21,692.00,5.60%,7.20%,7.10%,6.50%
Belle,97.10%,0.07%,0.52%,,,0.60%,1.71%,1.12%,$24,091.00,$35,982.00,$27,917.00,$17,857.00,$17,785.00,14.70%,19.30%,31.30%,15.20%
Bellefontaine Neighbors,53.73%,44.41%,0.20%,0.26%,0.02%,0.31%,1.07%,0.67%,$40,007.00,$44,314.00,$34,909.00,$26,202.00,$18,911.00,5.40%,6.50%,7.30%,4.70%
Bellflower,97.19%,0.23%,0.23%,0.23%,,0.47%,1.64%,0.94%,$33,594.00,$33,958.00,$26,875.00,$16,354.00,$11,257.00,10.50%,14.80%,21.20%,15.40%
