Location,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty,,,,,,,,
Acres Green,93.07%,0.62%,0.50%,2.03%,,1.68%,2.09%,5.40%,,,,,,,,,,,,,,,,,
Eldorado Springs,94.61%,0.72%,0.18%,1.80%,,0.90%,1.80%,2.87%,$48,875.00,$96,823.00,$61,625.00,$26,750.00,$42,908.00,15.40%,11.90%,7.20%,0.00%,,,,,,,,
Elizabeth,94.00%,0.07%,0.84%,0.21%,,3.49%,1.39%,6.00%,$49,596.00,$51,902.00,$38,875.00,$25,066.00,$18,902.00,7.80%,9.20%,11.80%,9.50%,,,,,,,,
Ellicott,,,,,,,,,,,,,,,,,,,,,,,,,
Empire,94.37%,,3.10%,0.28%,,0.28%,1.97%,3.66%,$32,159.00,$43,750.00,$40,313.00,$29,500.00,$20,417.00,10.50%,11.00%,11.40%,0.00%,,,,,,,,
Englewood,71.80%,17.50%,1.30%,1.90%,0.10%,,2.50%,13.00%,$38,943.00,$47,290.00,$32,636.00,$28,480.00,$20,904.00,4.90%,8.20%,9.00%,7.50%,,,,,,,,
Erie,,,,,,,,,$99,804.00,$108,058.00,,,$38,965.00,,,,,,,,,,,,
Estes Park,91.00%,0.30%,0.50%,1.20%,2.00%,5.50%,1.40%,14.00%,$43,262.00,$55,667.00,$31,573.00,$20,767.00,$30,499.00,3.20%,4.50%,4.60%,0.80%,,,,,,,,
Evans,71.08%,0.79%,1.28%,0.71%,0.02%,22.45%,3.66%,40.08%,$37,158.00,$42,983.00,$30,938.00,$22,946.00,$15,329.00,9.80%,14.90%,19.60%,6.40%,,,,,,,,
Evergreen,97.35%,0.26%,0.36%,0.62%,0.07%,0.25%,1.10%,2.08%,$79,380.00,$88,589.00,$62,917.00,$37,392.00,$36,654.00,2.30%,3.00%,1.30%,4.70%,,,,,,,,
Fairmount,,,,,,,,,,,,,,,,,,,,,,,,,
Fairplay,93.10%,1.30%,1.00%,0.30%,,2.80%,1.50%,4.90%,$50,385.00,$51,979.00,$34,286.00,$26,429.00,$21,742.00,6.60%,9.50%,10.40%,5.40%,,,,,,,,
Federal Heights,80.03%,1.46%,1.38%,6.09%,0.18%,7.80%,3.06%,22.62%,$33,750.00,$38,468.00,$31,054.00,$25,195.00,$16,801.00,9.20%,11.20%,16.50%,3.70%,,,,,,,,
Firestone,87.80%,0.70%,0.80%,1.40%,0.10%,,3.00%,16.20%,,,,,,,,,,,,,,,,,
Flagler,96.57%,,2.29%,,,0.33%,0.82%,3.10%,$28,523.00,$43,542.00,$29,821.00,$19,500.00,$16,770.00,4.30%,8.10%,9.30%,7.30%,,,,,,,,
Fleming,96.71%,2.35%,0.23%,,,,0.70%,2.35%,$26,484.00,$31,818.00,$25,417.00,$14,063.00,$12,113.00,6.40%,12.40%,23.00%,10.80%,,,,,,,,
Florence,92.77%,0.30%,1.23%,0.30%,,2.63%,2.76%,15.66%,$29,628.00,$39,276.00,$33,750.00,$22,042.00,$14,969.00,12.50%,17.60%,23.00%,11.30%,,,,,,,,
Florissant,,,,,,,,,,,,,,,,,,,,,,,,,
Floyd Hill,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Carson,,,,,,,,,$34,883.00,$34,385.00,$19,865.00,$17,582.00,$12,772.00,7.80%,9.40%,12.10%,0.00%,,,,,,,,
Fort Collins,82.40%,3.01%,0.60%,2.48%,0.12%,3.61%,2.53%,10.79%,$64,459.00,$89,332.00,$60,856.00,$48,385.00,$32,133.00,5.50%,14.00%,8.30%,5.80%,,,,,,,,
Fort Garland,53.01%,0.69%,2.31%,1.16%,0.93%,36.81%,5.09%,72.22%,$18,929.00,$25,833.00,$25,625.00,$18,750.00,$9,470.00,23.40%,31.20%,35.30%,28.90%,,,,,,,,
Fort Lupton,70.34%,0.43%,1.36%,0.83%,0.03%,22.65%,4.38%,47.38%,$40,917.00,$45,348.00,$34,368.00,$23,849.00,$15,649.00,11.30%,13.30%,15.30%,17.20%,,,,,,,,
Fort Morgan,,,,,,,,,$33,128.00,$36,134.00,$27,667.00,$22,346.00,$15,024.00,8.90%,12.90%,16.50%,8.60%,,,,,,,,
Fountain,75.07%,8.74%,1.41%,2.01%,0.55%,6.71%,5.50%,15.06%,$42,121.00,$44,735.00,$31,192.00,$24,000.00,$15,975.00,5.90%,8.30%,10.60%,14.70%,,,,,,,,
Fowler,95.02%,0.08%,1.08%,0.17%,,2.99%,0.66%,12.35%,$25,761.00,$32,143.00,$25,536.00,$20,750.00,$15,501.00,11.30%,11.90%,13.00%,9.30%,,,,,,,,
Foxfield,93.70%,2.68%,,1.34%,,,2.28%,2.82%,$109,507.00,$117,255.00,$66,750.00,$46,250.00,$40,970.00,2.70%,4.40%,4.20%,7.80%,,,,,,,,
Franktown,97.98%,,,,,1.01%,1.01%,1.01%,$60,375.00,$61,500.00,$61,528.00,$30,139.00,$25,744.00,,0.00%,,,,,,,,,,
Fraser,94.51%,0.88%,0.88%,0.88%,0.22%,1.10%,1.54%,3.30%,$38,173.00,$39,643.00,$29,583.00,$26,346.00,$20,628.00,11.10%,8.80%,9.80%,0.00%,,,,,,,,
Frederick,87.15%,0.57%,1.01%,0.81%,,8.07%,2.39%,20.88%,$55,324.00,$56,394.00,$39,191.00,$28,462.00,$20,602.00,4.60%,4.80%,6.80%,3.20%,,,,,,,,
Fremont County,89.52%,5.34%,1.53%,0.50%,0.06%,1.22%,1.82%,10.35%,$34,150.00,$42,303.00,$30,428.00,$23,112.00,$17,420.00,8.30%,11.70%,14.80%,7.40%,,,,,,,,
Frisco,96.36%,0.08%,0.20%,0.90%,,0.61%,1.84%,3.48%,$62,267.00,$70,556.00,$36,989.00,$29,766.00,$31,232.00,1.70%,7.20%,5.00%,9.60%,,,,,,,,
Fruita,90.65%,0.37%,1.16%,0.29%,0.03%,5.45%,2.05%,11.93%,$32,929.00,$38,487.00,$31,372.00,$20,752.00,$16,024.00,8.30%,12.90%,19.20%,16.80%,,,,,,,,
Fruitvale,93.41%,0.23%,0.72%,0.62%,0.01%,2.94%,2.06%,6.76%,$44,438.00,$48,920.00,$35,500.00,$22,702.00,$19,044.00,2.80%,2.70%,1.20%,5.10%,,,,,,,,
Fulford,,,,,,,,,,,,,,,,,,,,,,,,,
Garden City,46.50%,,2.52%,1.68%,,47.62%,1.68%,68.35%,$21,875.00,$24,722.00,$21,563.00,$16,250.00,$8,646.00,16.70%,23.60%,22.20%,8.00%,,,,,,,,
Garfield,,,,,,,,,,,,,,,,,,,,,,,,,
Garfield County,89.96%,0.45%,0.71%,0.44%,0.08%,6.53%,1.84%,16.67%,$47,016.00,$53,840.00,$37,554.00,$27,280.00,$21,341.00,4.60%,7.50%,8.10%,5.50%,,,,,,,,
Genesee,95.94%,0.22%,0.35%,1.78%,0.08%,0.76%,0.87%,2.73%,$132,077.00,$138,983.00,,,$79,180.00,1.30%,1.60%,2.60%,0.00%,,,,,,,,
Genoa,84.83%,7.58%,0.47%,,,3.32%,3.79%,4.27%,$27,375.00,$28,750.00,$28,750.00,$22,500.00,$12,443.00,10.40%,20.20%,32.10%,25.00%,,,,,,,,
Georgetown,95.96%,0.18%,0.74%,0.28%,0.18%,1.10%,1.56%,4.41%,$42,969.00,$53,333.00,$35,952.00,$28,068.00,$25,180.00,3.40%,6.20%,7.10%,7.00%,,,,,,,,
Gerrard,,,,,,,,,,,,,,,,,,,,,,,,,
Gilcrest,62.74%,0.34%,1.72%,0.09%,,32.19%,2.93%,54.91%,$45,625.00,$45,750.00,$28,750.00,$21,726.00,$12,863.00,9.30%,15.50%,20.60%,8.90%,,,,,,,,
Gilpin County,94.37%,0.53%,0.82%,0.69%,0.19%,1.53%,1.87%,4.25%,$51,942.00,$61,859.00,$38,560.00,$30,820.00,$26,148.00,1.00%,4.00%,1.40%,6.10%,,,,,,,,
Glendale,68.15%,9.70%,0.86%,6.20%,0.15%,9.10%,5.83%,27.38%,$29,043.00,$29,521.00,$27,674.00,$28,050.00,$20,838.00,20.10%,17.20%,29.60%,8.90%,,,,,,,,
Glendale, Boulder County,,,,,,,,,,,,,,,,,,,,,,,,,
Gleneagle,94.18%,1.25%,0.14%,1.91%,0.02%,0.80%,1.70%,3.86%,$84,491.00,$88,434.00,$65,694.00,$31,719.00,$31,099.00,0.00%,0.20%,0.00%,1.90%,,,,,,,,
Glenwood Springs,90.42%,0.23%,0.71%,0.80%,0.08%,5.82%,1.94%,13.30%,$43,934.00,$52,903.00,$38,506.00,$29,272.00,$23,449.00,3.50%,7.90%,6.00%,5.50%,,,,,,,,
Gold Hill,89.05%,0.48%,3.33%,1.90%,,4.29%,0.95%,7.62%,$48,750.00,$76,850.00,$48,929.00,$12,105.00,$24,675.00,0.00%,0.00%,,,,,,,,,,
Golden,90.60%,1.20%,0.60%,3.80%,0.10%,1.40%,2.30%,8.20%,,,,,,,,,,,,,,,,,
Goldfield,,,,,,,,,,,,,,,,,,,,,,,,,
Granada,64.69%,,0.16%,,,33.75%,1.41%,62.50%,$26,042.00,$31,750.00,$22,167.00,$18,750.00,$10,561.00,25.20%,27.80%,34.40%,17.50%,,,,,,,,
Granby,96.26%,0.46%,0.26%,0.98%,0.07%,1.44%,0.52%,3.61%,$46,667.00,$55,250.00,$35,455.00,$24,417.00,$21,224.00,4.00%,5.80%,3.90%,9.00%,,,,,,,,
Grand County,95.15%,0.48%,0.43%,0.68%,0.10%,2.00%,1.15%,4.36%,$47,759.00,$55,217.00,$34,861.00,$26,445.00,$25,198.00,5.40%,7.30%,7.90%,6.10%,,,,,,,,
Grand Junction,91.78%,0.60%,0.94%,0.76%,0.12%,3.81%,1.99%,10.86%,$33,152.00,$43,851.00,$31,685.00,$22,804.00,$19,692.00,7.50%,11.90%,11.80%,9.00%,,,,,,,,
Grand Lake,96.20%,0.67%,0.89%,0.67%,,0.22%,1.34%,2.68%,$45,096.00,$55,750.00,$30,833.00,$26,250.00,$34,676.00,3.00%,7.00%,7.40%,0.00%,,,,,,,,
Grand View Estates,95.51%,1.01%,0.29%,0.58%,,0.72%,1.88%,3.04%,$66,250.00,$70,250.00,$56,625.00,$30,855.00,$27,616.00,3.20%,1.90%,0.00%,0.00%,,,,,,,,
Greeley,79.10%,1.70%,1.20%,1.30%,0.10%,13.20%,3.40%,36.00%,$44,226.00,$55,277.00,$40,122.00,$35,294.00,$21,372.00,,,,,,,,,,,,
Green Mountain Falls,94.18%,0.13%,1.55%,0.39%,0.13%,1.68%,1.94%,5.56%,$43,816.00,$55,268.00,$34,000.00,$26,354.00,$24,892.00,4.30%,7.60%,10.10%,7.80%,,,,,,,,
Greenwood Village,93.90%,1.14%,0.19%,2.55%,0.05%,0.61%,1.57%,3.12%,$116,147.00,$145,802.00,$99,088.00,$41,991.00,$69,189.00,1.50%,1.90%,1.10%,4.10%,,,,,,,,
Grover,96.08%,1.96%,1.31%,,,0.65%,,1.96%,$17,679.00,$18,438.00,$21,875.00,$25,625.00,$9,342.00,36.00%,45.20%,71.40%,20.00%,,,,,,,,
Guffey,,,,,,,,,,,,,,,,,,,,,,,,,
Gunbarrel,79.78%,9.35%,0.41%,2.73%,0.14%,0.93%,1.65%,10.84%,$67,022.00,$86,922.00,$60,994.00,$37,091.00,$36,478.00,5.00%,6.80%,9.50%,3.80%,,,,,,,,
Gunnison,86.90%,0.60%,2.40%,0.60%,0.00%,6.60%,2.80%,14.20%,$39,181.00,$59,836.00,$35,818.00,$28,476.00,$17,776.00,18.90%,30.60%,42.20%,16.60%,,,,,,,,
Gunnison County,95.08%,0.49%,0.70%,0.54%,0.04%,1.44%,1.72%,5.02%,$36,916.00,$51,950.00,$30,885.00,$25,000.00,$21,407.00,6.00%,15.00%,9.40%,7.20%,,,,,,,,
Gypsum,81.28%,0.16%,1.31%,0.22%,0.05%,15.00%,1.97%,31.31%,$59,671.00,$62,384.00,$40,139.00,$29,764.00,$21,790.00,4.40%,5.50%,6.40%,9.00%,,,,,,,,
Hartman,86.49%,,0.90%,,,7.21%,5.41%,36.94%,$23,750.00,$24,375.00,$16,250.00,$25,417.00,$11,816.00,32.40%,42.70%,60.50%,5.90%,,,,,,,,
Hasty,,,,,,,,,,,,,,,,,,,,,,,,,
Haswell,90.48%,2.38%,5.95%,,,,1.19%,,$30,938.00,$32,500.00,$31,875.00,$9,750.00,$15,638.00,25.00%,27.30%,34.60%,0.00%,,,,,,,,
Haxtun,97.15%,0.10%,0.51%,0.41%,0.10%,0.41%,1.32%,2.04%,$30,625.00,$38,906.00,$31,190.00,$19,519.00,$16,370.00,6.30%,12.40%,13.90%,8.60%,,,,,,,,
Hayden,96.02%,0.12%,0.61%,0.12%,0.06%,1.96%,1.10%,5.69%,$42,147.00,$45,962.00,$38,150.00,$23,359.00,$18,574.00,5.40%,7.00%,8.20%,7.40%,,,,,,,,
Heeney,,,,,,,,,,,,,,,,,,,,,,,,,
Heritage Hills,90.58%,2.89%,0.30%,2.58%,,0.91%,2.74%,4.26%,$110,186.00,$120,532.00,$83,273.00,$32,083.00,$50,041.00,0.00%,1.40%,0.00%,0.00%,,,,,,,,
Hidden Lake,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands Ranch,88.70%,1.20%,0.40%,5.60%,0.00%,1.40%,2.60%,7.20%,$104,411.00,$113,944.00,$84,067.00,$54,962.00,$43,137.00,1.10%,1.60%,1.40%,1.80%,,,,,,,,
Hillrose,92.52%,,1.57%,,0.39%,4.33%,1.18%,16.14%,$29,219.00,$30,750.00,$23,333.00,$17,750.00,$11,179.00,8.50%,10.40%,8.00%,35.70%,,,,,,,,
Hinsdale County,97.34%,,1.52%,0.25%,,0.38%,0.51%,1.52%,$37,279.00,$42,159.00,$26,210.00,$23,750.00,$22,360.00,4.50%,7.20%,0.00%,2.20%,,,,,,,,
Hoehne,,,,,,,,,,,,,,,,,,,,,,,,,
Holly,75.10%,,0.38%,0.10%,,23.66%,0.76%,35.97%,$24,917.00,$31,979.00,$23,000.00,$21,250.00,$14,246.00,21.70%,27.90%,37.50%,20.70%,,,,,,,,
Holly Hills,,,,,,,,,,,,,,,,,,,,,,,,,
Holyoke,89.61%,0.04%,0.31%,0.57%,,8.09%,1.37%,20.39%,$30,984.00,$36,970.00,$30,500.00,$17,455.00,$15,697.00,12.00%,14.60%,21.10%,8.40%,,,,,,,,
Hooper,81.30%,,3.25%,,,11.38%,4.07%,18.70%,$31,964.00,$35,833.00,$33,333.00,$19,750.00,$13,897.00,12.50%,21.00%,34.90%,10.00%,,,,,,,,
Hot Sulphur Springs,94.82%,0.38%,1.92%,,,2.11%,0.77%,7.10%,$39,306.00,$46,000.00,$42,431.00,$20,208.00,$24,012.00,2.30%,5.70%,4.00%,9.10%,,,,,,,,
Hotchkiss,93.18%,,1.03%,0.52%,,3.51%,1.76%,9.40%,$28,056.00,$31,989.00,$31,635.00,$20,469.00,$13,218.00,11.00%,14.30%,16.50%,11.90%,,,,,,,,
Howard,,,,,,,,,,,,,,,,,,,,,,,,,
Hudson,79.68%,0.89%,1.21%,0.51%,,14.95%,2.75%,25.43%,$45,673.00,$48,393.00,$36,108.00,$23,088.00,$15,613.00,6.90%,11.70%,13.90%,0.00%,,,,,,,,
Huerfano County,80.96%,2.75%,2.70%,0.39%,0.08%,9.41%,3.71%,35.14%,$25,775.00,$32,664.00,$24,209.00,$21,048.00,$15,242.00,14.10%,18.00%,23.70%,11.90%,,,,,,,,
Hugo,96.38%,0.79%,1.24%,,,0.45%,1.13%,3.84%,$30,259.00,$36,667.00,$29,583.00,$20,536.00,$15,669.00,10.40%,12.30%,14.20%,15.70%,,,,,,,,
Idaho Springs,94.71%,0.74%,1.06%,0.48%,,1.54%,1.48%,5.03%,$39,643.00,$48,790.00,$35,446.00,$22,688.00,$20,789.00,2.20%,6.70%,5.40%,13.40%,,,,,,,,
Idalia,,,,,,,,,,,,,,,,,,,,,,,,,
Idledale,,,,,,,,,,,,,,,,,,,,,,,,,
Ignacio,51.27%,0.75%,21.97%,0.30%,,18.39%,7.32%,48.58%,$27,917.00,$39,583.00,$27,333.00,$20,125.00,$14,803.00,16.80%,19.00%,28.10%,7.40%,,,,,,,,
Iliff,90.14%,,,0.47%,,7.04%,2.35%,12.21%,$25,625.00,$29,375.00,$30,938.00,$16,000.00,$15,634.00,12.30%,14.50%,18.20%,10.30%,,,,,,,,
Indian Hills,96.74%,0.25%,0.17%,0.17%,0.17%,0.84%,1.67%,2.59%,$59,000.00,$61,538.00,$45,536.00,$31,087.00,$26,696.00,0.30%,3.00%,0.80%,0.00%,,,,,,,,
Inverness,,,,,,,,,,,,,,,,,,,,,,,,,
Jackson County,96.20%,0.25%,0.76%,0.06%,,1.46%,1.27%,6.53%,$31,821.00,$37,361.00,$26,250.00,$18,417.00,$17,826.00,10.30%,14.00%,22.50%,9.00%,,,,,,,,
Jackson Lake,,,,,,,,,,,,,,,,,,,,,,,,,
Jamestown,97.56%,,,0.98%,0.49%,,0.98%,0.49%,$67,500.00,$73,250.00,$46,042.00,$31,875.00,$29,904.00,5.90%,5.40%,0.00%,46.70%,,,,,,,,
Jansen,,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson County,90.59%,0.89%,0.75%,2.28%,0.08%,3.23%,2.18%,9.95%,$57,339.00,$67,310.00,$45,306.00,$32,372.00,$28,066.00,3.40%,5.20%,5.80%,5.10%,,,,,,,,
Joes,,,,,,,,,,,,,,,,,,,,,,,,,
Johnson Village,,,,,,,,,,,,,,,,,,,,,,,,,
Johnstown,91.70%,0.80%,1.40%,1.40%,,7.30%,,16.80%,$69,919.00,$75,000.00,$55,426.00,$40,536.00,$26,324.00,5.40%,5.90%,6.40%,5.10%,,,,,,,,
Julesburg,89.03%,0.20%,0.07%,0.41%,0.14%,7.77%,2.39%,14.18%,$28,207.00,$34,500.00,$27,337.00,$17,125.00,$14,913.00,8.10%,10.20%,14.10%,5.00%,,,,,,,,
Keenesburg,92.05%,0.23%,0.47%,0.35%,,4.56%,2.34%,7.84%,$41,417.00,$43,864.00,$30,682.00,$27,188.00,$17,022.00,5.00%,9.40%,16.90%,16.70%,,,,,,,,
Ken Caryl,91.80%,0.80%,0.50%,2.20%,2.10%,,2.60%,9.60%,$84,153.00,$95,753.00,$61,275.00,$47,104.00,$36,862.00,1.70%,3.80%,2.90%,4.90%,,,,,,,,
Kersey,91.43%,0.07%,0.29%,0.79%,,4.75%,2.66%,20.01%,$41,333.00,$45,329.00,$31,250.00,$23,148.00,$16,346.00,8.10%,8.90%,10.60%,6.10%,,,,,,,,
Keystone,86.55%,0.48%,,1.33%,,9.09%,2.55%,13.58%,$43,654.00,$68,750.00,$26,563.00,$30,833.00,$24,085.00,0.00%,22.10%,0.00%,0.00%,,,,,,,,
Kim,98.46%,,,,,,1.54%,15.38%,$25,938.00,$36,667.00,$22,500.00,$27,000.00,$16,343.00,11.10%,14.50%,0.00%,20.00%,,,,,,,,
Kiowa,94.49%,0.34%,0.86%,0.17%,,1.20%,2.93%,4.30%,$40,809.00,$42,353.00,$34,875.00,$26,071.00,$17,885.00,7.00%,6.80%,6.30%,0.00%,,,,,,,,
Kiowa County,96.12%,0.49%,1.11%,,0.06%,1.42%,0.80%,3.14%,$30,494.00,$35,536.00,$26,136.00,$18,897.00,$16,382.00,9.60%,12.20%,11.50%,13.80%,,,,,,,,
Kirk,,,,,,,,,,,,,,,,,,,,,,,,,
Kit Carson,92.49%,,,,,6.72%,0.79%,8.70%,$19,531.00,$37,500.00,$34,375.00,$16,818.00,$13,832.00,6.50%,12.70%,13.40%,20.00%,,,,,,,,
Kit Carson County,87.28%,1.74%,0.51%,0.32%,0.04%,9.20%,0.91%,13.67%,$33,152.00,$41,867.00,$28,700.00,$19,978.00,$16,964.00,9.40%,12.10%,16.60%,11.10%,,,,,,,,
Kittredge,96.75%,0.21%,1.36%,0.21%,,0.73%,0.73%,2.83%,$55,982.00,$57,143.00,$38,571.00,$31,000.00,$29,455.00,3.20%,2.90%,7.50%,0.00%,,,,,,,,
Kremmling,92.90%,0.06%,0.25%,0.25%,0.13%,4.12%,2.28%,8.56%,$45,605.00,$51,023.00,$38,333.00,$25,385.00,$19,687.00,8.20%,8.10%,13.60%,1.60%,,,,,,,,
La Jara,67.27%,0.11%,2.85%,,,27.02%,2.74%,62.94%,$24,167.00,$29,643.00,$25,208.00,$20,368.00,$11,877.00,22.80%,25.50%,28.40%,26.50%,,,,,,,,
La Junta,74.22%,1.22%,1.77%,0.86%,0.13%,18.33%,3.48%,43.60%,$29,002.00,$36,398.00,$26,325.00,$21,324.00,$14,928.00,16.80%,21.40%,31.40%,10.00%,,,,,,,,
La Junta Gardens,,,,,,,,,,,,,,,,,,,,,,,,,
La Plata County,87.31%,0.31%,5.78%,0.40%,0.05%,3.90%,2.25%,10.40%,$40,159.00,$50,446.00,$32,486.00,$24,666.00,$21,534.00,6.70%,11.70%,9.30%,7.70%,,,,,,,,
La Veta,,,,,,,,,$37,457.00,$66,964.00,$50,577.00,$26,250.00,$26,066.00,12.00%,10.90%,19.30%,0.00%,,,,,,,,
Lafayette,85.60%,1.10%,0.90%,3.80%,0.05%,5.40%,3.20%,18.20%,,,,,,,,,,,,,,,,,
Laird,,,,,,,,,,,,,,,,,,,,,,,,,
Lake County,77.60%,0.18%,1.25%,0.31%,0.05%,17.99%,2.62%,36.14%,$37,691.00,$41,652.00,$30,977.00,$24,415.00,$18,524.00,9.50%,12.90%,15.60%,6.30%,,,,,,,,
Lakeside,100.00%,,,,,,,0.00%,$34,375.00,$9,375.00,$20,625.00,$0.00,$16,339.00,66.70%,44.40%,100.00%,0.00%,,,,,,,,
Lakewood,82.90%,1.60%,1.40%,1.60%,0.10%,7.70%,3.30%,22.00%,$52,960.00,$66,947.00,$46,907.00,$41,476.00,$30,027.00,9.10%,11.70%,20.30%,6.10%,,,,,,,,
Lamar,76.24%,0.38%,1.48%,0.47%,0.05%,18.81%,2.57%,36.54%,$28,660.00,$32,560.00,$24,145.00,$20,133.00,$13,900.00,14.40%,19.70%,29.50%,12.20%,,,,,,,,
Laporte,92.49%,0.22%,1.08%,0.45%,,2.34%,3.42%,8.06%,$46,630.00,$52,500.00,$30,602.00,$25,571.00,$19,870.00,4.90%,5.60%,9.60%,0.00%,,,,,,,,
Larimer County,91.44%,0.66%,0.66%,1.56%,0.08%,3.41%,2.19%,8.27%,$48,655.00,$58,866.00,$40,829.00,$27,859.00,$23,689.00,4.30%,9.20%,6.80%,4.40%,,,,,,,,
Larkspur,97.86%,,0.85%,,,,1.28%,1.71%,$43,750.00,$55,625.00,$36,528.00,$29,583.00,$18,150.00,6.40%,8.40%,10.80%,17.60%,,,,,,,,
Las Animas,74.87%,0.91%,2.86%,0.58%,,15.34%,5.44%,42.60%,$26,157.00,$29,815.00,$26,168.00,$23,250.00,$13,893.00,19.70%,25.00%,39.30%,14.40%,,,,,,,,
Las Animas County,82.63%,0.39%,2.54%,0.37%,0.20%,10.03%,3.83%,41.45%,$28,273.00,$34,072.00,$27,182.00,$20,891.00,$16,829.00,14.00%,17.30%,20.00%,17.20%,,,,,,,,
LaSalle,78.85%,0.38%,0.76%,0.16%,0.22%,16.12%,3.52%,31.64%,$41,534.00,$46,442.00,$30,673.00,$22,292.00,$18,262.00,10.40%,12.00%,18.20%,8.90%,,,,,,,,
Lazy Acres,,,,,,,,,,,,,,,,,,,,,,,,,
Leadville,83.52%,0.14%,1.28%,0.32%,0.11%,12.34%,2.30%,25.45%,$36,714.00,$44,444.00,$28,125.00,$23,512.00,$20,607.00,9.10%,13.30%,18.50%,7.50%,,,,,,,,
Leadville North,83.68%,0.10%,1.60%,0.51%,0.05%,11.53%,2.52%,34.14%,$40,027.00,$42,258.00,$32,424.00,$24,615.00,$19,847.00,6.40%,9.40%,9.10%,3.60%,,,,,,,,
Lewis,,,,,,,,,,,,,,,,,,,,,,,,,
Leyner,,,,,,,,,,,,,,,,,,,,,,,,,
Limon,93.20%,0.80%,0.90%,0.80%,0.10%,2.80%,1.50%,9.40%,,,,,,,,,,,,,,,,,
Lincoln County,86.30%,4.96%,0.94%,0.56%,0.03%,5.65%,1.56%,8.53%,$31,914.00,$39,738.00,$25,742.00,$22,188.00,$15,510.00,8.10%,11.70%,14.40%,11.50%,,,,,,,,
Lincoln Park,95.34%,0.20%,0.95%,0.23%,0.23%,1.10%,1.95%,5.48%,$35,313.00,$45,353.00,$34,909.00,$24,156.00,$18,636.00,7.30%,10.20%,15.40%,2.50%,,,,,,,,
Littleton,89.00%,1.40%,0.80%,11.20%,0.10%,3.90%,2.60%,12.40%,$54,512.00,$74,744.00,$52,674.00,$40,297.00,$33,889.00,7.40%,11.00%,13.80%,9.00%,,,,,,,,
Lochbuie,73.94%,0.24%,0.63%,0.15%,,22.69%,2.34%,35.92%,,,,,,,,,,,,,,,,,
Log Lane Village,73.86%,0.50%,1.49%,0.89%,,19.58%,3.68%,52.78%,$33,947.00,$35,536.00,$25,913.00,$19,167.00,$11,502.00,13.00%,16.60%,20.00%,9.30%,,,,,,,,
Logan County,91.65%,2.05%,0.64%,0.40%,0.07%,3.77%,1.43%,11.90%,$32,724.00,$42,241.00,$28,155.00,$21,110.00,$16,721.00,9.00%,12.20%,13.40%,10.90%,,,,,,,,
Loghill Village,97.11%,,,0.96%,0.32%,0.32%,1.29%,0.32%,$68,958.00,$69,792.00,$42,500.00,$27,188.00,$30,034.00,5.30%,6.60%,6.10%,0.00%,,,,,,,,
Loma,,,,,,,,,,,,,,,,,,,,,,,,,
Lone Tree,91.55%,1.48%,0.25%,3.69%,0.04%,1.31%,1.68%,4.58%,$96,308.00,$109,003.00,$90,690.00,$43,125.00,$46,287.00,1.20%,1.40%,1.50%,3.70%,,,,,,,,
Longmont,,,,,,,,,$58,698.00,$70,864.00,$51,993.00,$41,025.00,$29,209.00,11.10%,14.70%,21.40%,8.20%,,,,,,,,
Louisville,91.17%,0.93%,0.54%,3.55%,0.08%,1.83%,1.90%,5.02%,,,,,,,,,,,,,,,,,
Louviers,96.62%,,0.42%,0.84%,,,2.11%,0.42%,$41,932.00,$68,594.00,$47,632.00,$12,063.00,$25,534.00,0.00%,4.10%,,,,,,,,,,
Loveland,92.85%,0.37%,0.69%,0.83%,0.03%,3.21%,2.02%,8.57%,$47,119.00,$54,337.00,$38,971.00,$26,714.00,$21,889.00,4.00%,5.70%,6.70%,5.00%,,,,,,,,
Lynn,,,,,,,,,,,,,,,,,,,,,,,,,
Lyons,92.49%,0.38%,0.88%,0.69%,,4.23%,1.32%,8.01%,$50,764.00,$58,750.00,$45,417.00,$29,750.00,$28,276.00,6.60%,8.30%,12.20%,2.30%,,,,,,,,
Manassa,81.00%,0.48%,1.63%,0.10%,0.19%,13.24%,3.36%,48.75%,$23,092.00,$26,827.00,$23,295.00,$16,029.00,$12,576.00,23.20%,28.60%,40.80%,19.40%,,,,,,,,
Mancos,88.65%,,2.23%,,0.09%,7.86%,1.16%,12.42%,$25,223.00,$32,188.00,$27,708.00,$17,292.00,$13,946.00,11.80%,16.10%,22.50%,15.50%,,,,,,,,
Manitou Springs,93.98%,0.50%,1.06%,1.12%,0.12%,0.94%,2.27%,3.65%,$40,514.00,$57,260.00,$39,102.00,$24,286.00,$24,492.00,4.70%,7.90%,4.30%,10.10%,,,,,,,,
Manzanola,74.48%,0.00%,1.14%,0.00%,,20.76%,2.48%,45.14%,$10,196.00,$11,250.00,$9,688.00,$8,250.00,$298.00,3.20%,60.30%,85.40%,5.80%,,,,,,,,
Marble,99.05%,,,,,0.95%,,0.95%,$46,094.00,$47,292.00,$29,375.00,$20,000.00,$18,509.00,0.00%,2.70%,0.00%,0.00%,,,,,,,,
Maybell,,,,,,,,,,,,,,,,,,,,,,,,,
