,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Asherville,,,,,,,,,,,,,,,,,
Ashland,92.70%,,0.90%,0.50%,0.10%,2.30%,3.50%,8.80%,,,,,,,,,
Ashton,,,,,,,,,,,,,,,,,
Assaria,95.43%,,1.14%,0.23%,,2.05%,1.14%,3.65%,$44,792.00,$45,833.00,$34,063.00,$24,375.00,$19,381.00,0.00%,1.90%,0.00%,2.20%
Astor,,,,,,,,,,,,,,,,,
Atchison,87.90%,7.20%,0.60%,0.50%,0.10%,0.70%,3.10%,2.70%,,,,,,,,,
Athol,96.08%,,,,,,3.92%,,$28,250.00,$34,375.00,$11,250.00,$18,750.00,$14,872.00,13.30%,8.50%,0.00%,11.80%
Atlanta,90.20%,,5.49%,,,,4.31%,0.39%,$29,375.00,$36,250.00,$31,250.00,$19,286.00,$12,727.00,13.40%,15.50%,18.20%,8.80%
Attica,98.58%,,0.94%,0.16%,0.16%,,0.16%,0.63%,$31,012.00,$34,643.00,$30,833.00,$20,000.00,$14,733.00,5.80%,9.10%,10.40%,9.70%
Atwood,98.67%,0.16%,0.23%,,,,0.94%,0.39%,,,,,,,,,
Auburn,95.63%,0.18%,0.89%,0.36%,,0.36%,2.59%,3.84%,$42,632.00,$44,934.00,$31,699.00,$22,222.00,$15,679.00,2.30%,3.40%,3.90%,4.50%
Augusta,96.07%,0.18%,0.83%,0.36%,,0.68%,1.89%,2.59%,$41,818.00,$51,886.00,$36,465.00,$24,747.00,$19,094.00,4.10%,5.70%,5.80%,7.50%
Aulne,,,,,,,,,,,,,,,,,
Aurora,98.73%,,1.27%,,,,,,$29,583.00,$51,667.00,$28,125.00,$16,250.00,$24,213.00,0.00%,9.00%,0.00%,8.30%
Axtell,96.85%,,0.90%,0.22%,,1.12%,0.90%,1.57%,$30,192.00,$35,000.00,$29,250.00,$23,500.00,$14,460.00,12.30%,11.10%,15.70%,8.70%
Baileyville,,,,,,,,,,,,,,,,,
Baker,,,,,,,,,,,,,,,,,
Bala,,,,,,,,,,,,,,,,,
Baldwin City,93.62%,1.12%,0.74%,0.62%,0.06%,0.38%,3.47%,1.62%,$43,269.00,$51,667.00,$37,111.00,$25,850.00,$16,698.00,5.60%,7.60%,11.00%,5.70%
Balta,,,,,,,,,,,,,,,,,
Barclay,,,,,,,,,,,,,,,,,
Barnard,100.00%,,,,,,,,$26,667.00,$33,333.00,$22,500.00,$17,917.00,$18,329.00,22.20%,14.70%,25.00%,18.50%
Barnes,98.03%,,,0.66%,,,1.32%,0.66%,$25,682.00,$26,023.00,$24,286.00,$18,750.00,$16,446.00,4.40%,7.30%,0.00%,4.50%
Barnesville,,,,,,,,,,,,,,,,,
Bartlett,86.29%,,5.65%,3.23%,,0.81%,4.03%,4.03%,$30,625.00,$36,250.00,$25,750.00,$15,833.00,$11,662.00,12.00%,15.30%,7.70%,22.20%
Basehor,97.10%,0.40%,0.30%,0.70%,0.10%,0.50%,0.90%,1.60%,$52,831.00,$60,000.00,$40,540.00,$27,708.00,$20,731.00,2.80%,4.10%,4.70%,6.40%
Bassett,100.00%,,,,,,,,,,,,,,,,
Bavaria,,,,,,,,,,,,,,,,,
Baxter Springs,88.03%,0.98%,5.04%,0.20%,0.17%,0.48%,5.11%,1.30%,,,,,,,,,
Bayard,,,,,,,,,,,,,,,,,
Bayneville,,,,,,,,,,,,,,,,,
Bazaar,,,,,,,,,,,,,,,,,
Bazine,96.46%,,0.32%,,,1.29%,1.93%,1.29%,$30,833.00,$37,500.00,$26,250.00,$24,375.00,$17,749.00,2.20%,4.40%,3.80%,13.70%
Beattie,95.67%,0.36%,,,0.36%,2.89%,0.72%,3.97%,$29,583.00,$36,875.00,$30,066.00,$14,722.00,$12,204.00,14.90%,17.00%,10.90%,11.10%
Beaumont,,,,,,,,,,,,,,,,,
Beaver,,,,,,,,,,,,,,,,,
Beeler,,,,,,,,,,,,,,,,,
Bel Aire,85.47%,7.32%,0.45%,3.68%,0.02%,1.10%,1.97%,3.02%,,,,,,,,,
Bellaire, Sedgwick County,,,,,,,,,,,,,,,,,
Bellaire, Smith County,,,,,,,,,,,,,,,,,
Belle Plaine,93.21%,0.06%,0.82%,0.29%,,1.17%,4.45%,2.22%,$38,125.00,$47,422.00,$34,821.00,$22,778.00,$16,414.00,7.90%,9.20%,11.40%,9.00%
Bellefont,,,,,,,,,,,,,,,,,
Belleville,98.35%,0.27%,0.18%,0.31%,,0.31%,0.58%,0.80%,$26,692.00,$36,515.00,$24,743.00,$16,964.00,$18,989.00,5.40%,8.70%,16.90%,7.60%
Beloit,96.94%,0.77%,0.35%,0.37%,0.05%,0.17%,1.34%,1.07%,$33,227.00,$43,030.00,$26,099.00,$20,694.00,$17,713.00,5.50%,8.90%,12.20%,7.50%
Belpre,97.12%,1.92%,,,,0.96%,,4.81%,$23,750.00,$31,563.00,$25,000.00,$16,875.00,$14,665.00,8.70%,8.00%,0.00%,0.00%
Belvidere,,,,,,,,,,,,,,,,,
Belvue,98.68%,,0.44%,,,,0.88%,,$35,625.00,$34,500.00,$27,222.00,$22,813.00,$12,200.00,10.70%,20.70%,38.30%,0.00%
Bendena,,,,,,,,,,,,,,,,,
Benedict,97.09%,,2.91%,,,,,,$20,625.00,$30,625.00,$35,625.00,$16,250.00,$11,842.00,19.00%,27.10%,33.30%,26.30%
Bennington,97.75%,0.16%,0.16%,0.16%,0.16%,0.32%,1.28%,0.96%,$37,303.00,$45,972.00,$32,143.00,$21,429.00,$15,919.00,5.10%,6.00%,5.80%,6.00%
Bentley,95.92%,,0.54%,0.27%,,1.36%,1.90%,3.26%,,,,,,,,,
Benton,97.46%,0.12%,0.24%,0.24%,,0.48%,1.45%,1.33%,$49,750.00,$58,214.00,$40,380.00,$30,179.00,$21,975.00,3.80%,5.50%,10.50%,0.00%
Berlin,,,,,,,,,,,,,,,,,
Bern,99.51%,,,,,,0.49%,1.96%,$40,417.00,$49,000.00,$34,063.00,$21,563.00,$16,254.00,7.40%,7.10%,5.60%,5.70%
Berryton,,,,,,,,,,,,,,,,,
Berwet,,,,,,,,,,,,,,,,,
Berwick,,,,,,,,,,,,,,,,,
Beulah,,,,,,,,,,,,,,,,,
Beverly,93.47%,,2.01%,,,0.50%,4.02%,2.01%,,,,,,,,,
Big Bow,,,,,,,,,,,,,,,,,
Big Springs,,,,,,,,,,,,,,,,,
Bird City,99.17%,,0.21%,,,0.21%,0.41%,2.90%,$25,714.00,$32,589.00,$24,531.00,$17,500.00,$16,680.00,15.00%,17.70%,25.90%,9.20%
Birmingham,,,,,,,,,,,,,,,,,
Bison,94.89%,3.40%,1.28%,,,,0.43%,0.43%,$33,333.00,$37,813.00,$28,125.00,$22,708.00,$23,122.00,6.20%,5.30%,0.00%,12.80%
Black Wolf,,,,,,,,,,,,,,,,,
Blaine,,,,,,,,,,,,,,,,,
Blair,,,,,,,,,,,,,,,,,
Blakeman,,,,,,,,,,,,,,,,,
Bloom,,,,,,,,,,,,,,,,,
Bloomington,,,,,,,,,,,,,,,,,
Blue Mound,98.56%,,0.72%,,,,0.72%,,$21,364.00,$41,500.00,$32,083.00,$15,313.00,$10,650.00,12.50%,18.80%,12.00%,17.80%
Blue Rapids,98.07%,0.18%,0.09%,0.09%,,0.37%,1.19%,0.55%,$30,682.00,$37,273.00,$30,066.00,$18,214.00,$16,859.00,9.30%,13.00%,17.20%,4.40%
Bluff City,100.00%,,,,,,,,$20,625.00,$31,458.00,$28,750.00,$10,417.00,$10,030.00,13.30%,12.70%,0.00%,50.00%
Bogue,97.77%,1.68%,,,,0.56%,,1.68%,$26,458.00,$33,750.00,$31,250.00,$15,000.00,$14,403.00,10.30%,10.30%,20.00%,0.00%
Bois d%Arc,,,,,,,,,,,,,,,,,
Bolton,,,,,,,,,,,,,,,,,
Bonita,,,,,,,,,,,,,,,,,
Bonner Springs,90.20%,4.10%,0.80%,0.50%,,2.70%,1.70%,6.20%,,,,,,,,,
Boyd,,,,,,,,,,,,,,,,,
Boyle,,,,,,,,,,,,,,,,,
Bradford,,,,,,,,,,,,,,,,,
Brainerd,,,,,,,,,,,,,,,,,
Brazilton,,,,,,,,,,,,,,,,,
Bremen,,,,,,,,,,,,,,,,,
Brenham,,,,,,,,,,,,,,,,,
Brenner,,,,,,,,,,,,,,,,,
Brewster,95.44%,,,,,2.46%,2.11%,4.56%,$34,063.00,$40,139.00,$27,917.00,$24,375.00,$14,562.00,7.40%,11.10%,7.70%,11.70%
Bridgeport,,,,,,,,,,,,,,,,,
Bronson,94.51%,2.31%,2.02%,0.29%,0.29%,,0.58%,0.58%,$26,806.00,$32,656.00,$25,588.00,$21,563.00,$12,332.00,11.40%,13.80%,17.50%,23.90%
Brookville,98.46%,,0.39%,,,,1.16%,6.18%,$32,250.00,$45,417.00,$30,625.00,$24,000.00,$18,945.00,9.10%,18.40%,27.80%,15.60%
Browndale,,,,,,,,,,,,,,,,,
Brownell,97.92%,,,,,,2.08%,,,,,,,,,,
Buck Creek,,,,,,,,,,,,,,,,,
Buckeye,,,,,,,,,,,,,,,,,
Bucklin,95.03%,0.41%,0.69%,0.41%,,1.52%,1.93%,4.00%,$38,750.00,$44,554.00,$31,667.00,$18,235.00,$17,954.00,6.80%,8.00%,10.30%,7.40%
Bucyrus,,,,,,,,,,,,,,,,,
Buffalo,96.83%,0.35%,1.76%,,,,1.06%,0.70%,$34,688.00,$38,750.00,$26,750.00,$15,938.00,$13,529.00,6.70%,7.00%,12.30%,5.70%
Buhler,98.45%,0.15%,0.29%,0.07%,,0.37%,0.66%,1.18%,$44,107.00,$50,598.00,$31,976.00,$20,592.00,$18,278.00,1.10%,1.40%,1.80%,2.30%
Bunker Hill,100.00%,,,,,,,6.93%,$31,875.00,$36,250.00,$30,313.00,$37,917.00,$20,661.00,4.20%,2.00%,3.70%,0.00%
Burden,93.26%,0.18%,2.48%,,,1.42%,2.66%,1.95%,$26,641.00,$33,833.00,$29,821.00,$17,656.00,$13,549.00,8.10%,12.20%,14.50%,14.40%
Burdett,96.09%,,3.12%,,,0.39%,0.39%,3.52%,$37,000.00,$49,375.00,$27,917.00,$21,563.00,$19,490.00,6.30%,5.50%,10.30%,0.00%
Burdick,,,,,,,,,,,,,,,,,
Burlingame,98.43%,0.29%,0.10%,,,0.49%,0.69%,0.59%,$31,845.00,$42,500.00,$26,711.00,$24,250.00,$17,465.00,3.80%,7.60%,9.90%,13.20%
Burlington,95.95%,0.32%,0.57%,0.68%,,0.61%,1.86%,1.79%,$36,174.00,$43,021.00,$30,946.00,$20,357.00,$18,443.00,5.20%,7.60%,7.20%,9.80%
Burns,98.51%,0.75%,0.75%,,,,,,,,,,,,,,
Burr Oak,96.98%,,1.89%,,,,1.13%,1.51%,$18,750.00,$30,357.00,$21,111.00,$16,250.00,$10,726.00,19.10%,21.80%,20.00%,14.80%
Burrton,93.78%,0.97%,0.43%,,,2.25%,2.58%,5.15%,,,,,,,,,
Busby,,,,,,,,,,,,,,,,,
Bush City,,,,,,,,,,,,,,,,,
Bushong,92.73%,1.82%,,,,,5.45%,1.82%,,,,,,,,,
Bushton,96.82%,,,,,1.59%,1.59%,2.87%,$37,250.00,$47,708.00,$32,500.00,$18,000.00,$17,125.00,6.30%,9.50%,14.50%,7.80%
Buttermilk,,,,,,,,,,,,,,,,,
Buxton,,,,,,,,,,,,,,,,,
Byers,100.00%,,,,,,,8.00%,$18,125.00,$18,125.00,$21,250.00,$21,250.00,$8,461.00,47.40%,36.70%,18.80%,100.00%
Cadmus,,,,,,,,,,,,,,,,,
Cairo,,,,,,,,,,,,,,,,,
Caldwell,96.50%,0.08%,1.32%,0.47%,,0.08%,1.56%,1.17%,$26,991.00,$39,931.00,$31,346.00,$19,453.00,$17,340.00,9.30%,15.50%,17.80%,8.90%
Calista,,,,,,,,,,,,,,,,,
Calvert,,,,,,,,,,,,,,,,,
Cambridge,95.15%,0.97%,,,,,3.88%,,$38,125.00,$53,500.00,$25,625.00,$24,167.00,$19,413.00,20.00%,21.90%,47.10%,42.90%
Canada,,,,,,,,,,,,,,,,,
Caney,90.44%,0.19%,5.59%,0.10%,,1.39%,2.29%,3.01%,$31,316.00,$40,000.00,$29,833.00,$22,917.00,$17,578.00,6.10%,11.30%,11.50%,10.10%
Canton,97.71%,0.24%,0.12%,0.36%,0.12%,,1.45%,0.72%,$34,808.00,$45,357.00,$30,556.00,$20,588.00,$16,428.00,4.20%,4.80%,6.20%,3.30%
Capaldo,,,,,,,,,,,,,,,,,
Capioma,,,,,,,,,,,,,,,,,
Carbondale,96.75%,0.27%,0.54%,0.07%,0.07%,0.54%,1.76%,3.79%,$31,550.00,$39,226.00,$29,226.00,$21,300.00,$14,729.00,9.80%,11.10%,13.40%,11.50%
Carlton,100.00%,,,,,,,,$33,125.00,$33,125.00,$22,188.00,$13,750.00,$9,750.00,0.00%,0.00%,,
Carlyle,,,,,,,,,,,,,,,,,
Carneiro,,,,,,,,,,,,,,,,,
Carona,,,,,,,,,,,,,,,,,
Cassoday,100.00%,,,,,,,3.85%,$41,250.00,$49,688.00,$31,875.00,$30,833.00,$17,807.00,5.10%,7.80%,19.00%,0.00%
Castleton,,,,,,,,,,,,,,,,,
Catharine,100.00%,,,,,,,1.00%,,,,,,,,,
Cato,,,,,,,,,,,,,,,,,
Cave Springs,,,,,,,,,,,,,,,,,
Cawker City,97.50%,0.19%,1.73%,,,0.38%,0.19%,0.77%,$24,833.00,$30,769.00,$25,893.00,$17,813.00,$13,693.00,12.30%,11.60%,14.70%,8.30%
Cedar,100.00%,,,,,,,,$31,875.00,$30,625.00,$32,500.00,$8,750.00,$13,770.00,0.00%,0.00%,,
Cedar Bluffs,,,,,,,,,,,,,,,,,
Cedar Point,94.34%,,1.89%,,,,3.77%,,,,,,,,,,
Cedar Vale,92.67%,0.41%,4.15%,,,1.11%,1.66%,2.07%,$27,031.00,$33,889.00,$24,167.00,$19,688.00,$14,410.00,11.10%,14.70%,19.20%,14.50%
Centerview,,,,,,,,,,,,,,,,,
Centerville,,,,,,,,,,,,,,,,,
Centralia,96.82%,0.19%,0.94%,,0.37%,0.19%,1.50%,2.81%,$22,240.00,$32,625.00,$22,500.00,$16,591.00,$14,813.00,8.00%,14.50%,19.30%,16.60%
Centropolis,,,,,,,,,,,,,,,,,
Chanute,93.20%,1.42%,1.11%,0.47%,0.04%,1.39%,2.37%,3.89%,$29,912.00,$36,630.00,$25,696.00,$17,938.00,$16,288.00,12.00%,15.00%,20.30%,9.90%
Chapman,94.76%,0.48%,0.97%,0.40%,,0.73%,2.66%,2.98%,$40,000.00,$44,063.00,$30,536.00,$22,891.00,$16,842.00,4.30%,7.00%,9.20%,6.50%
Chardon,,,,,,,,,,,,,,,,,
Charleston,,,,,,,,,,,,,,,,,
Chase,94.49%,,0.41%,,,3.06%,2.04%,6.73%,$32,361.00,$39,688.00,$28,000.00,$20,139.00,$13,972.00,8.20%,10.70%,17.50%,8.60%
Chautauqua,89.38%,,7.08%,,,,3.54%,,$18,500.00,$19,583.00,$31,250.00,$15,750.00,$9,781.00,27.30%,38.50%,65.70%,13.80%
Cheney,97.76%,,0.67%,,,0.22%,1.35%,1.29%,$45,221.00,$51,591.00,$40,313.00,$24,896.00,$18,783.00,0.60%,2.00%,1.10%,1.60%
Cherokee,95.43%,0.28%,0.97%,0.14%,,,3.19%,0.42%,$29,083.00,$36,389.00,$26,739.00,$18,810.00,$14,693.00,7.80%,14.50%,24.40%,14.40%
Cherryvale,94.09%,0.08%,1.97%,0.13%,,1.30%,2.43%,2.77%,$27,917.00,$33,599.00,$25,964.00,$19,356.00,$13,655.00,13.00%,18.90%,26.40%,15.70%
Chetolah,,,,,,,,,,,,,,,,,
Chetopa,89.15%,2.26%,6.32%,,,0.08%,2.19%,1.01%,,,,,,,,,
Chicopee,,,,,,,,,,,,,,,,,
Cicero,,,,,,,,,,,,,,,,,
Cimarron,92.50%,0.41%,0.62%,0.16%,0.10%,4.86%,1.34%,9.82%,$41,379.00,$48,636.00,$31,402.00,$21,406.00,$17,970.00,4.60%,6.90%,8.10%,9.50%
Circleville,92.97%,,2.70%,0.54%,,0.54%,3.24%,2.70%,$32,885.00,$34,750.00,$22,083.00,$20,000.00,$14,293.00,12.20%,10.90%,15.70%,16.00%
Claflin,99.43%,,,,,0.14%,0.43%,0.99%,$30,521.00,$35,417.00,$29,659.00,$18,500.00,$14,819.00,2.20%,5.30%,4.30%,11.40%
Clare,,,,,,,,,,,,,,,,,
Claudell,,,,,,,,,,,,,,,,,
Clay Center,97.98%,0.64%,0.33%,0.20%,,0.07%,0.79%,0.53%,$31,531.00,$45,567.00,$29,526.00,$16,149.00,$19,128.00,5.90%,9.80%,12.50%,10.00%
Clayton,98.48%,,,,,,1.52%,,$35,750.00,$35,625.00,$39,375.00,$21,250.00,$13,519.00,13.30%,10.30%,0.00%,0.00%
Clearfield,,,,,,,,,,,,,,,,,
Clearview City,,,,,,,,,,,,,,,,,
Clearwater,96.42%,0.28%,1.24%,0.41%,0.05%,0.41%,1.19%,1.06%,,,,,,,,,
Clements,,,,,,,,,,,,,,,,,
Cleveland,,,,,,,,,,,,,,,,,
Clifton,98.74%,,0.54%,,,,0.72%,,$21,750.00,$34,375.00,$26,458.00,$16,167.00,$13,962.00,16.20%,21.00%,26.10%,28.50%
Climax,85.94%,,,,,12.50%,1.56%,15.62%,$34,375.00,$40,625.00,$42,500.00,$14,375.00,$14,461.00,0.00%,4.10%,0.00%,22.20%
Clinton,,,,,,,,,,,,,,,,,
Clonmel,,,,,,,,,,,,,,,,,
Cloverdale,,,,,,,,,,,,,,,,,
Clyde,99.73%,,0.27%,,,,,0.27%,$31,343.00,$39,167.00,$29,286.00,$19,063.00,$17,852.00,1.00%,4.50%,3.90%,8.30%
Coalvale,,,,,,,,,,,,,,,,,
Coats,95.54%,,0.89%,,,0.89%,2.68%,4.46%,$23,750.00,$29,583.00,$26,250.00,$17,188.00,$12,985.00,20.00%,20.90%,23.50%,18.40%
Codell,,,,,,,,,,,,,,,,,
Cofachique,,,,,,,,,,,,,,,,,
Coffeyville,72.30%,11.70%,5.00%,0.70%,0.20%,3.30%,6.80%,7.40%,,,,,,,,,
Cokedale,,,,,,,,,,,,,,,,,
Colby,96.73%,0.64%,0.39%,0.39%,0.02%,1.01%,0.83%,1.98%,$34,615.00,$45,127.00,$34,097.00,$21,706.00,$18,872.00,8.10%,12.40%,7.30%,9.20%
Coldwater,98.11%,0.13%,0.63%,,0.13%,0.13%,0.88%,2.15%,$27,167.00,$36,786.00,$23,438.00,$16,625.00,$16,851.00,8.70%,9.80%,8.80%,8.90%
Collyer,97.74%,,2.26%,,,,,0.75%,$24,167.00,$35,313.00,$27,708.00,$20,833.00,$11,346.00,25.80%,19.40%,9.30%,30.00%
Colony,94.96%,0.25%,0.76%,0.25%,,,3.78%,2.02%,$25,167.00,$27,708.00,$27,917.00,$20,000.00,$11,398.00,13.80%,16.60%,21.50%,21.60%
Columbus,94.70%,0.32%,1.56%,0.41%,,0.77%,2.24%,2.03%,$27,530.00,$38,136.00,$30,541.00,$17,069.00,$14,937.00,12.20%,16.20%,23.10%,8.30%
Colwich,98.62%,,,0.57%,,0.24%,0.57%,0.81%,$51,346.00,$58,068.00,$41,667.00,$28,676.00,$19,588.00,2.00%,2.30%,2.90%,1.40%
Concordia,97.90%,0.58%,0.25%,0.39%,,0.14%,0.75%,0.74%,$31,398.00,$40,389.00,$27,764.00,$20,885.00,$17,019.00,7.10%,12.90%,15.30%,10.10%
Conway,,,,,,,,,,,,,,,,,
Conway Springs,97.05%,0.23%,0.23%,,,1.13%,1.36%,1.29%,$37,566.00,$48,000.00,$35,893.00,$21,875.00,$15,470.00,3.50%,4.80%,3.70%,6.30%
Cookville,,,,,,,,,,,,,,,,,
Coolidge,70.93%,,,,,26.74%,2.33%,33.72%,$36,250.00,$36,250.00,$22,000.00,$26,250.00,$17,485.00,0.00%,3.00%,0.00%,6.30%
Copeland,91.15%,,2.06%,,,6.49%,0.29%,9.73%,$35,625.00,$38,594.00,$31,458.00,$21,250.00,$15,615.00,11.30%,14.80%,21.60%,0.00%
Corbin,,,,,,,,,,,,,,,,,
Corinth,,,,,,,,,,,,,,,,,
Corning,96.47%,,1.76%,,1.18%,0.59%,,0.59%,$27,250.00,$32,500.00,$26,250.00,$17,083.00,$10,135.00,6.80%,10.20%,4.80%,15.40%
Corwin,,,,,,,,,,,,,,,,,
Cottonwood Falls,94.93%,2.38%,1.14%,0.21%,,0.83%,0.52%,2.38%,,,,,,,,,
Council Grove,98.23%,0.26%,0.22%,0.22%,,0.47%,0.60%,2.11%,$28,949.00,$37,061.00,$29,500.00,$20,625.00,$20,189.00,7.40%,8.50%,8.70%,15.60%
Courtland,98.80%,0.30%,0.30%,,,0.60%,,3.89%,$27,188.00,$37,778.00,$26,667.00,$13,500.00,$14,543.00,6.30%,11.30%,12.80%,19.10%
Covert,,,,,,,,,,,,,,,,,
Coyville,98.59%,,,,,,1.41%,,$19,792.00,$59,375.00,$47,750.00,$18,750.00,$15,012.00,0.00%,6.70%,0.00%,28.60%
Crawford,,,,,,,,,,,,,,,,,
Crestline,,,,,,,,,,,,,,,,,
Critzer,,,,,,,,,,,,,,,,,
Croft,,,,,,,,,,,,,,,,,
Croweburg,,,,,,,,,,,,,,,,,
Crystal Springs,,,,,,,,,,,,,,,,,
Cuba,98.27%,,0.43%,,,,1.30%,3.03%,$28,333.00,$37,292.00,$24,375.00,$17,857.00,$17,103.00,3.10%,6.80%,8.50%,9.10%
Cullison,90.82%,,,,,5.10%,4.08%,8.16%,$20,625.00,$31,250.00,$26,000.00,$12,083.00,$15,508.00,13.00%,9.90%,0.00%,0.00%
Culver,91.46%,,5.49%,,,,3.05%,3.66%,$39,792.00,$41,563.00,$25,000.00,$20,417.00,$13,047.00,9.80%,14.40%,21.30%,19.00%
Cummings,,,,,,,,,,,,,,,,,
Cunningham,98.05%,0.58%,0.19%,0.19%,,0.58%,0.39%,0.78%,$33,438.00,$36,964.00,$26,500.00,$21,406.00,$16,248.00,9.80%,9.90%,14.30%,8.10%
Curranville,,,,,,,,,,,,,,,,,
Daisy Hill,,,,,,,,,,,,,,,,,
Dalton,,,,,,,,,,,,,,,,,
Damar,96.13%,3.87%,,,,,,,$27,917.00,$31,563.00,$25,625.00,$9,583.00,$11,796.00,9.30%,7.10%,1.80%,4.20%
