Appanoose County,98.16%,0.42%,0.17%,0.26%,0.01%,0.27%,0.71%,0.98%,$28,612.00,$35,980.00,$27,449.00,$20,452.00,$14,644.00,10.10%,14.50%,16.00%,14.10%
Arbor Hill,,,,,,,,,,,,,,,,,
Arcadia,99.55%,,,0.45%,,,,0.23%,$34,063.00,$45,278.00,$28,636.00,$18,750.00,$16,584.00,2.70%,6.10%,9.30%,6.20%
Arcadia Township, Carroll County,,,,,,,,,,,,,,,,,
Archer,89.30%,,,3.10%,,2.30%,5.30%,7.60%,$34,688.00,$39,167.00,$26,375.00,$20,833.00,$15,958.00,0.00%,1.60%,0.00%,6.10%
Ardon,,,,,,,,,,,,,,,,,
Aredale,98.88%,,,,,,1.12%,,$32,500.00,$40,625.00,$27,500.00,$18,750.00,$15,579.00,0.00%,5.30%,0.00%,14.80%
Argand,,,,,,,,,,,,,,,,,
Argo,,,,,,,,,,,,,,,,,
Argyle,,,,,,,,,,,,,,,,,
Arion,92.65%,,0.74%,,,3.68%,2.94%,8.09%,$33,750.00,$36,250.00,$26,250.00,$18,750.00,$12,654.00,23.30%,27.70%,38.60%,50.00%
Arispe,100.00%,,,,,,,,$25,000.00,$27,917.00,$16,250.00,$14,167.00,$11,999.00,17.40%,11.70%,0.00%,27.60%
Arlington,99.39%,,0.41%,0.20%,,,,,$30,357.00,$37,083.00,$25,938.00,$17,031.00,$14,643.00,11.90%,14.90%,24.60%,12.50%
Arlington Township, Woodbury County,,,,,,,,,,,,,,,,,
Armah,,,,,,,,,,,,,,,,,
Armour,,,,,,,,,,,,,,,,,
Armstrong,98.88%,0.20%,0.41%,0.10%,,0.10%,0.31%,0.31%,$35,446.00,$45,563.00,$31,210.00,$19,732.00,$16,221.00,3.00%,8.00%,7.10%,16.50%
Armstrong Grove Township, Emmet County,,,,,,,,,,,,,,,,,
Arnold,,,,,,,,,,,,,,,,,
Arnolds Park,97.50%,0.26%,0.77%,0.09%,0.09%,0.09%,1.20%,0.17%,$35,441.00,$43,594.00,$29,211.00,$20,766.00,$24,072.00,3.90%,5.40%,3.80%,5.00%
Artesian,,,,,,,,,,,,,,,,,
Arthur,100.00%,,,,,,,,$25,833.00,$36,250.00,$28,750.00,$17,500.00,$14,007.00,4.70%,8.00%,6.70%,10.20%
Asbury,98.49%,0.49%,,0.37%,0.04%,0.24%,0.37%,0.73%,$60,100.00,$64,097.00,$41,935.00,$25,337.00,$21,447.00,4.50%,4.00%,4.30%,7.90%
Ascot,,,,,,,,,,,,,,,,,
Ash Grove,,,,,,,,,,,,,,,,,
Ashawa,92.66%,1.87%,0.13%,2.76%,0.03%,1.26%,1.29%,3.03%,$54,139.00,$70,600.00,$45,185.00,$31,555.00,,2.80%,4.50%,4.30%,3.00%
Ashland,,,,,,,,,,,,,,,,,
Ashton,99.13%,,0.22%,0.22%,,,0.43%,0.65%,$29,821.00,$35,313.00,$28,750.00,$17,045.00,$15,848.00,5.10%,5.00%,4.70%,3.50%
Ashton Township, Monona County,,,,,,,,,,,,,,,,,
Aspinwall,100.00%,,,,,,,,$26,786.00,$41,250.00,$38,750.00,$24,375.00,$19,835.00,0.00%,0.00%,,
Astor,,,,,,,,,,,,,,,,,
Atalissa,98.94%,,,,,,1.06%,1.41%,$31,875.00,$43,929.00,$31,250.00,$24,583.00,$20,269.00,6.00%,9.40%,11.90%,11.10%
Athelstan,100.00%,,,,,,,,$23,750.00,$25,625.00,$24,688.00,$0.00,$13,737.00,0.00%,31.60%,0.00%,50.00%
Athens Township, Ringgold County,,,,,,,,,,,,,,,,,
Atkins,99.69%,,0.10%,,,,0.20%,0.82%,$50,833.00,$58,375.00,$40,950.00,$26,719.00,$20,507.00,1.70%,3.90%,6.00%,3.40%
Atlantic,98.65%,0.25%,0.12%,0.22%,0.06%,0.41%,0.29%,0.79%,$33,370.00,$41,168.00,$30,691.00,$20,271.00,$17,832.00,6.30%,12.10%,17.50%,10.60%
Attica,,,,,,,,,,,,,,,,,
Atwood,,,,,,,,,,,,,,,,,
Auburn,98.99%,,,0.34%,,,0.68%,,$42,500.00,$45,833.00,$26,667.00,$21,042.00,$20,494.00,3.30%,4.50%,6.80%,5.90%
Auburn Township, Fayette County,,,,,,,,,,,,,,,,,
Audubon,99.33%,0.25%,,,,,0.42%,0.34%,$33,068.00,$40,455.00,$31,071.00,$19,183.00,$20,128.00,5.90%,6.70%,6.90%,7.10%
Audubon County,99.17%,0.15%,0.09%,0.19%,,0.03%,0.38%,0.48%,$32,215.00,$37,288.00,$28,090.00,$17,528.00,$17,489.00,6.70%,7.70%,8.20%,7.80%
Audubon Township, Audubon County,,,,,,,,,,,,,,,,,
Augusta,,,,,,,,,,,,,,,,,
Aurelia,98.87%,0.09%,,0.19%,,0.75%,0.09%,0.85%,$37,250.00,$44,135.00,$30,259.00,$19,333.00,$17,417.00,3.00%,5.70%,6.70%,4.10%
Aureola,,,,,,,,,,,,,,,,,
Aurora,94.85%,,0.52%,,,,4.64%,,$38,750.00,$42,188.00,$25,000.00,$22,500.00,$16,254.00,15.80%,19.50%,28.80%,13.30%
Austinville,,,,,,,,,,,,,,,,,
Avery,,,,,,,,,,,,,,,,,
Avery Township, Hancock County,,,,,,,,,,,,,,,,,
Avery Township, Humboldt County,,,,,,,,,,,,,,,,,
Avoca,99.19%,0.06%,,0.06%,,0.06%,0.62%,1.37%,$39,826.00,$45,000.00,$30,272.00,$20,284.00,$20,908.00,1.50%,3.50%,4.80%,4.80%
Avon,,,,,,,,,,,,,,,,,
Avon Lake,,,,,,,,,,,,,,,,,
Ayresville,,,,,,,,,,,,,,,,,
Ayrshire,100.00%,,,,,,,,$27,500.00,$30,893.00,$26,750.00,$15,000.00,$13,371.00,0.00%,4.80%,0.00%,7.10%
Badger,99.67%,,,,,,0.33%,0.49%,$41,250.00,$46,250.00,$35,000.00,$21,458.00,$15,573.00,6.10%,7.80%,11.20%,6.30%
Badger Township, Webster County,,,,,,,,,,,,,,,,,
Bagley,96.89%,0.28%,,,,2.26%,0.56%,5.93%,$29,219.00,$38,036.00,$26,875.00,$16,429.00,$13,754.00,9.70%,16.10%,14.10%,9.80%
Bailey,,,,,,,,,,,,,,,,,
Baird,,,,,,,,,,,,,,,,,
Baker Township, Guthrie County,,,,,,,,,,,,,,,,,
Baker Township, O%Brien County,,,,,,,,,,,,,,,,,
Baker Township, Osceola County,,,,,,,,,,,,,,,,,
Baldwin,99.21%,,,,,,0.79%,,$35,313.00,$43,438.00,$32,500.00,$21,563.00,$15,997.00,0.00%,2.30%,0.00%,7.10%
Balfour,,,,,,,,,,,,,,,,,
Balltown,91.78%,8.22%,,,,,,1.37%,$40,625.00,$49,063.00,$36,250.00,$16,875.00,$24,241.00,0.00%,0.00%,,
Ballyclough,,,,,,,,,,,,,,,,,
Baltimore Township, Henry County,,,,,,,,,,,,,,,,,
Bancroft,99.50%,,,,,0.37%,0.12%,1.24%,$31,055.00,$35,625.00,$29,688.00,$18,929.00,$15,312.00,9.10%,12.70%,17.70%,8.60%
Bangor,,,,,,,,,,,,,,,,,
Bangor Township, Marshall County,,,,,,,,,,,,,,,,,
Banks Township, Fayette County,,,,,,,,,,,,,,,,,
Bankston,100.00%,,,,,,,,$18,750.00,$18,750.00,$19,583.00,$38,750.00,$9,886.00,30.00%,41.40%,45.50%,0.00%
Banner Township, Woodbury County,,,,,,,,,,,,,,,,,
Barclay Township, Black Hawk County,,,,,,,,,,,,,,,,,
Bard,,,,,,,,,,,,,,,,,
Barnes City,99.50%,0.50%,,,,,,,$29,583.00,$32,321.00,$31,250.00,$21,250.00,$14,135.00,14.00%,20.70%,43.50%,5.90%
Barnes Township, Buena Vista County,,,,,,,,,,,,,,,,,
Barney,,,,,,,,,,,,,,,,,
Barnum,100.00%,,,,,,,1.03%,$40,000.00,$42,083.00,$25,417.00,$20,313.00,$12,252.00,12.20%,9.70%,12.30%,57.10%
Barrell,,,,,,,,,,,,,,,,,
Bartlett,92.00%,2.00%,4.00%,,,,2.00%,,,,,,,,,,
Barton Township, Worth County,,,,,,,,,,,,,,,,,
Bassett,100.00%,,,,,,,,,,,,,,,,
Batavia,98.60%,,0.40%,0.21%,,0.20%,0.60%,1.80%,$33,333.00,$39,063.00,$28,125.00,$21,319.00,$18,970.00,0.00%,3.50%,0.00%,12.00%
Bath Township, Cerro Gordo County,,,,,,,,,,,,,,,,,
Battle Creek,99.33%,,,0.13%,,0.13%,0.40%,0.67%,$31,029.00,$39,479.00,$25,400.00,$19,931.00,$16,106.00,3.00%,7.30%,4.80%,6.00%
Battle Township, Ida County,,,,,,,,,,,,,,,,,
Bauer,,,,,,,,,,,,,,,,,
Baxter,98.86%,0.76%,0.10%,0.19%,,,0.10%,,$36,912.00,$42,411.00,$31,150.00,$23,274.00,$17,749.00,6.30%,8.90%,7.90%,12.70%
Bayard,99.07%,,0.19%,0.19%,,,0.56%,1.12%,$24,444.00,$32,344.00,$27,143.00,$16,477.00,$13,073.00,16.80%,23.20%,34.30%,20.60%
Beaches Resort,,,,,,,,,,,,,,,,,
Beacon,96.53%,0.39%,0.58%,,,,2.51%,0.39%,$32,000.00,$35,469.00,$31,500.00,$26,641.00,$16,972.00,5.50%,8.80%,8.70%,16.40%
Beaconsfield,100.00%,,,,,,,,$10,833.00,$11,667.00,$0.00,$0.00,$5,990.00,0.00%,20.00%,0.00%,20.00%
Beaman,99.52%,,0.48%,,,,,,$45,750.00,$46,500.00,$31,964.00,$21,042.00,$18,960.00,0.00%,0.50%,,
Bear Creek Township, Poweshiek County,,,,,,,,,,,,,,,,,
Bear Grove Township, Cass County,,,,,,,,,,,,,,,,,
Bear Grove Township, Guthrie County,,,,,,,,,,,,,,,,,
Beaver,94.34%,,1.89%,1.89%,,,1.89%,1.89%,$30,625.00,$31,875.00,$26,250.00,$25,625.00,$13,020.00,0.00%,1.80%,0.00%,100.00%
Beaver Township, Boone County,,,,,,,,,,,,,,,,,
Beaver Township, Butler County,,,,,,,,,,,,,,,,,
Beaver Township, Dallas County,,,,,,,,,,,,,,,,,
Beaver Township, Grundy County,,,,,,,,,,,,,,,,,
Beaver Township, Guthrie County,,,,,,,,,,,,,,,,,
Beaver Township, Humboldt County,,,,,,,,,,,,,,,,,
Beaver Township, Polk County,,,,,,,,,,,,,,,,,
Beaverdale, Des Moines County,95.60%,1.50%,0.30%,0.20%,,0.10%,2.30%,1.80%,,,,,,,,,
Beckwith,,,,,,,,,,,,,,,,,
Bedford,98.15%,0.06%,0.25%,0.12%,,0.74%,0.68%,1.67%,$28,125.00,$34,943.00,$27,788.00,$18,125.00,$14,313.00,10.40%,13.70%,21.40%,12.20%
Bedford Township, Taylor County,,,,,,,,,,,,,,,,,
Beebeetown,,,,,,,,,,,,,,,,,
Beech,,,,,,,,,,,,,,,,,
Belinda,,,,,,,,,,,,,,,,,
Belknap,,,,,,,,,,,,,,,,,
Belknap Township, Pottawattamie County,,,,,,,,,,,,,,,,,
Bell,,,,,,,,,,,,,,,,,
Bellair Township, Appanoose County,,,,,,,,,,,,,,,,,
Belle Plaine,98.92%,0.07%,0.03%,0.17%,0.10%,0.07%,0.63%,0.66%,$36,316.00,$47,105.00,$31,750.00,$24,966.00,$16,321.00,3.30%,7.00%,5.30%,10.60%
Bellefountain,,,,,,,,,,,,,,,,,
Bellevue,99.79%,,,0.04%,,,0.17%,0.47%,$35,293.00,$44,438.00,$35,507.00,$20,791.00,$15,928.00,5.00%,7.30%,5.30%,13.10%
Bellevue Township, Jackson County,,,,,,,,,,,,,,,,,
Bellville Township, Pocahontas County,,,,,,,,,,,,,,,,,
Belmond,94.84%,0.23%,0.12%,0.20%,,3.95%,0.66%,5.62%,$32,841.00,$43,393.00,$30,270.00,$20,664.00,$17,317.00,2.60%,5.70%,5.90%,6.80%
Belmond Township, Wright County,,,,,,,,,,,,,,,,,
Belmont Township, Warren County,,,,,,,,,,,,,,,,,
Beloit,,,,,,,,,,,,,,,,,
Belvidere Township, Monona County,,,,,,,,,,,,,,,,,
Bennett,98.48%,,0.51%,0.25%,,,0.76%,0.25%,$41,429.00,$47,679.00,$31,442.00,$19,500.00,$17,320.00,1.80%,1.80%,1.90%,5.40%
Bennettsville,,,,,,,,,,,,,,,,,
Bennezette Township, Butler County,,,,,,,,,,,,,,,,,
Bennington Township, Black Hawk County,,,,,,,,,,,,,,,,,
Benson,,,,,,,,,,,,,,,,,
Bentley,,,,,,,,,,,,,,,,,
Benton,100.00%,,,,,,,2.50%,$26,250.00,$29,375.00,$16,875.00,$16,250.00,$15,752.00,0.00%,0.00%,,
Benton County,98.84%,0.20%,0.15%,0.17%,0.02%,0.11%,0.52%,0.62%,$42,427.00,$49,701.00,$35,044.00,$23,978.00,$18,891.00,4.60%,6.10%,7.20%,7.00%
Benton Township, Benton County,,,,,,,,,,,,,,,,,
Benton Township, Cass County,,,,,,,,,,,,,,,,,
Benton Township, Des Moines County,,,,,,,,,,,,,,,,,
Benton Township, Fremont County,,,,,,,,,,,,,,,,,
Benton Township, Keokuk County,,,,,,,,,,,,,,,,,
Benton Township, Lucas County,,,,,,,,,,,,,,,,,
Benton Township, Ringgold County,,,,,,,,,,,,,,,,,
Benton Township, Taylor County,,,,,,,,,,,,,,,,,
Benton Township, Wayne County,,,,,,,,,,,,,,,,,
Bentonsport,,,,,,,,,,,,,,,,,
Berea,,,,,,,,,,,,,,,,,
Berkley,100.00%,,,,,,,,$30,000.00,$31,250.00,$43,750.00,$14,375.00,$15,822.00,0.00%,11.10%,0.00%,21.40%
Berlin,,,,,,,,,,,,,,,,,
Bernard,100.00%,,,,,,,,$30,000.00,$41,875.00,$23,125.00,$19,167.00,$32,671.00,7.40%,6.10%,0.00%,9.50%
Berne,,,,,,,,,,,,,,,,,
Bernhart,,,,,,,,,,,,,,,,,
Bernina,,,,,,,,,,,,,,,,,
Bertram,96.18%,1.91%,0.15%,0.15%,,0.15%,1.47%,1.47%,$58,750.00,$66,500.00,$46,750.00,$32,143.00,$16,015.00,2.60%,16.50%,0.00%,0.00%
Bertram Township, Linn County,,,,,,,,,,,,,,,,,
Berwick,,,,,,,,,,,,,,,,,
Bethany Hall,,,,,,,,,,,,,,,,,
Bethel,,,,,,,,,,,,,,,,,
Bethel Township, Fayette County,,,,,,,,,,,,,,,,,
Bethelhem,,,,,,,,,,,,,,,,,
Bethesda,,,,,,,,,,,,,,,,,
Bettendorf,91.90%,2.20%,0.20%,3.10%,0.10%,0.70%,1.80%,3.60%,,,,,,,,,
Beulah,,,,,,,,,,,,,,,,,
Beverly Depot,,,,,,,,,,,,,,,,,
Bevington,96.55%,,,,,,3.45%,,$31,875.00,$35,000.00,$28,125.00,$16,250.00,$16,592.00,0.00%,3.90%,0.00%,0.00%
Bidwell,,,,,,,,,,,,,,,,,
Big Creek Township, Black Hawk County,,,,,,,,,,,,,,,,,
Big Grove Township, Benton County,,,,,,,,,,,,,,,,,
Big Grove Township, Johnson County,,,,,,,,,,,,,,,,,
Big Mound,,,,,,,,,,,,,,,,,
Big Rock,,,,,,,,,,,,,,,,,
Bingham,,,,,,,,,,,,,,,,,
Bingham Township, Hancock County,,,,,,,,,,,,,,,,,
Birchwood Estates,,,,,,,,,,,,,,,,,
Birmingham,99.53%,0.00%,0.00%,0.00%,0.24%,0.00%,0.24%,0.95%,$31,406.00,$40,250.00,$27,614.00,$20,536.00,$15,554.00,3.50%,8.80%,10.10%,11.00%
Black Corners,,,,,,,,,,,,,,,,,
Black Hawk,,,,,,,,,,,,,,,,,
Black Hawk County,88.42%,7.95%,0.18%,0.98%,0.04%,0.93%,1.49%,1.84%,$37,266.00,$47,398.00,$33,138.00,$23,394.00,$18,885.00,7.90%,13.10%,14.40%,8.90%
Black Hawk Township, Black Hawk County,,,,,,,,,,,,,,,,,
Black Hawk Township, Grundy County,,,,,,,,,,,,,,,,,
Black Hawk Township, Jefferson County,,,,,,,,,,,,,,,,,
Black Oak Township, Mahaska County,,,,,,,,,,,,,,,,,
Blackhawk,,,,,,,,,,,,,,,,,
Bladensburg,,,,,,,,,,,,,,,,,
Blaine Township, Ida County,,,,,,,,,,,,,,,,,
Blaine Township, Wright County,,,,,,,,,,,,,,,,,
Blairsburg,99.57%,0.43%,,,,,,,$46,667.00,$49,375.00,$30,250.00,$28,750.00,$17,817.00,0.00%,0.90%,0.00%,6.30%
Blairsburg Township, Hamilton County,,,,,,,,,,,,,,,,,
Blairstown,99.41%,,,,,0.15%,0.44%,0.29%,$40,662.00,$47,778.00,$36,705.00,$22,083.00,$16,828.00,5.90%,11.00%,17.50%,11.60%
Blakesburg,98.66%,,,0.53%,,,0.80%,0.53%,$28,500.00,$35,417.00,$27,813.00,$20,313.00,$13,962.00,13.50%,14.30%,24.40%,4.00%
Blanchard,100.00%,,,,,,,,$37,917.00,$31,250.00,$25,000.00,$21,250.00,$15,226.00,9.50%,5.70%,11.10%,0.00%
Blanden,,,,,,,,,,,,,,,,,
Blencoe,99.13%,,,,,,0.87%,,$25,556.00,$40,833.00,$35,250.00,$18,438.00,$13,841.00,4.70%,7.60%,12.90%,2.50%
Blessing,,,,,,,,,,,,,,,,,
Bliedorn,,,,,,,,,,,,,,,,,
Blockly,,,,,,,,,,,,,,,,,
Blockton,98.96%,,,,,,1.04%,0.52%,$22,917.00,$28,125.00,$25,417.00,$15,000.00,$15,413.00,12.70%,20.00%,33.90%,20.50%
Bloomfield,98.54%,0.12%,0.15%,0.19%,,0.15%,0.85%,0.38%,$31,471.00,$44,073.00,$25,260.00,$23,686.00,$17,962.00,3.90%,8.60%,11.30%,8.60%
Bloomfield Township, Clinton County,,,,,,,,,,,,,,,,,
Bloomfield Township, Polk County,,,,,,,,,,,,,,,,,
Bloomfield Township, Winneshiek County,,,,,,,,,,,,,,,,,
Bloomington,,,,,,,,,,,,,,,,,
Bloomington Township, Decatur County,,,,,,,,,,,,,,,,,
Bloomington Township, Muscatine County,,,,,,,,,,,,,,,,,
Blue Grass,97.43%,0.26%,0.26%,0.26%,,0.94%,0.86%,1.80%,$51,923.00,$55,208.00,$37,135.00,$22,350.00,$20,811.00,3.80%,4.90%,5.70%,4.30%
Blue Grass Township, Scott County,,,,,,,,,,,,,,,,,
Bluff Creek,,,,,,,,,,,,,,,,,
Bluff Creek Township, Monroe County,,,,,,,,,,,,,,,,,
Bluff Park,,,,,,,,,,,,,,,,,
Bluffton,,,,,,,,,,,,,,,,,
Bluffton Township, Winneshiek County,,,,,,,,,,,,,,,,,
Boardman Township, Clayton County,,,,,,,,,,,,,,,,,
Bode,95.11%,,,1.53%,2.75%,,0.61%,,$32,917.00,$39,375.00,$29,375.00,$20,625.00,$16,014.00,2.10%,5.80%,12.10%,2.40%
Boies,,,,,,,,,,,,,,,,,
Bolan,100.00%,,,,,,,,,,,,,,,,
Bolton,,,,,,,,,,,,,,,,,
Bonair,,,,,,,,,,,,,,,,,
Bonaparte,100.00%,,,,,,,1.31%,,,,,,,,,
Bonaparte Township, Van Buren County,,,,,,,,,,,,,,,,,
Bondurant,98.43%,,0.22%,0.16%,,0.33%,0.87%,0.87%,$52,877.00,$56,989.00,$35,000.00,$26,309.00,$19,196.00,3.10%,5.70%,6.30%,7.70%
Boomer Township, Pottawattamie County,,,,,,,,,,,,,,,,,
