,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Billings County,98.60%,0.30%,0.40%,0.50%,,0.10%,0.10%,0.50%,$51,923.00,$61,250.00,$46,806.00,$31,250.00,$28,666.00,6.80%,8.30%,11.90%,4.50%
Binford,100.00%,,,,,,,,$25,375.00,$30,000.00,$25,938.00,$18,125.00,$17,994.00,0.00%,5.20%,0.00%,5.30%
Bisbee,97.01%,0.60%,1.20%,,,,1.20%,,$30,000.00,$37,188.00,$21,875.00,$12,292.00,$26,335.00,0.00%,3.10%,21.40%,10.00%
Bismarck,94.78%,0.28%,3.39%,0.45%,0.03%,0.17%,0.89%,0.75%,,,,,,,,,
Blanchard,,,,,,,,,,,,,,,,,
Bottineau,95.25%,0.34%,2.87%,0.39%,,0.09%,1.07%,0.98%,$29,022.00,$40,938.00,$29,286.00,$20,089.00,$21,518.00,0.00%,1.70%,16.00%,9.10%
Bottineau County,95.10%,0.40%,2.10%,0.20%,,0.30%,1.80%,1.30%,$40,227.00,$60,714.00,$42,227.00,$27,500.00,$26,277.00,9.50%,13.60%,16.50%,13.40%
Bowbells,98.77%,,0.74%,0.25%,,,0.25%,0.25%,$30,455.00,$35,625.00,$30,833.00,$12,212.00,$19,272.00,0.00%,6.80%,8.10%,5.90%
Bowdon,99.28%,0.72%,,,,,,,$22,375.00,$31,250.00,$30,250.00,$21,250.00,,17.20%,,33.30%,17.60%
Bowman,99.12%,,0.12%,,,0.12%,0.62%,0.75%,$31,645.00,$41,131.00,$28,824.00,$19,688.00,$8,024.00,0.00%,20.00%,8.20%,9.60%
Bowman County,97.90%,0.10%,0.60%,0.10%,,0.90%,0.50%,2.50%,$48,063.00,$63,897.00,$41,542.00,$27,269.00,$27,354.00,3.90%,6.70%,2.60%,14.80%
Braddock,100.00%,,,,,,,,$23,750.00,$26,250.00,$19,000.00,$27,500.00,$16,517.00,0.00%,5.10%,,
Briarwood,98.72%,,,,,,1.28%,3.85%,$180,508.00,$183,640.00,$100,000.00,$76,250.00,,0.00%,,,
Brinsmade,100.00%,,,,,,,,,,,,,,,,
Brocket,99.00%,,,1.00%,,,,,$55,000.00,$171,000.00,$20,000.00,$151,000.00,$15,983.00,,10.80%,0.00%,
Brooktree Park,,,,,,,,,,,,,,,,,
Buchanan,100.00%,,,,,,,,$53,333.00,$60,000.00,$32,292.00,$23,750.00,$30,627.00,,3.50%,0.00%,20.00%
Bucyrus,100.00%,,,,,,,,$32,250.00,$32,000.00,$27,500.00,$21,250.00,$21,532.00,0.00%,3.70%,,
Buffalo,99.04%,,0.96%,,,,,,$31,250.00,$45,625.00,$27,917.00,$18,333.00,$9,186.00,13.60%,6.00%,8.70%,
Burke County,97.80%,0.20%,0.80%,0.70%,,0.00%,0.60%,1.90%,$50,800.00,$62,283.00,$49,958.00,$27,206.00,$32,347.00,3.30%,5.80%,9.40%,6.10%
Burleigh County,93.00%,0.60%,4.20%,0.50%,,0.30%,1.40%,1.20%,$53,465.00,$71,103.00,$44,944.00,$31,943.00,$28,784.00,6.30%,9.40%,11.60%,11.00%
Burlington,96.08%,0.55%,2.01%,0.18%,,,1.19%,0.91%,$40,078.00,$42,639.00,$24,922.00,$19,179.00,$17,783.00,0.00%,5.50%,3.00%,9.40%
Butte,98.91%,1.09%,,,,,,,$21,250.00,$29,688.00,$29,375.00,$15,938.00,$19,910.00,0.00%,11.90%,23.10%,
Buxton,98.00%,,,0.29%,,1.43%,0.29%,1.71%,$40,694.00,$48,333.00,$26,875.00,$22,143.00,$20,678.00,2.90%,2.90%,9.80%,
Caledonia,,,,,,,,,,,,,,,,,
Calio,100.00%,,,,,,,,$11,875.00,$12,917.00,$12,917.00,$0.00,,61.10%,,100.00%,0.00%
Calvin,100.00%,,,,,,,,$31,667.00,$81,250.00,$21,250.00,$56,250.00,,0.00%,,,
Cando,97.24%,0.07%,2.16%,0.15%,,,0.37%,0.15%,$31,989.00,$43,571.00,$28,421.00,$17,308.00,$9,663.00,0.00%,19.20%,9.50%,14.30%
Cannon Ball,,,,,,,,,$19,265.00,$18,583.00,$21,875.00,$17,250.00,$5,717.00,49.70%,50.90%,58.30%,8.60%
Canton City,100.00%,,,,,,,,$31,250.00,$36,875.00,$28,750.00,$13,750.00,,0.00%,,,
Carpio,100.00%,,,,,,,,$22,344.00,$39,375.00,$28,750.00,$21,250.00,$19,128.00,0.00%,3.20%,11.40%,12.20%
Carrington,98.81%,0.18%,0.49%,,,0.09%,0.44%,0.22%,$31,197.00,$41,654.00,$31,250.00,$19,722.00,$9,139.00,0.00%,8.70%,10.80%,11.00%
Carson,96.87%,,,,,1.25%,1.88%,1.25%,$19,722.00,$23,056.00,$16,806.00,$21,000.00,$16,245.00,0.00%,11.00%,26.30%,19.00%
Cass County,91.70%,2.30%,1.20%,2.40%,,0.50%,1.90%,2.00%,$47,600.00,$68,858.00,$42,557.00,$31,916.00,$28,184.00,5.80%,12.80%,11.00%,10.10%
Casselton,98.22%,0.16%,0.27%,0.16%,,0.11%,1.08%,0.49%,$43,259.00,$49,567.00,$32,063.00,$22,614.00,$34,794.00,0.00%,1.50%,5.40%,12.10%
Cathay,98.21%,,,,,,1.79%,1.79%,$35,625.00,$37,917.00,$21,607.00,$23,750.00,$18,744.00,0.00%,16.00%,16.70%,
Cavalier,94.27%,0.46%,1.04%,0.52%,,2.08%,1.63%,4.29%,,,,,,,,,
