,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Caribou County,95.30%,0.10%,0.30%,0.20%,0.20%,2.30%,1.50%,4.80%,$44,958.00,$53,615.00,$45,904.00,$23,837.00,$20,637.00,4.20%,8.40%,10.40%,5.00%
Cascade,95.59%,0.10%,0.40%,0.30%,0.10%,1.60%,1.91%,2.21%,$32,411.00,$37,813.00,$36,250.00,$20,139.00,$17,330.00,9.30%,12.10%,20.10%,9.00%
Cassia County,81.80%,0.30%,0.80%,0.50%,0.10%,14.20%,2.30%,24.90%,$39,866.00,$47,995.00,$36,402.00,$22,156.00,$17,782.00,12.40%,15.40%,18.70%,8.10%
Castleford,80.14%,0.36%,1.08%,,0.36%,14.08%,3.97%,38.27%,$22,083.00,$26,250.00,$22,679.00,$16,875.00,$9,046.00,32.70%,35.10%,48.80%,38.20%
Challis,97.14%,,0.88%,,,1.21%,0.77%,3.85%,$29,904.00,$39,444.00,$38,250.00,$21,964.00,$15,803.00,8.50%,12.70%,8.20%,18.50%
Chubbuck,91.80%,0.35%,2.00%,1.09%,0.04%,2.47%,2.24%,5.38%,$41,688.00,$48,138.00,$40,726.00,$25,230.00,$15,936.00,9.10%,12.00%,15.10%,6.60%
Clark County,72.40%,0.70%,1.00%,0.50%,,23.80%,1.50%,40.50%,$40,909.00,$37,656.00,$32,895.00,$24,125.00,$19,737.00,8.70%,11.30%,21.50%,5.90%
Clark Fork,93.96%,0.57%,1.32%,0.19%,,1.70%,2.26%,3.02%,$22,031.00,$28,472.00,$28,036.00,$21,042.00,$13,979.00,15.30%,20.80%,19.00%,20.20%
Clayton,100.00%,,,,,,,,$50,625.00,$30,625.00,$21,875.00,$28,750.00,$11,996.00,0.00%,15.80%,0.00%,0.00%
Clearwater County,93.90%,0.20%,2.20%,0.70%,0.10%,0.80%,2.10%,3.10%,$41,835.00,$46,415.00,$42,568.00,$30,048.00,$20,507.00,9.00%,11.70%,14.70%,7.60%
Clifton,98.59%,,0.47%,,,0.47%,0.47%,0.47%,$35,208.00,$36,667.00,$28,333.00,$19,375.00,$12,755.00,9.70%,13.20%,19.00%,0.00%
Coeur d%27Alene,93.80%,0.40%,1.20%,0.80%,0.10%,0.90%,2.80%,4.30%,$33,001.00,$39,491.00,$31,915.00,$21,092.00,$17,454.00,9.30%,12.80%,13.50%,8.10%
Conkling Park,,,,,,,,,,,,,,,,,
Cottonwood,97.99%,,0.64%,0.42%,,,0.95%,0.42%,$34,167.00,$39,625.00,$30,833.00,$20,833.00,$15,003.00,5.80%,10.70%,6.70%,6.20%
Council,96.57%,,1.72%,0.12%,0.12%,0.12%,1.35%,1.59%,$24,375.00,$30,000.00,$26,667.00,$11,691.00,$15,170.00,11.70%,15.20%,16.10%,19.00%
Craigmont,97.12%,,1.44%,0.36%,,0.90%,0.18%,0.54%,$31,806.00,$36,719.00,$36,250.00,$21,250.00,$16,548.00,12.90%,13.00%,11.90%,11.50%
Crouch,97.40%,,0.65%,,0.65%,1.30%,,1.95%,$29,375.00,$32,500.00,$26,667.00,$21,875.00,$17,343.00,18.40%,18.80%,34.50%,0.00%
Culdesac,94.44%,0.53%,2.65%,,0.26%,0.26%,1.85%,1.59%,$25,750.00,$31,364.00,$27,500.00,$22,083.00,$11,888.00,14.40%,16.40%,13.00%,0.00%
Custer County,96.40%,0.20%,0.60%,0.20%,0.10%,1.50%,1.00%,4.00%,$41,910.00,$56,710.00,$42,865.00,$27,317.00,$22,625.00,10.10%,13.80%,19.20%,13.20%
Dalton Gardens,97.41%,0.04%,0.53%,0.04%,0.13%,0.48%,1.36%,1.98%,$44,559.00,$47,083.00,$41,696.00,$23,319.00,$21,521.00,3.30%,3.40%,4.20%,1.30%
Dayton,97.07%,0.23%,0.68%,,,0.90%,1.13%,0.90%,$36,442.00,$37,308.00,$26,786.00,$22,188.00,$11,653.00,8.50%,8.80%,9.70%,6.40%
De Smet,,,,,,,,,,,,,,,,,
Deary,96.20%,,0.18%,0.54%,,0.72%,2.36%,3.44%,$36,167.00,$40,750.00,$31,875.00,$19,688.00,$16,244.00,7.30%,8.70%,15.60%,5.60%
Declo,75.44%,0.59%,0.30%,,,23.37%,0.30%,27.22%,$36,528.00,$39,286.00,$32,083.00,$18,750.00,$12,884.00,9.40%,9.50%,9.00%,0.00%
Dietrich,92.67%,0.67%,,,,,6.67%,0.67%,$35,625.00,$45,833.00,$28,125.00,$21,667.00,$12,888.00,17.40%,20.60%,22.50%,0.00%
Donnelly,93.48%,,2.17%,0.72%,,2.90%,0.72%,3.62%,$29,583.00,$31,500.00,$22,083.00,$15,625.00,$11,142.00,33.30%,31.40%,30.00%,25.00%
Dover,96.20%,,0.88%,,,,2.92%,0.58%,$36,250.00,$40,000.00,$31,875.00,$24,688.00,$27,861.00,2.80%,3.90%,5.40%,0.00%
