,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Arcanum,98.75%,,0.05%,0.19%,,,1.01%,0.39%,$42,649.00,$51,429.00,$36,850.00,$21,597.00,$19,597.00,2.50%,3.50%,2.00%,5.90%
Archbold,91.54%,0.47%,0.33%,0.51%,,5.78%,1.38%,12.42%,$43,155.00,$52,050.00,$37,243.00,$25,990.00,$21,971.00,1.80%,4.40%,4.80%,3.10%
Arlington,99.48%,0.15%,,,,,0.37%,0.22%,$39,115.00,$51,324.00,$36,118.00,$22,917.00,$18,333.00,3.90%,5.40%,7.00%,3.80%
Arlington Heights,91.99%,3.78%,0.22%,,,0.11%,3.89%,0.67%,$30,288.00,$46,111.00,$36,016.00,$23,173.00,$17,683.00,10.20%,13.00%,19.60%,3.70%
Ashland,96.35%,1.19%,0.13%,1.05%,0.05%,0.32%,0.91%,0.85%,$34,250.00,$42,755.00,$33,634.00,$21,781.00,$22,143.00,0.00%,0.50%,13.70%,9.10%
Ashland County,97.30%,0.70%,0.20%,0.50%,0.10%,0.20%,1.00%,0.90%,$44,542.00,$54,177.00,$39,663.00,$31,012.00,$20,558.00,10.20%,15.60%,26.60%,7.90%
Ashley,96.96%,0.99%,0.33%,,0.08%,0.25%,1.40%,0.82%,$38,239.00,$42,313.00,$31,667.00,$25,000.00,$15,513.00,10.20%,12.70%,13.80%,24.40%
Ashtabula,84.69%,9.79%,0.29%,0.40%,0.05%,2.51%,2.26%,5.32%,$27,354.00,$33,454.00,$28,436.00,$22,490.00,$17,604.00,0.00%,5.30%,31.20%,13.60%
Ashtabula County,92.70%,3.50%,0.20%,0.40%,,1.10%,2.10%,3.40%,$42,139.00,$50,227.00,$40,879.00,$30,156.00,$19,898.00,11.80%,15.70%,21.70%,9.20%
Ashville,97.83%,0.19%,0.32%,0.06%,,0.19%,1.42%,1.07%,$40,778.00,$47,092.00,$35,236.00,$22,231.00,$16,645.00,6.30%,9.50%,11.50%,6.00%
Athalia,98.17%,0.61%,0.61%,0.30%,,,0.30%,0.30%,$25,000.00,$30,000.00,$29,167.00,$18,542.00,$12,770.00,7.60%,12.90%,13.70%,9.80%
Athens,89.16%,3.82%,0.15%,4.47%,0.06%,0.60%,1.74%,1.41%,$17,122.00,$53,391.00,$35,849.00,$28,866.00,$16,003.00,0.00%,8.30%,19.10%,7.20%
Athens County,91.80%,2.70%,0.30%,2.70%,,0.40%,2.10%,1.50%,$31,559.00,$48,170.00,$38,135.00,$31,263.00,$16,642.00,16.60%,30.30%,29.60%,9.20%
Attica,98.95%,,0.21%,,,0.10%,0.73%,0.42%,$38,529.00,$44,408.00,$37,833.00,$22,969.00,$17,942.00,8.60%,9.80%,9.40%,6.30%
Atwater,,,,,,,,,,,,,,,,,
Auglaize County,97.80%,0.30%,0.20%,0.40%,,0.30%,0.90%,1.20%,$52,018.00,$60,318.00,$44,267.00,$30,591.00,$25,290.00,5.80%,7.20%,9.50%,4.60%
Aurora,95.67%,1.16%,0.10%,2.24%,0.01%,0.13%,0.69%,0.58%,$112,547.00,$128,432.00,$100,797.00,$53,846.00,$69,672.00,,,,
Austinburg,,,,,,,,,,,,,,,,,
Austintown,92.51%,5.09%,0.14%,0.59%,0.03%,0.43%,1.21%,1.83%,$38,216.00,$47,507.00,$36,797.00,$23,733.00,$19,087.00,6.20%,8.80%,14.40%,6.90%
Avon,,,,,,,,,$66,747.00,$75,951.00,$53,973.00,$31,660.00,$28,334.00,1.00%,1.90%,0.90%,2.50%
Avon Lake,97.31%,0.45%,0.16%,0.96%,0.04%,0.25%,0.83%,1.25%,$65,988.00,$76,603.00,$57,294.00,$32,458.00,,4.60%,,1.30%,7.30%
Bailey Lakes,98.99%,,,,,0.50%,0.50%,0.25%,$39,000.00,$45,781.00,$34,250.00,$26,406.00,$16,271.00,11.80%,11.80%,16.80%,0.00%
Bainbridge, Geauga County,97.25%,0.73%,0.09%,0.70%,,0.32%,0.91%,0.61%,$87,888.00,$96,803.00,$67,188.00,$38,469.00,$38,229.00,1.70%,2.10%,0.00%,9.60%
Bainbridge, Ross County,99.41%,0.20%,0.10%,0.10%,,,0.20%,0.20%,$26,417.00,$31,645.00,$32,000.00,$20,625.00,$14,905.00,17.00%,19.90%,30.40%,16.00%
Bairdstown,96.15%,,,,,0.77%,3.08%,0.77%,$42,500.00,$47,500.00,$30,000.00,$16,875.00,$17,276.00,7.10%,7.60%,12.50%,18.80%
Ballville,94.81%,1.26%,0.06%,0.74%,,1.90%,1.23%,3.69%,$49,261.00,$59,063.00,$45,547.00,$31,532.00,$29,272.00,4.60%,5.10%,8.60%,3.50%
Baltic,98.65%,0.13%,0.13%,0.27%,,,0.81%,0.13%,$33,625.00,$41,944.00,$28,750.00,$19,766.00,$15,820.00,4.30%,5.70%,9.50%,2.80%
Baltimore,98.96%,0.10%,0.03%,0.17%,,0.03%,0.69%,0.38%,$39,375.00,$46,780.00,$37,714.00,$25,386.00,$17,436.00,7.70%,9.50%,10.50%,11.50%
Bannock,,,,,,,,,,,,,,,,,
Barberton,92.43%,5.33%,0.27%,0.37%,0.01%,0.24%,1.36%,0.64%,$32,178.00,$39,387.00,$32,294.00,$21,778.00,$27,617.00,0.00%,2.30%,21.30%,7.50%
Barnesville,98.41%,0.71%,0.07%,0.17%,,,0.64%,0.26%,$23,925.00,$31,927.00,$25,098.00,$16,119.00,$14,105.00,21.20%,22.10%,35.10%,14.60%
Barnhill,98.35%,0.55%,,,,,1.10%,0.27%,$26,563.00,$30,625.00,$28,750.00,$18,594.00,$12,374.00,13.90%,19.50%,25.60%,11.10%
Bascom,,,,,,,,,,,,,,,,,
Batavia,94.50%,3.28%,0.12%,0.25%,0.06%,0.25%,1.55%,0.37%,$40,804.00,$50,238.00,$36,190.00,$25,583.00,$20,171.00,6.40%,6.60%,8.40%,0.00%
Batesville,100.00%,,,,,,,,$26,250.00,$30,625.00,$30,625.00,$0.00,$23,616.00,12.10%,17.60%,24.40%,10.50%
Bath Township, Summit County,95.41%,1.59%,0.04%,1.90%,,0.11%,0.94%,0.80%,$88,899.00,$99,202.00,$74,464.00,$43,529.00,$49,032.00,0.60%,1.30%,0.80%,2.70%
Bay View,98.27%,,,0.29%,,0.72%,0.72%,1.73%,$41,167.00,$48,977.00,$39,722.00,$22,721.00,$19,596.00,3.60%,4.00%,6.50%,1.90%
Bay Village,89.00%,9.30%,0.01%,0.70%,0.01%,0.20%,0.70%,1.00%,$70,397.00,$33,686.00,$36,061.00,$18,746.00,,3.00%,,,
Beach City,98.77%,0.09%,,0.26%,,0.35%,0.53%,0.88%,$36,250.00,$41,313.00,$32,250.00,$22,045.00,$15,589.00,5.40%,8.10%,11.40%,7.80%
Beachwood,77.30%,13.70%,,7.40%,,0.40%,1.20%,1.90%,$65,406.00,$86,632.00,$71,829.00,$35,375.00,$40,509.00,2.50%,4.30%,4.30%,5.00%
Beallsville,98.35%,,,,0.24%,,1.42%,0.24%,$25,893.00,$34,063.00,$26,750.00,$20,938.00,$20,672.00,11.90%,18.10%,15.00%,13.60%
Beaver,97.20%,,0.65%,0.22%,,,1.94%,0.22%,$22,632.00,$23,571.00,$28,750.00,$20,000.00,$10,815.00,25.70%,28.60%,46.40%,3.00%
Beavercreek,93.45%,1.42%,0.17%,3.50%,0.02%,0.31%,1.13%,1.14%,$68,801.00,$75,965.00,$55,270.00,$33,572.00,,2.40%,,1.90%,3.70%
Beaverdam,96.90%,0.50%,0.30%,0.30%,,,2.10%,1.30%,$39,063.00,$47,188.00,$29,375.00,$21,932.00,$14,750.00,10.30%,8.90%,19.80%,0.00%
Beckett Ridge,88.27%,4.83%,0.18%,5.53%,0.01%,0.28%,0.90%,1.63%,$80,090.00,$90,758.00,$61,008.00,$38,933.00,$33,835.00,1.30%,1.50%,2.20%,0.00%
Bedford,79.01%,17.63%,0.17%,1.08%,0.01%,0.47%,1.62%,1.07%,$36,943.00,$47,142.00,$36,524.00,$27,851.00,,7.60%,,9.20%,8.10%
Bedford Heights,27.89%,67.42%,0.20%,1.90%,0.01%,0.54%,2.04%,1.60%,$37,861.00,$47,328.00,$33,599.00,$29,167.00,,7.60%,,13.20%,4.60%
Beechwood Trails,96.68%,1.20%,0.31%,0.49%,,0.04%,1.28%,0.62%,$72,760.00,$75,555.00,$49,615.00,$33,929.00,$24,027.00,0.00%,1.20%,0.00%,0.00%
Bellaire,92.07%,5.70%,0.12%,0.18%,0.02%,0.14%,1.76%,0.31%,$19,480.00,$25,185.00,$26,639.00,$16,101.00,$13,912.00,21.10%,27.10%,32.00%,20.60%
Bellbrook,97.19%,0.78%,0.30%,0.98%,0.03%,0.11%,0.60%,1.20%,$62,794.00,$69,770.00,$51,311.00,$35,184.00,,2.30%,,2.80%,4.50%
Belle Center,99.88%,,,,,0.12%,,0.74%,$45,486.00,$48,594.00,$36,467.00,$28,846.00,$20,173.00,6.00%,8.50%,11.90%,5.80%
Belle Valley,97.34%,0.76%,0.76%,,,,1.14%,0.76%,$30,536.00,$34,375.00,$26,000.00,$18,125.00,$13,659.00,11.00%,19.90%,22.60%,33.30%
Bellefontaine,90.10%,4.30%,0.20%,1.20%,,0.50%,3.70%,1.90%,,,,,,,,,
Bellevue,97.77%,0.27%,0.15%,0.27%,,0.82%,0.73%,2.56%,$88,100.00,$98,173.00,$76,601.00,$44,189.00,,2.80%,,1.50%,1.00%
Bellville,98.82%,0.23%,0.11%,0.23%,,0.11%,0.51%,0.90%,$34,492.00,$47,083.00,$36,458.00,$21,800.00,$17,923.00,6.20%,9.30%,15.80%,5.10%
Belmont,96.43%,1.13%,0.38%,,0.94%,,1.13%,0.94%,$28,875.00,$35,000.00,$25,000.00,$19,688.00,$13,015.00,9.90%,12.00%,12.10%,13.20%
Belmont County,94.00%,4.00%,0.10%,0.40%,,0.20%,1.30%,0.60%,$38,320.00,$47,214.00,$42,022.00,$26,926.00,$20,266.00,12.10%,15.20%,24.40%,9.10%
Belmore,77.19%,,0.58%,0.58%,,21.05%,0.58%,25.73%,$42,500.00,$37,143.00,$35,375.00,$30,625.00,$12,887.00,28.00%,34.30%,51.90%,0.00%
Beloit,98.54%,0.29%,,0.10%,,0.10%,0.98%,0.10%,$32,279.00,$40,096.00,$31,042.00,$19,615.00,$16,359.00,8.70%,10.60%,17.40%,8.30%
Belpre,96.01%,2.10%,0.11%,0.42%,,0.12%,1.25%,0.48%,$29,603.00,$36,401.00,$31,743.00,$21,789.00,$33,498.00,0.00%,9.10%,26.70%,7.60%
Bentleyville,97.15%,0.84%,,1.80%,,,0.21%,0.95%,$160,902.00,$183,243.00,$100,000.00,$55,313.00,$72,392.00,0.00%,1.00%,0.00%,1.70%
Benton Ridge,99.37%,0.32%,0.32%,,,,,0.95%,$50,000.00,$56,250.00,$30,000.00,$25,208.00,$18,426.00,1.30%,2.30%,1.40%,9.40%
Bentonville,,,,,,,,,,,,,,,,,
Berea,91.48%,5.13%,0.24%,0.90%,0.03%,0.61%,1.61%,1.59%,$45,699.00,$59,194.00,$39,769.00,$29,078.00,,5.50%,,4.10%,7.80%
Bergholz,98.44%,0.52%,0.65%,0.13%,0.13%,,0.13%,0.13%,$33,438.00,$43,542.00,$36,938.00,$17,708.00,$14,986.00,9.50%,16.20%,24.00%,12.10%
Berkey,98.11%,,0.75%,0.38%,,,0.75%,0.38%,$60,500.00,$65,313.00,$46,000.00,$31,875.00,$25,944.00,,0.00%,,
Berlin Heights,99.12%,,,,,0.29%,0.58%,1.46%,$47,778.00,$51,750.00,$43,750.00,$18,875.00,$19,102.00,5.40%,6.90%,9.50%,4.30%
Berlin, Holmes County,,,,,,,,,,,,,,,,,
Bethel,98.29%,0.11%,0.19%,0.19%,,,1.21%,0.72%,$31,385.00,$38,448.00,$31,829.00,$23,844.00,$15,071.00,16.40%,20.10%,26.90%,20.10%
