Fairfield	472,990	297,505	169,039	 6,446
Hartford	449,336	283,368	159,024	 6,944
Litchfield	107,544	50,164	55,601	 1,779
Middlesex	99,203	56,848	40,665	 1,690
New Haven	417,983	242,630	169,893	 5,460
New London	139,604	79,459	57,110	 3,035
Tolland	80,714	44,151	34,838	 1,725
Windham	57,082	26,706	29,141	 1,235
