Limestone	9,095	6,789	2,213	 93
Lipscomb	1,353	1,205	131	 17
Live Oak	5,054	4,199	819	 36
Llano	12,660	10,079	2,465	 116
Loving	66	60	4	 2
Lubbock	120,817	78,861	40,017	 1,939
Lynn	2,293	1,853	428	 12
McCulloch	3,436	2,904	490	 42
McLennan	97,872	59,543	36,688	 1,641
McMullen	516	460	53	 3
Madison	5,298	4,169	1,088	 41
Marion	4,864	3,470	1,339	 55
Martin	2,160	1,857	288	 15
Mason	2,474	1,991	457	 26
Matagorda	13,727	9,845	3,733	 149
Maverick	15,346	6,881	8,332	 133
Medina	22,657	15,642	6,773	 242
Menard	1,028	823	197	 8
Midland	58,988	45,624	12,329	 1,035
Milam	10,578	7,984	2,496	 98
Mills	2,505	2,217	271	 17
Mitchell	2,579	2,170	397	 12
Montague	9,819	8,615	1,097	 107
Montgomery	271,543	193,382	74,377	 3,784
Moore	5,508	4,359	1,062	 87
Morris	5,587	3,872	1,669	 46
Motley	652	604	46	 2
Nacogdoches	26,785	17,378	9,000	 407
Navarro	19,123	13,800	5,101	 222
Newton	6,094	4,882	1,173	 39
Nolan	5,357	4,131	1,162	 64
Nueces	127,322	64,617	60,925	 1,780
Ochiltree	3,156	2,812	302	 42
Oldham	1,009	917	81	 11
Orange	35,994	29,186	6,357	 451
Palo Pinto	12,489	10,179	2,178	 132
Panola	11,451	9,326	2,057	 68
Parker	76,128	62,045	13,017	 1,066
Parmer	2,650	2,135	488	 27
Pecos	4,668	3,215	1,382	 71
Polk	24,186	18,573	5,387	 226
Potter	33,337	22,820	9,921	 596
Presidio	2,217	721	1,463	 33
Rains	6,053	5,155	842	 56
Randall	64,674	50,796	12,802	 1,076
Reagan	1,124	942	172	 10
Real	1,982	1,643	320	 19
Red River	5,806	4,517	1,246	 43
Reeves	3,689	2,254	1,395	 40
Refugio	3,366	2,210	1,108	 48
Roberts	550	529	17	 4
Robertson	8,099	5,646	2,374	 79
Rockwall	53,891	36,726	16,412	 753
Runnels	4,409	3,807	552	 50
Rusk	21,377	16,534	4,629	 214
Sabine	5,491	4,784	669	 38
San Augustine	4,002	3,007	980	 15
San Jacinto	12,640	10,161	2,337	 142
San Patricio	25,891	16,516	8,988	 387
San Saba	2,602	2,308	287	 7
Schleicher	1,159	940	211	 8
Scurry	5,870	4,983	818	 69
Shackelford	1,628	1,484	130	 14
Shelby	10,087	7,975	2,068	 44
Sherman	992	886	91	 15
Smith	100,334	69,080	29,615	 1,639
Somervell	4,947	4,105	768	 74
Starr	17,525	8,247	9,123	 155
Stephens	3,805	3,385	397	 23
Sterling	639	584	51	 4
Stonewall	736	615	116	 5
Sutton	1,557	1,222	322	 13
Swisher	2,355	1,845	478	 32
Tarrant	834,697	409,741	411,567	 13,389
Taylor	55,135	39,547	14,588	 1,000
Terrell	458	334	119	 5
Terry	3,612	2,812	757	 43
Throckmorton	894	806	82	 6
Titus	10,541	7,570	2,856	 115
Tom Green	45,210	32,313	12,239	 658
Travis	610,349	161,337	435,860	 13,152
Trinity	6,938	5,579	1,323	 36
Tyler	9,660	8,194	1,403	 63
Upshur	18,919	15,809	2,877	 233
Upton	1,368	1,178	170	 20
Uvalde	10,344	6,174	4,073	 97
Val Verde	15,280	8,284	6,771	 225
Van Zandt	26,029	22,270	3,516	 243
Victoria	34,226	23,358	10,380	 488
Walker	23,612	15,375	7,884	 353
Waller	22,734	14,260	8,191	 283
Ward	4,060	3,241	764	 55
Washington	17,449	12,959	4,261	 229
Webb	68,506	25,898	41,820	 788
Wharton	16,761	11,926	4,694	 141
Wheeler	2,337	2,159	168	 10
Wichita	46,040	32,069	13,161	 810
Wilbarger	4,524	3,524	956	 44
Willacy	5,549	2,441	3,108	 0
Williamson	290,168	139,729	143,795	 6,644
Wilson	25,032	18,463	6,350	 219
Winkler	2,126	1,753	358	 15
Wise	32,365	27,032	4,973	 360
Wood	22,779	19,049	3,509	 221
Yoakum	2,631	2,174	420	 37
Young	8,239	7,110	1,034	 95
Zapata	3,874	2,033	1,826	 15
Zavala	4,379	1,490	2,864	 25
