State,Year,Office,County,D#,R#,ATP#,PMP#,AF#,Labor#,Proh.#,SD#,SW#,SL#,S&L#,Pop.#,S#,Comm.#,Prog.#,CON#,FL#,Delta#,VH#,Cons.#,WL#,WW#,DWL#,PF#,Wor.#,ST#,RTL#,MC#,CL#,6MJ#,NJJ#,NSA#,U#,Am.#,GW#,I1#,I2#,I3#,I4#,I5#,I6#,I7#,L#,NA#,Cit.#,NL#,Ref.#,G#,W/I1#,W/I2#,W/I3#,W/I4#,EG#,ARN#,UIS#,FoC#,DR#,EdB#,JS#,TIC#,RFI#,NS#,RefN#,GWT#,DefLife,PPC#,Boss#,PR#,DDD#,CoC#,Repeal,GR#,PAJ#,VIV#,Tow#,Con#,PC#,S,W,Proh.,Labor,IV#,MiS#,NewDay,FTP#,LM#,I8#,I9#,W/I#,MCE#,LIV#,PNP#,MGB#,OEO#,TTL#,Cmmty,L&O#,TSM#,IHA#,LBE#,MCC#,F#,TW#,TR#,DefNC,IC#,VB#,SSS#,VBN#,PWL#,AA#,JVB#,IVP#,ING#,Roos#,PFE#,TR#.1,TEC#,S1#,S2#,ENC#,C#,WTP#,GSN#,ONJ#,Var#,PD#,CWL#,FEP#,LFG#,RPT#,I10#,I11#,I12#,I13#,I14#,I14#.1,I15#,I16#,Year / Office,D1#,D2#,IA#,None#,I#,OBF#,LWR#,Unity#,All.#
New Jersey,1997,Governor,Union,69673,68721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5594,1618,482,126,864,53,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,1997,Governor,Warren,11125,15413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550,818,199,121,14,19,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2001,Governor,Atlantic,38623,27547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,349,102,53,24,43,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2001,Governor,Bergen,140215,111221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603,679,339,63,222,96,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2001,Governor,Burlington,62697,48098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537,275,256,101,77,156,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2001,Governor,Camden,78169,40063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,456,368,190,150,383,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2001,Governor,Cape May,17118,17471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,93,55,49,29,57,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2001,Governor,Cumberland,19445,13583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,76,76,48,183,26,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2001,Governor,Essex,129406,48540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616,416,296,543,69,63,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2001,Governor,Gloucester,41083,28210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667,301,244,65,42,50,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2001,Governor,Hudson,85074,37440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323,295,231,82,143,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2001,Governor,Hunterdon,13911,23059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2172,146,120,9,18,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2001,Governor,Mercer,57513,31705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3901,384,233,268,269,60,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2001,Governor,Middlesex,117061,66749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667,626,345,128,52,110,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2001,Governor,Monmouth,91838,89987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235,422,695,99,91,49,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2001,Governor,Morris,60948,79350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105,313,234,71,68,124,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2001,Governor,Ocean,84538,77726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1808,310,203,122,101,35,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2001,Governor,Passaic,62390,43806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,216,130,411,53,88,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2001,Governor,Salem,10837,8878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,75,134,46,31,23,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2001,Governor,Somerset,39110,44815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306,233,184,32,79,15,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2001,Governor,Sussex,14641,23478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,161,197,56,43,32,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2001,Governor,Union,79682,50780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935,320,168,113,190,30,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2001,Governor,Warren,12554,15668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206,92,74,19,15,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2005,Governor,Atlantic,34539,28004,,,,,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,,,,,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,795,,,,197,51,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2005,Governor,Bergen,142319,108017,,,,,,,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301,,,,,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,2091,,,,221,170,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2005,Governor,Burlington,64421,57908,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904,,,,,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,2264,,,,420,224,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2005,Governor,Camden,76955,45079,,,,,,,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030,,,,,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,1621,,,,484,335,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2005,Governor,Cape May,14375,16179,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,379,,,,185,42,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2005,Governor,Cumberland,18580,12692,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,462,,,,174,64,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2005,Governor,Essex,131312,45789,,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599,,,,,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,1075,,,,176,243,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2005,Governor,Gloucester,41128,33225,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586,,,,,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,818,,,,186,162,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2005,Governor,Hudson,87409,25769,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,,,,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,983,,,,355,293,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2005,Governor,Hunterdon,15004,27521,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,,,,,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,988,,,,64,133,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2005,Governor,Mercer,56592,38871,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536,,,,,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,1579,,,,140,308,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2005,Governor,Middlesex,107176,75021,,,,,,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3157,,,,,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,,3356,,,,281,174,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2005,Governor,Monmouth,85187,101085,,,,,,,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218,,,,,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,,2374,,,,926,281,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2005,Governor,Morris,60986,82550,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835,,,,,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,1348,,,,206,327,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2005,Governor,Ocean,71953,93693,,,,,,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057,,,,,1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,,2661,,,,278,457,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2005,Governor,Passaic,61803,41532,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,,,,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,1991,,,,106,98,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2005,Governor,Salem,10057,9608,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,267,,,,86,48,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2005,Governor,Somerset,40459,49406,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662,,,,,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,1597,,,,398,137,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2005,Governor,Sussex,14854,25283,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,582,,,,113,185,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2005,Governor,Union,77982,50036,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636,,,,,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,1511,,,,108,321,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2005,Governor,Warren,11460,18003,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,,,,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,710,,,,65,125,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2009,Governor,Atlantic,33360,35724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3611,44,,,,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,46,295,102,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,41,19,,,,,,,,,,,,,,,,,,,
New Jersey,2009,Governor,Bergen,127386,121446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12452,56,,,,,,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,180,176,147,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,58,78,,,,,,,,,,,,,,,,,,,
New Jersey,2009,Governor,Burlington,63114,66723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6333,89,,,,,,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,,,,117,132,67,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,46,35,,,,,,,,,,,,,,,,,,,
New Jersey,2009,Governor,Camden,73171,52337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6166,81,,,,,,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,,,131,478,166,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,46,44,,,,,,,,,,,,,,,,,,,
New Jersey,2009,Governor,Cape May,13379,18992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126,35,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,32,20,33,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,6,5,,,,,,,,,,,,,,,,,,,
New Jersey,2009,Governor,Cumberland,17092,14079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962,10,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,0,118,208,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,7,30,,,,,,,,,,,,,,,,,,,
New Jersey,2009,Governor,Essex,122640,50240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8240,61,,,,,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,99,193,86,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,,,,,,,,38,25,,,,,,,,,,,,,,,,,,,
New Jersey,2009,Governor,Gloucester,37066,39815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6777,40,,,,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,0,72,79,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,10,44,,,,,,,,,,,,,,,,,,,
New Jersey,2009,Governor,Hudson,82075,30820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4017,556,,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,77,38,47,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,,,,,,,,,34,39,,,,,,,,,,,,,,,,,,,
New Jersey,2009,Governor,Hunterdon,12893,33360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4098,56,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,39,44,34,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,47,11,,,,,,,,,,,,,,,,,,,
New Jersey,2009,Governor,Mercer,55199,39769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5424,46,,,,,,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,,,55,47,44,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,30,23,,,,,,,,,,,,,,,,,,,
New Jersey,2009,Governor,Middlesex,89732,94506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13034,74,,,,,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,132,174,912,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,,,,,,,,27,46,,,,,,,,,,,,,,,,,,,
New Jersey,2009,Governor,Monmouth,64672,129039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11952,52,,,,,,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,153,240,661,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,78,32,,,,,,,,,,,,,,,,,,,
New Jersey,2009,Governor,Morris,51586,99085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13321,27,,,,,,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,127,53,259,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,,,,,,,,,43,42,,,,,,,,,,,,,,,,,,,
New Jersey,2009,Governor,Ocean,53761,124238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9068,85,,,,,,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778,,,,294,172,203,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,29,69,,,,,,,,,,,,,,,,,,,
New Jersey,2009,Governor,Passaic,57010,48500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4288,25,,,,,,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,0,53,198,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,,,,,,,,,26,42,,,,,,,,,,,,,,,,,,,
New Jersey,2009,Governor,Salem,8323,9599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,45,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,27,34,34,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,51,35,,,,,,,,,,,,,,,,,,,
New Jersey,2009,Governor,Somerset,35089,57481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911,133,,,,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,65,107,92,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,8,14,,,,,,,,,,,,,,,,,,,
New Jersey,2009,Governor,Sussex,12870,31749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563,71,,,,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,73,59,90,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,74,21,,,,,,,,,,,,,,,,,,,
New Jersey,2009,Governor,Union,68867,56769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7999,13,,,,,,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,80,50,69,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,,,,,,,,,302,85,,,,,,,,,,,,,,,,,,,
New Jersey,2009,Governor,Warren,8446,20174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3226,26,,,,,,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,30,43,54,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,20,14,,,,,,,,,,,,,,,,,,,
New Jersey,2013,Governor,Atlantic,25557,43975,,,,,,,,,,,,,,,,,,,,,,219,,,,,,,,108,,,,92,,,,,,,432,,,,,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2013,Governor,Bergen,87376,136178,,,,,,,,,,,,,,,,,,,,,,155,,,,,,,,165,,,,179,,,,,,,1009,,,,,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2013,Governor,Burlington,46161,79220,,,,,,,,,,,,,,,,,,,,,,186,,,,,,,,92,,,,121,,,,,,,755,,,,,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2013,Governor,Camden,51546,64545,,,,,,,,,,,,,,,,,,,,,,269,,,,,,,,130,,,,66,,,,,,,719,,,,,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2013,Governor,Cape May,8798,23531,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,120,,,,25,,,,,,,178,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2013,Governor,Cumberland,13129,17943,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,40,,,,32,,,,,,,220,,,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2013,Governor,Essex,95747,57353,,,,,,,,,,,,,,,,,,,,,,238,,,,,,,,90,,,,118,,,,,,,625,,,,,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,2013,Governor,Gloucester,27060,50640,,,,,,,,,,,,,,,,,,,,,,194,,,,,,,,60,,,,96,,,,,,,591,,,,,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,
